round,ground_truth,agent0_pred,agent1_pred,hedge0,hedge1,fused_B0_pred,acc_B0,fused_M1_pred,acc_M1,cos_sim_beliefs,,
1840,0,0,0,0.9989964365959167,0.001003583,0,1,0,1,0.9999998807907104,1825,0.991309071
1841,0,0,0,0.998996377,0.001003625,0,1,0,1,1,1826,0.991313789
1842,1,1,1,0.998996377,0.001003624,1,1,1,1,0.9995859265327454,1827,0.991318502
1843,0,0,0,0.9989957213401794,0.001004278,0,1,0,1,1,1828,0.99132321
1844,18,18,18,0.9989957213401794,0.00100428,18,1,18,1,0.9999222159385681,1829,0.991327913
1845,5,5,5,0.998996377,0.001003616,5,1,5,1,0.9994486570358276,1830,0.991332611
1846,10,10,10,0.9989981651306152,0.00100182,10,1,10,1,0.9928594827651978,1831,0.991337304
1847,13,13,13,0.9990000128746033,0.001000016,13,1,13,1,0.7751187682151794,1832,0.991341991
1848,4,4,4,0.9989997744560242,0.001000248,4,1,4,1,0.9999872446060181,1833,0.991346674
1849,24,24,24,0.998999298,0.001000686,24,1,24,1,0.9989604353904724,1834,0.991351351
1850,8,8,12,0.9990000128746033,0.001000002,8,1,8,1,0.26486653089523315,1835,0.991356024
1851,25,25,25,0.9989975690841675,0.001002416,25,1,25,1,0.9995506405830383,1836,0.991360691
1852,19,19,19,0.9989997148513794,0.001000307,19,1,19,1,0.9999780058860779,1837,0.991365353
1853,0,0,0,0.9989998936653137,0.001000119,0,1,0,1,0.9999994039535522,1838,0.991370011
1854,26,26,26,0.9989999532699585,0.001000053,26,1,26,1,0.9999700784683228,1839,0.991374663
1855,21,21,21,0.9989995956420898,0.001000428,21,1,21,1,0.9564369320869446,1840,0.99137931
1856,1,1,1,0.9989994764328003,0.001000524,1,1,1,1,0.9994552731513977,1841,0.991383953
1857,6,6,3,0.9989974498748779,0.001002543,6,1,6,1,0.42194315791130066,1842,0.99138859
1858,19,19,19,0.9989998936653137,0.001000107,19,1,19,1,0.9937556385993958,1843,0.991393222
1859,6,6,6,0.9989986419677734,0.001001351,6,1,6,1,0.9693325161933899,1844,0.991397849
1860,12,12,12,0.998988926,0.00101109,12,1,12,1,0.9987452030181885,1845,0.991402472
1861,16,16,16,0.9989868998527527,0.001013113,16,1,16,1,0.9999905228614807,1846,0.991407089
1862,10,10,10,0.9989871978759766,0.001012805,10,1,10,1,0.9429535865783691,1847,0.991411702
1863,25,25,25,0.9989999532699585,0.001000048,25,1,25,1,0.9991164803504944,1848,0.991416309
1864,25,25,25,0.9989973902702332,0.001002597,25,1,25,1,0.8207132816314697,1849,0.991420912
1865,18,18,18,0.9989994764328003,0.001000501,18,1,18,1,0.9933938980102539,1850,0.991425509
1866,16,16,16,0.9990000128746033,0.001000001,16,1,16,1,0.9999355673789978,1851,0.991430102
1867,5,5,5,0.9989991188049316,0.00100091,5,1,5,1,0.9995920062065125,1852,0.99143469
1868,13,13,13,0.9989983439445496,0.001001631,13,1,13,1,0.927805483,1853,0.991439272
1869,3,3,3,0.9989990592002869,0.001000951,3,1,3,1,0.9374709725379944,1854,0.99144385
1870,17,17,17,0.9989981651306152,0.001001829,17,1,17,1,0.9911965727806091,1855,0.991448423
1871,3,3,3,0.9989888668060303,0.00101111,3,1,3,1,0.9479355216026306,1856,0.991452991
1872,6,6,3,0.9989983439445496,0.001001653,6,1,6,1,0.6932715773582458,1857,0.991457555
1873,25,25,25,0.9989979267120361,0.001002074,25,1,25,1,0.9999445080757141,1858,0.991462113
1874,21,21,21,0.9989987015724182,0.001001315,21,1,21,1,0.9977648258209229,1859,0.991466667
1875,1,1,1,0.9989950656890869,0.001004963,1,1,1,1,0.9999749064445496,1860,0.991471215
1876,25,25,25,0.9989951848983765,0.001004838,25,1,25,1,0.955467701,1861,0.991475759
1877,2,2,2,0.9989997744560242,0.001000242,2,1,2,1,0.9999623894691467,1862,0.991480298
1878,6,6,6,0.9989995360374451,0.00100048,6,1,6,1,0.9658202528953552,1863,0.991484832
1879,9,9,9,0.9989895820617676,0.001010426,9,1,9,1,0.9999387264251709,1864,0.991489362
1880,3,3,11,0.9989892840385437,0.001010697,3,1,3,1,0.32702115178108215,1865,0.991493886
1881,22,22,22,0.9989986419677734,0.001001357,22,1,22,1,0.9993211030960083,1866,0.991498406
1882,6,6,3,0.9989984631538391,0.001001508,6,1,6,1,0.39777177572250366,1867,0.991502921
1883,1,1,1,0.9989986419677734,0.001001341,1,1,1,1,0.9993630647659302,1868,0.991507431
1884,23,23,23,0.9989968538284302,0.001003118,23,1,23,1,0.999343216,1869,0.991511936
1885,15,15,15,0.9989997148513794,0.001000298,15,1,15,1,0.9999999403953552,1870,0.991516437
1886,9,9,9,0.9989996552467346,0.00100034,9,1,9,1,0.9999634623527527,1871,0.991520933
1887,11,11,11,0.9989996552467346,0.00100035,11,1,11,1,0.9934207797050476,1872,0.991525424
1888,3,3,3,0.9989959001541138,0.001004115,3,1,3,1,0.9991593956947327,1873,0.99152991
1889,0,0,0,0.998999298,0.001000678,0,1,0,1,0.9999943375587463,1874,0.991534392
1890,23,23,23,0.9989996552467346,0.001000329,23,1,23,1,0.9982304573059082,1875,0.991538868
1891,4,4,23,0.9989930391311646,0.001006978,4,1,4,1,0.5542804598808289,1876,0.99154334
1892,9,9,9,0.9989986419677734,0.001001387,9,1,9,1,0.999614954,1877,0.991547808
1893,6,6,6,0.9989997744560242,0.001000254,6,1,6,1,0.9962392449378967,1878,0.99155227
1894,3,3,3,0.9989985823631287,0.001001389,3,1,3,1,0.9981986284255981,1879,0.991556728
1895,4,4,4,0.9989997744560242,0.001000224,4,1,4,1,0.8423444032669067,1880,0.991561181
1896,6,6,6,0.9989935159683228,0.001006513,6,1,6,1,0.9493968486785889,1881,0.99156563
1897,7,7,7,0.998993456,0.001006532,7,1,7,1,0.9999856948852539,1882,0.991570074
1898,16,16,16,0.9989936947822571,0.001006307,16,1,16,1,0.9991800785064697,1883,0.991574513
1899,3,3,3,0.9989975690841675,0.00100241,3,1,3,1,0.9577124714851379,1884,0.991578947
1900,25,25,2,0.9989984631538391,0.001001561,25,1,25,1,0.463377982,1885,0.991583377
1901,5,5,5,0.9989999532699585,0.001000063,5,1,5,1,0.9999865889549255,1886,0.991587802
1902,14,14,14,0.9989994168281555,0.001000565,14,1,14,1,0.9955936074256897,1887,0.991592223
1903,16,16,16,0.9989979267120361,0.001002066,16,1,16,1,0.9999992251396179,1888,0.991596639
1904,12,12,12,0.9989978671073914,0.001002109,12,1,12,1,0.9959519505500793,1889,0.99160105
1905,6,6,3,0.9989997744560242,0.001000226,6,1,6,1,0.508665144,1890,0.991605456
1906,12,12,12,0.9989970326423645,0.001002987,12,1,12,1,0.9996956586837769,1891,0.991609858
1907,5,5,5,0.9989950656890869,0.001004915,5,1,5,1,0.9998947978019714,1892,0.991614256
1908,8,8,7,0.9989959597587585,0.001004068,8,1,8,1,0.23408500850200653,1893,0.991618649
1909,7,7,7,0.9989771246910095,0.001022902,7,1,7,1,0.6155824065208435,1894,0.991623037
1910,11,11,13,0.998999834,0.001000178,11,1,11,1,0.3285362124443054,1895,0.99162742
1911,4,4,11,0.998996377,0.001003631,4,1,4,1,0.4016907811164856,1896,0.991631799
1912,11,11,15,0.998983622,0.001016359,11,1,11,1,0.36134836077690125,1897,0.991636174
1913,5,5,5,0.9989999532699585,0.001000074,5,1,5,1,0.9996395111083984,1898,0.991640543
1914,18,18,18,0.9989973902702332,0.001002585,18,1,18,1,0.99998939,1899,0.991644909
1915,5,5,5,0.9989975690841675,0.001002409,5,1,5,1,0.9996280670166016,1900,0.991649269
1916,12,12,12,0.9989995956420898,0.001000434,12,1,12,1,0.988761842,1901,0.991653625
1917,3,3,20,0.9989879131317139,0.001012074,3,1,3,1,0.6123991012573242,1902,0.991657977
1918,18,18,18,0.9989970326423645,0.001002939,18,1,18,1,0.9948382377624512,1903,0.991662324
1919,23,23,23,0.9989940524101257,0.00100592,23,1,23,1,0.9890323281288147,1904,0.991666667
1920,13,13,13,0.998997688,0.001002305,13,1,13,1,0.9990479946136475,1905,0.991671005
1921,6,6,3,0.9989956617355347,0.001004365,6,1,6,1,0.098994337,1906,0.991675338
1922,3,3,3,0.9989999532699585,0.00100003,3,1,3,1,0.9648654460906982,1907,0.991679667
1923,7,7,7,0.9989997744560242,0.001000235,7,1,7,1,0.9999323487281799,1908,0.991683992
1924,20,20,20,0.9989993572235107,0.001000627,20,1,20,1,0.8726884722709656,1909,0.991688312
1925,26,26,26,0.9989946484565735,0.001005358,26,1,26,1,0.999998927,1910,0.991692627
1926,8,8,8,0.9989947080612183,0.001005312,8,1,8,1,0.997401237,1911,0.991696938
1927,12,12,12,0.9989904165267944,0.00100957,12,1,12,1,0.9988778829574585,1912,0.991701245
1928,2,2,2,0.9989916086196899,0.001008385,2,1,2,1,0.9942859411239624,1913,0.991705547
1929,1,1,1,0.9989820718765259,0.001017933,1,1,1,1,0.9987196326255798,1914,0.991709845
1930,5,5,5,0.9989795088768005,0.001020482,5,1,5,1,0.9996047616004944,1915,0.991714138
1931,24,24,24,0.9989771842956543,0.0010228,24,1,24,1,0.9999776482582092,1916,0.991718427
1932,3,3,3,0.9989776015281677,0.001022423,3,1,3,1,0.8933662176132202,1917,0.991722711
1933,7,7,7,0.9989998936653137,0.001000082,7,1,7,1,0.997184157,1918,0.991726991
1934,9,9,9,0.9989942312240601,0.001005773,9,1,9,1,0.9896799921989441,1919,0.991731266
1935,7,7,7,0.998999834,0.00100015,7,1,7,1,0.9973729252815247,1920,0.991735537
1936,13,13,13,0.9989956617355347,0.001004319,13,1,13,1,0.999998152,1921,0.991739804
1937,22,22,22,0.9989954233169556,0.001004557,22,1,22,1,0.9992477297782898,1922,0.991744066
1938,26,26,26,0.9989974498748779,0.001002545,26,1,26,1,0.9999788403511047,1923,0.991748324
1939,8,8,8,0.9989983439445496,0.001001677,8,1,8,1,0.9989417791366577,1924,0.991752577
1940,0,0,0,0.9989935159683228,0.001006511,0,1,0,1,0.9992037415504456,1925,0.991756826
1941,3,3,3,0.9989897012710571,0.001010301,3,1,3,1,0.9982302784919739,1926,0.991761071
1942,2,2,2,0.9989938735961914,0.001006123,2,1,2,1,0.9996997117996216,1927,0.991765311
1943,6,6,6,0.9989954829216003,0.001004512,6,1,6,1,0.9961621165275574,1928,0.991769547
1944,1,1,1,0.9989988207817078,0.001001172,1,1,1,1,0.9967864751815796,1929,0.991773779
1945,11,11,20,0.9989997744560242,0.001000248,11,1,11,1,0.5877271890640259,1930,0.991778006
1946,20,20,20,0.998995841,0.001004167,20,1,20,1,0.8590604662895203,1931,0.991782229
1947,6,6,6,0.9989997744560242,0.001000229,6,1,6,1,0.7929960489273071,1932,0.991786448
1948,7,7,7,0.99899292,0.001007072,7,1,7,1,0.9445452094078064,1933,0.991790662
1949,8,8,8,0.9989892244338989,0.001010789,8,1,8,1,0.9753265976905823,1934,0.991794872
1950,1,1,1,0.998978317,0.001021697,1,1,1,1,0.9966035485267639,1935,0.991799077
1951,17,17,17,0.9989758133888245,0.001024208,17,1,17,1,0.8823519945144653,1936,0.991803279
1952,16,16,16,0.9989711046218872,0.00102892,16,1,16,1,0.9999986290931702,1937,0.991807476
1953,8,8,8,0.998971164,0.001028816,8,1,8,1,0.9999286532402039,1938,0.991811668
1954,14,14,14,0.9989717602729797,0.001028259,14,1,14,1,0.9999581575393677,1939,0.991815857
1955,26,26,26,0.9989711046218872,0.001028921,26,1,26,1,0.9869850873947144,1940,0.991820041
1956,6,6,11,0.9989781975746155,0.001021783,6,1,6,1,0.30929991602897644,1941,0.991824221
1957,4,4,4,0.998996913,0.001003086,4,1,4,1,0.9997668862342834,1942,0.991828396
1958,12,12,12,0.9989981651306152,0.00100182,12,1,12,1,0.9997594356536865,1943,0.991832568
1959,5,5,5,0.9989967346191406,0.001003279,5,1,5,1,0.9842411875724792,1944,0.991836735
1960,0,0,0,0.9989991188049316,0.001000905,0,1,0,1,1,1945,0.991840898
1961,17,17,17,0.9989991188049316,0.001000903,17,1,17,1,0.9313907027244568,1946,0.991845056
1962,11,11,11,0.9989719986915588,0.001027977,11,1,11,1,0.9984307885169983,1947,0.99184921
1963,18,18,18,0.9989750385284424,0.001024953,18,1,18,1,0.999073863,1948,0.99185336
1964,20,20,20,0.9989776611328125,0.001022353,20,1,20,1,0.8875461220741272,1949,0.991857506
1965,21,21,21,0.9989996552467346,0.001000368,21,1,21,1,0.9857996702194214,1950,0.991861648
1966,16,16,16,0.998999834,0.00100014,16,1,16,1,0.9999791383743286,1951,0.991865785
1967,24,24,24,0.9989996552467346,0.001000369,24,1,24,1,0.9997454285621643,1952,0.991869919
1968,17,17,14,0.9990000128746033,0.001000003,17,1,17,1,0.6728337407112122,1953,0.991874048
1969,0,0,0,0.998955488,0.001044533,0,1,0,1,0.9999989867210388,1954,0.991878173
1970,14,7,14,0.9989553689956665,0.001044653,7,0,7,0,0.7988443374633789,1954,0.991374937
1971,10,10,10,0.9988963603973389,0.001103621,10,1,10,1,0.9998141527175903,1955,0.99137931
1972,23,23,23,0.9988980293273926,0.001101984,23,1,23,1,0.9999957084655762,1956,0.99138368
1973,25,25,25,0.9988980889320374,0.001101886,25,1,25,1,0.9911180138587952,1957,0.991388045
1974,0,0,0,0.9989082217216492,0.001091801,0,1,0,1,1,1958,0.991392405
1975,27,27,16,0.9989082217216492,0.0010918,27,1,27,1,0.3371259272098541,1959,0.991396761
1976,2,2,2,0.9989818334579468,0.001018177,2,1,2,1,0.9999252557754517,1960,0.991401113
1977,27,27,27,0.9989811778068542,0.001018845,27,1,27,1,0.897964358,1961,0.99140546
1978,4,4,4,0.9989535212516785,0.001046508,4,1,4,1,0.9999884963035583,1962,0.991409803
1979,5,5,5,0.998953104,0.001046905,5,1,5,1,0.9129188060760498,1963,0.991414141
1980,24,24,24,0.9989773035049438,0.001022711,24,1,24,1,0.9907815456390381,1964,0.991418476
1981,26,26,26,0.9989879131317139,0.001012108,26,1,26,1,0.9999995827674866,1965,0.991422805
1982,23,23,23,0.9989879131317139,0.001012076,23,1,23,1,0.9958986639976501,1966,0.991427131
1983,24,24,24,0.9989919662475586,0.00100804,24,1,24,1,0.9822194576263428,1967,0.991431452
1984,4,4,4,0.9990000128746033,0.001000012,4,1,4,1,0.9976078867912292,1968,0.991435768
1985,3,3,3,0.9989949464797974,0.001005047,3,1,3,1,0.997923732,1969,0.991440081
1986,27,27,7,0.9989992380142212,0.001000753,27,1,27,1,0.18213307857513428,1970,0.991444389
1987,24,24,24,0.9989705681800842,0.001029419,24,1,24,1,0.9999586939811707,1971,0.991448692
1988,25,25,25,0.9989714026451111,0.001028626,25,1,25,1,0.9373434782028198,1972,0.991452991
1989,11,11,13,0.9989997148513794,0.001000282,11,1,11,1,0.34016504883766174,1973,0.991457286
1990,27,27,17,0.9989985823631287,0.001001426,27,1,27,1,0.6113954186439514,1974,0.991461577
1991,21,21,21,0.9989812970161438,0.001018705,21,1,21,1,0.9997002482414246,1975,0.991465863
1992,6,6,6,0.9989829063415527,0.001017103,6,1,6,1,0.9371970891952515,1976,0.991470146
1993,8,8,8,0.9989986419677734,0.001001335,8,1,8,1,0.9957787990570068,1977,0.991474423
1994,7,7,7,0.9989929795265198,0.001007046,7,1,7,1,0.9999988675117493,1978,0.991478697
1995,16,16,16,0.99899292,0.001007066,16,1,16,1,0.8180942535400391,1979,0.991482966
1996,11,11,3,0.9989999532699585,0.001000043,11,1,11,1,0.29620400071144104,1980,0.991487231
1997,21,21,21,0.998997688,0.001002311,21,1,21,1,0.9999982118606567,1981,0.991491491
1998,13,13,13,0.9989975690841675,0.001002418,13,1,13,1,0.9999378323554993,1982,0.991495748
1999,8,8,12,0.9989968538284302,0.001003142,8,1,8,1,0.078387953,1983,0.9915
2000,7,7,7,0.9989981651306152,0.001001823,7,1,7,1,0.7808274030685425,1984,0.991504248
2001,23,23,23,0.9989960193634033,0.00100401,23,1,23,1,0.9991426467895508,1985,0.991508492
2002,11,11,11,0.9989936351776123,0.001006364,11,1,11,1,0.9962795972824097,1986,0.991512731
2003,24,24,24,0.9989991784095764,0.001000836,24,1,24,1,0.999998152,1987,0.991516966
2004,12,12,12,0.9989991188049316,0.001000909,12,1,12,1,0.9999968409538269,1988,0.991521197
2005,27,27,27,0.9989989399909973,0.001001071,27,1,27,1,0.997200072,1989,0.991525424
2006,18,18,18,0.9989984631538391,0.001001515,18,1,18,1,0.9967540502548218,1990,0.991529646
2007,5,5,5,0.9989998936653137,0.001000105,5,1,5,1,0.9842378497123718,1991,0.991533865
2008,0,0,0,0.9989999532699585,0.001000035,0,1,0,1,0.9999896883964539,1992,0.991538079
2009,4,4,4,0.9989994764328003,0.001000538,4,1,4,1,0.999951184,1993,0.991542289
2010,10,10,10,0.9989989399909973,0.001001077,10,1,10,1,0.9996659159660339,1994,0.991546494
2011,10,10,10,0.9989978075027466,0.001002187,10,1,10,1,0.9999970197677612,1995,0.991550696
2012,12,12,12,0.9989975094795227,0.001002491,12,1,12,1,0.999739945,1996,0.991554893
2013,15,15,15,0.9989993572235107,0.00100065,15,1,15,1,0.9999982118606567,1997,0.991559086
2014,8,8,8,0.9989994168281555,0.001000591,8,1,8,1,0.9951887726783752,1998,0.991563275
2015,18,18,18,0.9989927411079407,0.001007273,18,1,18,1,0.7466834783554077,1999,0.99156746
2016,25,25,25,0.9989994168281555,0.001000577,25,1,25,1,0.9781090021133423,2000,0.991571641
2017,10,10,10,0.998998225,0.001001754,10,1,10,1,0.9952842593193054,2001,0.991575818
2018,27,27,27,0.9990000128746033,0.001000005,27,1,27,1,0.9266449809074402,2002,0.99157999
2019,24,24,24,0.9989989995956421,0.001001024,24,1,24,1,0.9999984502792358,2003,0.991584158
2020,17,17,17,0.9989990592002869,0.001000932,17,1,17,1,0.9436250329017639,2004,0.991588323
2021,7,7,7,0.9989770650863647,0.001022948,7,1,7,1,0.9282083511352539,2005,0.991592483
2022,2,2,2,0.9989964365959167,0.001003573,2,1,2,1,0.9963008761405945,2006,0.991596639
2023,9,26,26,0.9990000128746033,0.001000008,26,0,26,0,0.9974700212478638,2006,0.991106719
2024,12,12,12,0.9988085031509399,0.001191486,12,1,12,1,0.9999969005584717,2007,0.991111111
2025,22,22,22,0.9988085627555847,0.001191428,22,1,22,1,0.9799767732620239,2008,0.991115499
2026,26,26,25,0.9988232254981995,0.00117676,26,1,26,1,0.3775496184825897,2009,0.991119882
2027,1,1,1,0.9989315271377563,0.00106847,1,1,1,1,0.9414844512939453,2010,0.99112426
2028,25,25,25,0.9989494681358337,0.001050554,25,1,25,1,0.9997537136077881,2011,0.991128635
2029,13,13,13,0.9989507794380188,0.001049239,13,1,13,1,0.979908288,2012,0.991133005
2030,1,1,1,0.9989622235298157,0.001037758,1,1,1,1,0.9983597993850708,2013,0.991137371
2031,2,2,2,0.9989587068557739,0.001041267,2,1,2,1,0.9949355721473694,2014,0.991141732
2032,19,19,19,0.9989533424377441,0.001046655,19,1,19,1,0.914430559,2015,0.99114609
2033,20,20,20,0.9989808797836304,0.001019102,20,1,20,1,0.8692739605903625,2016,0.991150442
2034,5,5,5,0.9989970326423645,0.001002989,5,1,5,1,0.9999526143074036,2017,0.991154791
2035,21,21,21,0.9989974498748779,0.00100253,21,1,21,1,0.9999714493751526,2018,0.991159136
2036,4,4,4,0.998998225,0.00100178,4,1,4,1,0.8465524315834045,2019,0.991163476
2037,12,12,12,0.998999834,0.001000161,12,1,12,1,0.9992125630378723,2020,0.991167812
2038,4,4,4,0.9989978075027466,0.001002222,4,1,4,1,0.9970174431800842,2021,0.991172143
2039,15,15,15,0.9989936351776123,0.001006395,15,1,15,1,0.9999993443489075,2022,0.991176471
2040,26,26,26,0.9989936351776123,0.001006355,26,1,26,1,0.9998812675476074,2023,0.991180794
2041,18,18,25,0.9989948868751526,0.001005106,18,1,18,1,0.048453994,2024,0.991185113
2042,13,13,13,0.9990000128746033,0.001000011,13,1,13,1,0.8879673480987549,2025,0.991189427
2043,6,6,6,0.9989992380142212,0.001000739,6,1,6,1,0.9931963682174683,2026,0.991193738
2044,14,14,14,0.9989983439445496,0.001001654,14,1,14,1,0.9999833703041077,2027,0.991198044
2045,7,7,8,0.9989989995956421,0.001000981,7,1,7,1,0.024290636,2028,0.991202346
2046,8,8,8,0.9989974498748779,0.001002549,8,1,8,1,0.9979026317596436,2029,0.991206644
2047,13,13,13,0.9989982843399048,0.001001733,13,1,13,1,0.8324328064918518,2030,0.991210938
2048,4,4,4,0.9989991784095764,0.001000808,4,1,4,1,0.9992147088050842,2031,0.991215227
2049,13,13,13,0.9989983439445496,0.001001651,13,1,13,1,0.9550623893737793,2032,0.991219512
2050,12,12,12,0.9989999532699585,0.001000068,12,1,12,1,0.9999390244483948,2033,0.991223793
2051,4,4,4,0.9989997148513794,0.00100031,4,1,4,1,0.9799123406410217,2034,0.99122807
2052,26,26,26,0.9989993572235107,0.001000645,26,1,26,1,0.9999857544898987,2035,0.991232343
2053,11,11,20,0.9989995360374451,0.001000483,11,1,11,1,0.5080680847167969,2036,0.991236611
2054,26,26,26,0.9989962577819824,0.001003715,26,1,26,1,0.9999111294746399,2037,0.991240876
2055,7,7,7,0.9989950060844421,0.001005016,7,1,7,1,0.9998089671134949,2038,0.991245136
2056,6,6,6,0.9989930987358093,0.00100688,6,1,6,1,0.9865556955337524,2039,0.991249392
2057,5,5,5,0.9989988207817078,0.001001172,5,1,5,1,0.9991812705993652,2040,0.991253644
2058,24,24,24,0.998996377,0.001003606,24,1,24,1,0.9979395866394043,2041,0.991257892
2059,21,21,21,0.9989996552467346,0.001000321,21,1,21,1,0.9999712705612183,2042,0.991262136
2060,18,18,18,0.998999834,0.001000184,18,1,18,1,0.732177734,2043,0.991266376
2061,17,17,17,0.9989999532699585,0.001000034,17,1,17,1,0.9996585249900818,2044,0.991270611
2062,0,0,0,0.9989980459213257,0.001001962,0,1,0,1,0.9999997019767761,2045,0.991274842
2063,19,19,19,0.9989979267120361,0.001002053,19,1,19,1,0.9990903735160828,2046,0.99127907
2064,26,26,26,0.9989972114562988,0.001002767,26,1,26,1,0.9998612999916077,2047,0.991283293
2065,1,1,1,0.9989973306655884,0.001002657,1,1,1,1,0.9830130338668823,2048,0.991287512
2066,15,15,15,0.9989904761314392,0.001009506,15,1,15,1,0.9999997019767761,2049,0.991291727
2067,27,27,27,0.998990536,0.001009446,27,1,27,1,0.9515441060066223,2050,0.991295938
2068,3,3,13,0.9989957809448242,0.001004202,3,1,3,1,0.27791962027549744,2051,0.991300145
2069,21,21,21,0.9989997148513794,0.001000308,21,1,21,1,0.9998750686645508,2052,0.991304348
2070,7,7,7,0.9989992380142212,0.001000754,7,1,7,1,0.9953199625015259,2053,0.991308547
2071,22,22,2,0.9989937543869019,0.001006224,22,1,22,1,0.36008283495903015,2054,0.991312741
2072,9,9,9,0.9989984035491943,0.001001572,9,1,9,1,0.9995977282524109,2055,0.991316932
2073,0,0,0,0.9989999532699585,0.001000054,0,1,0,1,0.9999861717224121,2056,0.991321119
2074,3,3,6,0.9989994168281555,0.001000611,3,1,3,1,0.2636353671550751,2057,0.991325301
2075,4,4,4,0.9989996552467346,0.001000337,4,1,4,1,0.9254140257835388,2058,0.99132948
2076,13,13,13,0.9989991188049316,0.001000883,13,1,13,1,0.9953664541244507,2059,0.991333654
2077,0,0,0,0.9989995956420898,0.001000411,0,1,0,1,0.9986649751663208,2060,0.991337825
2078,0,0,0,0.9989942908287048,0.001005716,0,1,0,1,1,2061,0.991341991
2079,27,27,27,0.9989942908287048,0.001005711,27,1,27,1,0.9585979580879211,2062,0.991346154
2080,2,2,2,0.9989849925041199,0.001015003,2,1,2,1,0.9928922653198242,2063,0.991350312
2081,5,5,5,0.9989950656890869,0.001004939,5,1,5,1,0.9994072318077087,2064,0.991354467
2082,18,18,18,0.9989941716194153,0.001005832,18,1,18,1,0.9999257326126099,2065,0.991358617
2083,14,14,14,0.9989944696426392,0.001005546,14,1,14,1,0.9995810389518738,2066,0.991362764
2084,16,16,16,0.9989925622940063,0.001007427,16,1,16,1,0.9999892711639404,2067,0.991366906
2085,6,6,7,0.9989920258522034,0.001007967,6,1,6,1,0.17616915702819824,2068,0.991371045
2086,24,24,24,0.9989991784095764,0.001000821,24,1,24,1,0.9967333078384399,2069,0.99137518
2087,21,21,6,0.9989999532699585,0.001000024,21,1,21,1,0.31486329436302185,2070,0.99137931
2088,12,12,12,0.9989997148513794,0.00100027,12,1,12,1,0.9854691028594971,2071,0.991383437
2089,1,1,1,0.9989871978759766,0.001012791,1,1,1,1,0.9992887377738953,2072,0.99138756
2090,10,10,10,0.9989908337593079,0.001009139,10,1,10,1,0.9998737573623657,2073,0.991391679
2091,15,15,15,0.9989895224571228,0.001010506,15,1,15,1,0.9999997019767761,2074,0.991395793
2092,5,5,5,0.9989895820617676,0.001010429,5,1,5,1,0.9250168800354004,2075,0.991399904
2093,1,1,1,0.9989973902702332,0.001002587,1,1,1,1,0.994740903,2076,0.991404011
2094,5,5,5,0.9989986419677734,0.001001345,5,1,5,1,0.9927113056182861,2077,0.991408115
2095,24,24,24,0.9989932775497437,0.00100671,24,1,24,1,0.9999966621398926,2078,0.991412214
2096,27,27,27,0.9989935159683228,0.001006501,27,1,27,1,0.8366089463233948,2079,0.991416309
2097,0,0,0,0.9989607930183411,0.001039226,0,1,0,1,0.9999733567237854,2080,0.9914204
2098,0,0,0,0.9989602565765381,0.001039753,0,1,0,1,0.9999979734420776,2081,0.991424488
2099,5,5,5,0.9989598989486694,0.001040104,5,1,5,1,0.9999948740005493,2082,0.991428571
2100,3,3,3,0.9989602565765381,0.001039748,3,1,3,1,0.994910479,2083,0.991432651
2101,26,26,26,0.9989680647850037,0.001031959,26,1,26,1,0.9965893626213074,2084,0.991436727
2102,5,5,5,0.9989749789237976,0.00102501,5,1,5,1,0.9967495203018188,2085,0.991440799
2103,8,8,8,0.9989782571792603,0.001021743,8,1,8,1,0.9591869115829468,2086,0.991444867
2104,21,21,21,0.9989964365959167,0.001003592,21,1,21,1,0.9970279932022095,2087,0.991448931
2105,14,14,14,0.9989925026893616,0.00100748,14,1,14,1,0.9999634623527527,2088,0.991452991
2106,6,6,6,0.9989921450614929,0.001007873,6,1,6,1,0.9931519627571106,2089,0.991457048
2107,15,15,15,0.9989867806434631,0.001013239,15,1,15,1,0.9999906420707703,2090,0.991461101
2108,15,15,15,0.998987079,0.001012938,15,1,15,1,0.7524357438087463,2091,0.991465149
2109,27,27,27,0.9989997148513794,0.001000262,27,1,27,1,0.7334132790565491,2092,0.991469194
2110,6,6,6,0.9989961385726929,0.001003835,6,1,6,1,0.9824121594429016,2093,0.991473235
2111,9,9,9,0.998997152,0.001002826,9,1,9,1,0.9991625547409058,2094,0.991477273
2112,24,24,24,0.9989954233169556,0.001004567,24,1,24,1,0.9886900186538696,2095,0.991481306
2113,21,21,21,0.9989997148513794,0.001000272,21,1,21,1,0.9950155019760132,2096,0.991485336
2114,14,14,14,0.9989998936653137,0.001000098,14,1,14,1,0.9999297261238098,2097,0.991489362
2115,3,3,3,0.9989986419677734,0.001001353,3,1,3,1,0.9899556636810303,2098,0.991493384
2116,5,5,5,0.9989982843399048,0.001001741,5,1,5,1,0.9999010562896729,2099,0.991497402
2117,9,9,9,0.9989989995956421,0.001000994,9,1,9,1,0.9710670709609985,2100,0.991501416
2118,13,13,13,0.9989973306655884,0.001002663,13,1,13,1,0.8716957569122314,2101,0.991505427
2119,19,19,19,0.9989938735961914,0.001006127,19,1,19,1,0.999962568,2102,0.991509434
2120,16,16,16,0.9989945888519287,0.001005408,16,1,16,1,0.9999962449073792,2103,0.991513437
2121,18,18,18,0.9989950060844421,0.001004967,18,1,18,1,0.9988946914672852,2104,0.991517436
