round,ground_truth,emergency_percentage,correct_percentage,loss,softmax_output
8133,1,49.61%,86.17%,0.1593,"[0.1467115879058838, 0.8532883524894714]"
8134,1,49.61%,86.17%,0.1566,"[0.14300517737865448, 0.8569948077201843]"
8135,1,49.62%,86.17%,0.1553,"[0.14583294093608856, 0.8541670441627502]"
8136,0,49.61%,86.17%,0.0656,"[0.9531157612800598, 0.04688423126935959]"
8137,0,49.61%,86.16%,1.8018,"[0.16378191113471985, 0.8362181186676025]"
8138,1,49.61%,86.17%,0.1643,"[0.1462809443473816, 0.8537189960479736]"
8139,0,49.61%,86.17%,0.0122,"[0.9877581000328064, 0.01224190928041935]"
8140,0,49.60%,86.17%,0.0086,"[0.9913923740386963, 0.008607691153883934]"
8141,1,49.61%,86.17%,0.1543,"[0.14304405450820923, 0.8569559454917908]"
8142,1,49.61%,86.17%,0.1532,"[0.14232195913791656, 0.8576781153678894]"
8143,0,49.61%,86.16%,0.4494,"[0.17403320968151093, 0.8259667754173279]"
8144,1,49.61%,86.16%,0.1546,"[0.13800804316997528, 0.8619919419288635]"
8145,1,49.62%,86.16%,0.1492,"[0.13966494798660278, 0.8603349924087524]"
8146,0,49.61%,86.15%,1.963,"[0.14057958126068115, 0.8594203591346741]"
8147,0,49.61%,86.16%,0.0105,"[0.9886061549186707, 0.011393825523555279]"
8148,0,49.60%,86.16%,0.0093,"[0.991023063659668, 0.008976966142654419]"
8149,0,49.60%,86.16%,0.0086,"[0.9913656711578369, 0.008634294383227825]"
8150,1,49.60%,86.16%,0.1524,"[0.14157821238040924, 0.858421802520752]"
8151,0,49.60%,86.15%,1.8239,"[0.15685690939426422, 0.843143105506897]"
8152,0,49.59%,86.15%,0.0084,"[0.9916690587997437, 0.008330971002578735]"
8153,1,49.60%,86.15%,0.1752,"[0.1604849249124527, 0.8395150899887085]"
8154,0,49.59%,86.16%,0.0084,"[0.9916438460350037, 0.008356166072189808]"
8155,1,49.60%,86.16%,0.2084,"[0.18481172621250153, 0.8151882290840149]"
8156,1,49.60%,86.16%,0.1659,"[0.17514003813266754, 0.8248599767684937]"
8157,1,49.61%,86.16%,0.16,"[0.1470782607793808, 0.852921724319458]"
8158,0,49.60%,86.16%,0.0084,"[0.9916564226150513, 0.008343642577528954]"
8159,1,49.61%,86.16%,0.1563,"[0.1455097496509552, 0.8544902801513672]"
8160,1,49.61%,86.17%,0.1584,"[0.1473463773727417, 0.8526535630226135]"
8161,0,49.61%,86.17%,0.0084,"[0.9916644096374512, 0.008335617370903492]"
8162,1,49.61%,86.17%,0.2055,"[0.16273373365402222, 0.837266206741333]"
8163,1,49.62%,86.17%,0.1487,"[0.13821366429328918, 0.8617863655090332]"
8164,1,49.63%,86.17%,0.1615,"[0.14937692880630493, 0.8506230711936951]"
8165,0,49.62%,86.16%,1.824,"[0.16216464340686798, 0.8378353714942932]"
8166,0,49.61%,86.16%,0.0089,"[0.9910932183265686, 0.00890684500336647]"
8167,1,49.62%,86.17%,0.1492,"[0.13855449855327606, 0.8614454865455627]"
8168,0,49.61%,86.17%,0.0085,"[0.9915059208869934, 0.008494049310684204]"
8169,1,49.62%,86.17%,0.3362,"[0.23940978944301605, 0.7605901956558228]"
8170,0,49.61%,86.17%,0.0084,"[0.991685688495636, 0.008314327336847782]"
8171,0,49.61%,86.17%,0.0088,"[0.9911388754844666, 0.008861134760081768]"
8172,1,49.61%,86.17%,0.1578,"[0.1459195911884308, 0.8540804386138916]"
8173,0,49.61%,86.18%,0.0107,"[0.9897099137306213, 0.01029004342854023]"
8174,0,49.60%,86.18%,0.0122,"[0.9859055280685425, 0.014094430953264236]"
8175,1,49.61%,86.18%,0.1802,"[0.16341662406921387, 0.8365833759307861]"
8176,0,49.60%,86.18%,0.0109,"[0.9892957806587219, 0.010704180225729942]"
8177,1,49.61%,86.18%,0.1808,"[0.16744081676006317, 0.8325591683387756]"
8178,1,49.61%,86.18%,0.1592,"[0.14831304550170898, 0.851686954498291]"
8179,0,49.61%,86.17%,1.8874,"[0.15286299586296082, 0.8471369743347168]"
8180,1,49.61%,86.18%,0.1552,"[0.14422686398029327, 0.8557730913162231]"
8181,1,49.62%,86.18%,0.1632,"[0.15056981146335602, 0.8494302034378052]"
8182,1,49.63%,86.18%,0.1547,"[0.143911212682724, 0.8560888171195984]"
8183,0,49.62%,86.17%,1.9348,"[0.14452576637268066, 0.8554741740226746]"
8184,1,49.63%,86.17%,0.154,"[0.14325538277626038, 0.856744647026062]"
8185,1,49.63%,86.17%,0.1582,"[0.14588980376720428, 0.8541101813316345]"
8186,0,49.63%,86.16%,1.4802,"[0.3317348062992096, 0.668265163898468]"
8187,0,49.62%,86.16%,0.0103,"[0.9895422458648682, 0.010457700118422508]"
8188,1,49.63%,86.16%,0.1613,"[0.15038514137268066, 0.8496148586273193]"
8189,1,49.63%,86.17%,0.1609,"[0.14950615167617798, 0.850493848323822]"
8190,1,49.64%,86.17%,0.1636,"[0.151070699095726, 0.8489292860031128]"
8191,1,49.65%,86.17%,0.1694,"[0.15314501523971558, 0.8468550443649292]"
8192,0,49.64%,86.17%,0.0083,"[0.9916942715644836, 0.008305709809064865]"
8193,1,49.65%,86.17%,0.1603,"[0.14789293706417084, 0.852107048034668]"
8194,0,49.64%,86.17%,0.0187,"[0.9820793867111206, 0.01792065054178238]"
8195,0,49.63%,86.18%,0.0093,"[0.9907538890838623, 0.009246147237718105]"
8196,1,49.64%,86.18%,0.1672,"[0.15552976727485657, 0.8444702625274658]"
8197,0,49.63%,86.18%,1.6251,"[0.5419126749038696, 0.45808732509613037]"
8198,1,49.64%,86.18%,0.1747,"[0.15849140286445618, 0.8415086269378662]"
8199,0,49.63%,86.17%,0.5822,"[0.18081754446029663, 0.8191823959350586]"
8200,0,49.63%,86.17%,0.0084,"[0.9916442036628723, 0.008355778641998768]"
8201,0,49.62%,86.17%,0.0085,"[0.9915357828140259, 0.008464227430522442]"
8202,0,49.62%,86.18%,0.0089,"[0.9914091229438782, 0.00859086960554123]"
8203,0,49.61%,86.18%,0.0083,"[0.9917369484901428, 0.008263000287115574]"
8204,1,49.62%,86.18%,0.3078,"[0.1542038470506668, 0.8457961678504944]"
8205,1,49.62%,86.18%,0.3575,"[0.2725719213485718, 0.727428138256073]"
8206,0,49.62%,86.18%,0.0083,"[0.9917445778846741, 0.008255391381680965]"
8207,1,49.62%,86.17%,1.0603,"[0.5939000844955444, 0.40609991550445557]"
8208,0,49.62%,86.17%,0.0085,"[0.9914894104003906, 0.008510598912835121]"
8209,0,49.61%,86.18%,0.0083,"[0.9917539358139038, 0.008246094919741154]"
8210,1,49.62%,86.18%,0.1569,"[0.14489683508872986, 0.8551031351089478]"
8211,1,49.62%,86.18%,0.1562,"[0.14650098979473114, 0.8534989953041077]"
8212,1,49.63%,86.18%,0.1602,"[0.1482861340045929, 0.8517138361930847]"
8213,0,49.62%,86.17%,1.2425,"[0.23243503272533417, 0.7675648927688599]"
8214,0,49.62%,86.16%,0.8514,"[0.1892630159854889, 0.8107369542121887]"
8215,1,49.62%,86.16%,0.1563,"[0.14480885863304138, 0.855191171169281]"
8216,1,49.63%,86.16%,0.157,"[0.14571048319339752, 0.8542895317077637]"
8217,0,49.62%,86.16%,0.0084,"[0.9915926456451416, 0.00840741116553545]"
8218,0,49.62%,86.17%,0.0083,"[0.9917594790458679, 0.008240515366196632]"
8219,0,49.61%,86.17%,0.0083,"[0.9917550086975098, 0.008244968019425869]"
8220,0,49.60%,86.17%,0.0082,"[0.991786777973175, 0.008213235065340996]"
8221,0,49.60%,86.17%,0.0087,"[0.9912620782852173, 0.008737863041460514]"
8222,1,49.60%,86.17%,0.1765,"[0.16444586217403412, 0.8355541825294495]"
8223,1,49.61%,86.17%,0.1858,"[0.17179277539253235, 0.82820725440979]"
8224,1,49.62%,86.18%,1.3667,"[0.23561526834964752, 0.7643847465515137]"
8225,0,49.61%,86.18%,0.0083,"[0.991769552230835, 0.008230424486100674]"
8226,1,49.62%,86.18%,0.152,"[0.1408773809671402, 0.859122633934021]"
8227,1,49.62%,86.18%,0.1525,"[0.14133484661579132, 0.8586651682853699]"
8228,0,49.62%,86.18%,0.0083,"[0.9917016625404358, 0.00829832162708044]"
8229,0,49.61%,86.17%,0.6273,"[0.2081187516450882, 0.791881263256073]"
8230,0,49.61%,86.17%,0.0089,"[0.9910639524459839, 0.00893610529601574]"
8231,1,49.61%,86.18%,0.1507,"[0.1400781124830246, 0.859921932220459]"
8232,0,49.61%,86.18%,0.0085,"[0.9915969967842102, 0.008403034880757332]"
8233,1,49.61%,86.18%,0.2048,"[0.18392916023731232, 0.8160708546638489]"
8234,0,49.61%,86.18%,0.0106,"[0.9893302321434021, 0.010669796727597713]"
8235,1,49.61%,86.18%,0.1563,"[0.14001938700675964, 0.8599806427955627]"
8236,0,49.61%,86.17%,0.4909,"[0.2489691972732544, 0.7510307431221008]"
8237,1,49.61%,86.17%,0.1512,"[0.14258643984794617, 0.8574135899543762]"
8238,0,49.61%,86.18%,0.0247,"[0.976127564907074, 0.02387246862053871]"
8239,1,49.61%,86.18%,0.1558,"[0.14314520359039307, 0.8568547368049622]"
8240,1,49.62%,86.18%,0.1494,"[0.13767477869987488, 0.8623251914978027]"
8241,0,49.61%,86.18%,0.0083,"[0.991779625415802, 0.00822039321064949]"
8242,0,49.61%,86.18%,0.0092,"[0.9903835654258728, 0.009616415947675705]"
8243,1,49.61%,86.18%,0.1497,"[0.13854824006557465, 0.8614517450332642]"
8244,0,49.61%,86.19%,0.0088,"[0.9911044836044312, 0.008895537815988064]"
8245,1,49.61%,86.19%,0.1551,"[0.14341440796852112, 0.8565856218338013]"
8246,1,49.62%,86.19%,0.1489,"[0.13829553127288818, 0.8617045283317566]"
8247,0,49.61%,86.19%,1.2166,"[0.5352174639701843, 0.46478256583213806]"
8248,0,49.61%,86.19%,0.0087,"[0.9914451837539673, 0.00855476688593626]"
8249,0,49.60%,86.19%,1.4503,"[0.6060984134674072, 0.39390164613723755]"
8250,0,49.59%,86.20%,0.0144,"[0.9861434102058411, 0.013856563717126846]"
8251,1,49.60%,86.20%,0.1796,"[0.16682103276252747, 0.8331789374351501]"
8252,1,49.61%,86.20%,0.151,"[0.14043013751506805, 0.8595699071884155]"
8253,1,49.61%,86.20%,0.1532,"[0.13934215903282166, 0.860657811164856]"
8254,0,49.61%,86.20%,0.0082,"[0.9917859435081482, 0.008214042522013187]"
8255,0,49.60%,86.20%,0.0082,"[0.9918137788772583, 0.008186268620193005]"
8256,0,49.59%,86.21%,0.0082,"[0.9918166995048523, 0.008183365687727928]"
8257,0,49.59%,86.20%,0.2238,"[0.4852675199508667, 0.5147324204444885]"
8258,0,49.58%,86.20%,1.3199,"[0.7659221887588501, 0.23407776653766632]"
8259,1,49.59%,86.20%,0.1593,"[0.1477198749780655, 0.8522801399230957]"
8260,1,49.59%,86.20%,0.1578,"[0.14660222828388214, 0.8533977270126343]"
8261,0,49.59%,86.19%,0.3869,"[0.2220948189496994, 0.7779051661491394]"
8262,0,49.58%,86.19%,0.0107,"[0.9894659519195557, 0.010534025728702545]"
8263,0,49.58%,86.19%,0.0081,"[0.9919694066047668, 0.008030555211007595]"
8264,0,49.57%,86.19%,0.0083,"[0.9917787909507751, 0.008221201598644257]"
8265,1,49.58%,86.20%,0.1726,"[0.16087986528873444, 0.839120090007782]"
8266,1,49.58%,86.20%,0.1964,"[0.17119787633419037, 0.8288021087646484]"
8267,0,49.58%,86.20%,0.008,"[0.9919875860214233, 0.008012387901544571]"
8268,0,49.57%,86.20%,0.008,"[0.9919903874397278, 0.008009591139853]"
8269,0,49.56%,86.20%,0.008,"[0.9920137524604797, 0.007986219599843025]"
8270,0,49.56%,86.20%,0.008,"[0.9920269846916199, 0.007972962222993374]"
8271,0,49.55%,86.21%,0.008,"[0.9919766783714294, 0.008023294620215893]"
8272,0,49.55%,86.21%,0.008,"[0.9920401573181152, 0.00795991625636816]"
8273,1,49.55%,86.21%,0.1597,"[0.14917385578155518, 0.8508261442184448]"
8274,0,49.55%,86.21%,0.008,"[0.992053747177124, 0.007946297526359558]"
8275,1,49.55%,86.21%,0.157,"[0.14505907893180847, 0.8549409508705139]"
8276,1,49.56%,86.21%,0.1742,"[0.15800927579402924, 0.8419907093048096]"
8277,1,49.57%,86.22%,0.1543,"[0.14285080134868622, 0.8571491837501526]"
8278,0,49.56%,86.22%,0.2195,"[0.8792368769645691, 0.12076311558485031]"
8279,0,49.55%,86.22%,0.0079,"[0.992090106010437, 0.007909880019724369]"
8280,0,49.55%,86.21%,1.7832,"[0.1819535493850708, 0.8180464506149292]"
8281,0,49.54%,86.20%,0.7999,"[0.2695666551589966, 0.7304333448410034]"
8282,0,49.54%,86.20%,0.0079,"[0.9920980930328369, 0.00790190976113081]"
8283,0,49.53%,86.19%,1.7991,"[0.17560270428657532, 0.8243972659111023]"
8284,1,49.54%,86.19%,0.7681,"[0.40802520513534546, 0.5919747352600098]"
8285,1,49.54%,86.19%,0.1808,"[0.16251450777053833, 0.8374854922294617]"
8286,0,49.54%,86.20%,0.0079,"[0.9920921325683594, 0.007907863706350327]"
8287,1,49.54%,86.20%,0.3992,"[0.26079729199409485, 0.7392026782035828]"
8288,1,49.55%,86.20%,0.3581,"[0.276049941778183, 0.7239500880241394]"
8289,1,49.55%,86.20%,0.7144,"[0.21722784638404846, 0.7827721834182739]"
8290,0,49.55%,86.20%,0.008,"[0.9920732378959656, 0.007926834747195244]"
8291,1,49.55%,86.20%,0.1871,"[0.16659574210643768, 0.8334042429924011]"
8292,1,49.56%,86.21%,0.2149,"[0.19902043044567108, 0.8009796142578125]"
8293,0,49.55%,86.21%,0.008,"[0.992045521736145, 0.007954518310725689]"
8294,0,49.55%,86.20%,0.6643,"[0.4138256311416626, 0.5861743688583374]"
8295,0,49.54%,86.20%,0.0082,"[0.991834282875061, 0.008165724575519562]"
8296,1,49.55%,86.20%,0.229,"[0.20635195076465607, 0.7936480045318604]"
8297,1,49.55%,86.20%,0.1813,"[0.16521918773651123, 0.8347808122634888]"
8298,1,49.56%,86.20%,0.1591,"[0.1470530778169632, 0.852946937084198]"
8299,0,49.55%,86.20%,0.008,"[0.9920502305030823, 0.007949755527079105]"
8300,1,49.56%,86.21%,0.1574,"[0.1460532397031784, 0.8539468050003052]"
8301,0,49.55%,86.21%,0.008,"[0.9920756816864014, 0.007924349047243595]"
8302,1,49.56%,86.21%,0.1573,"[0.14410828053951263, 0.8558917045593262]"
8303,0,49.55%,86.21%,0.0079,"[0.9921150803565979, 0.007884867489337921]"
8304,1,49.56%,86.21%,0.1574,"[0.16409915685653687, 0.8359009027481079]"
8305,1,49.57%,86.21%,0.2547,"[0.19522039592266083, 0.804779589176178]"
8306,0,49.56%,86.22%,0.0302,"[0.968421220779419, 0.031578801572322845]"
8307,0,49.55%,86.22%,0.0205,"[0.9730227589607239, 0.02697724662721157]"
8308,1,49.56%,86.22%,0.1562,"[0.14520372450351715, 0.8547962307929993]"
8309,0,49.55%,86.21%,1.9658,"[0.13932175934314728, 0.8606781959533691]"
8310,0,49.55%,86.21%,1.6193,"[0.8089956045150757, 0.1910044550895691]"
8311,0,49.54%,86.20%,1.9563,"[0.14101091027259827, 0.8589890599250793]"
8312,1,49.55%,86.20%,0.1748,"[0.1594807207584381, 0.8405193090438843]"
8313,0,49.54%,86.20%,1.3686,"[0.5045121908187866, 0.49548786878585815]"
8314,0,49.54%,86.21%,0.0511,"[0.9792627096176147, 0.020737336948513985]"
8315,1,49.54%,86.21%,0.1589,"[0.14691582322120667, 0.8530842065811157]"
8316,1,49.55%,86.21%,0.1635,"[0.1515943855047226, 0.8484055995941162]"
8317,0,49.54%,86.21%,0.008,"[0.9920278191566467, 0.00797224696725607]"
8318,0,49.54%,86.21%,0.0081,"[0.9919102787971497, 0.00808976124972105]"
8319,0,49.53%,86.21%,0.008,"[0.9920597076416016, 0.007940314710140228]"
8320,1,49.54%,86.22%,0.682,"[0.47108855843544006, 0.5289114713668823]"
8321,1,49.54%,86.22%,0.4974,"[0.3555161952972412, 0.6444838047027588]"
8322,1,49.55%,86.22%,0.1758,"[0.1616581678390503, 0.8383418917655945]"
8323,0,49.54%,86.22%,0.008,"[0.9920167922973633, 0.007983235642313957]"
8324,1,49.55%,86.22%,0.339,"[0.284173846244812, 0.7158260941505432]"
8325,0,49.54%,86.22%,0.008,"[0.9919977784156799, 0.008002218790352345]"
8326,0,49.54%,86.23%,0.009,"[0.9907336235046387, 0.009266420267522335]"
8327,1,49.54%,86.23%,0.2272,"[0.19518037140369415, 0.804819643497467]"
8328,0,49.54%,86.22%,1.6932,"[0.18611152470111847, 0.8138884902000427]"
8329,1,49.54%,86.22%,0.2248,"[0.2016984522342682, 0.7983015775680542]"
8330,0,49.54%,86.21%,1.7641,"[0.19221866130828857, 0.8077813386917114]"
8331,1,49.54%,86.21%,0.1634,"[0.148803249001503, 0.8511967658996582]"
8332,1,49.55%,86.21%,0.2015,"[0.17996157705783844, 0.8200384378433228]"
8333,1,49.56%,86.21%,0.2029,"[0.1832292228937149, 0.8167708516120911]"
8334,0,49.55%,86.20%,1.5119,"[0.21053946018218994, 0.7894605398178101]"
8335,1,49.56%,86.20%,0.1707,"[0.15915733575820923, 0.8408426642417908]"
8336,1,49.56%,86.21%,0.1656,"[0.15237179398536682, 0.8476282358169556]"
8337,0,49.56%,86.21%,0.0081,"[0.9919217824935913, 0.008078251965343952]"
8338,0,49.55%,86.21%,0.0081,"[0.9919649362564087, 0.008035103790462017]"
8339,0,49.54%,86.21%,0.0083,"[0.9917047023773193, 0.008295237086713314]"
8340,1,49.55%,86.21%,0.1986,"[0.1799989491701126, 0.8200010061264038]"
8341,0,49.54%,86.21%,0.0084,"[0.9916366934776306, 0.008363337256014347]"
8342,1,49.55%,86.22%,0.1957,"[0.18398907780647278, 0.8160109519958496]"
8343,0,49.54%,86.22%,0.008,"[0.9919894337654114, 0.00801058392971754]"
8344,0,49.54%,86.22%,0.008,"[0.9920125603675842, 0.007987439632415771]"
8345,0,49.53%,86.21%,1.6071,"[0.21061885356903076, 0.7893811464309692]"
8346,1,49.54%,86.21%,0.1786,"[0.16352206468582153, 0.8364779353141785]"
8347,0,49.53%,86.21%,0.0082,"[0.9918699264526367, 0.008130067028105259]"
8348,0,49.53%,86.21%,0.0083,"[0.9917255640029907, 0.008274395018815994]"
8349,1,49.53%,86.22%,0.196,"[0.17469705641269684, 0.8253028988838196]"
8350,0,49.53%,86.22%,0.0089,"[0.9912393689155579, 0.008760680444538593]"
8351,0,49.52%,86.21%,1.6268,"[0.201979398727417, 0.798020601272583]"
8352,1,49.53%,86.21%,0.1692,"[0.1549070179462433, 0.8450930118560791]"
8353,1,49.53%,86.21%,0.1986,"[0.1729084849357605, 0.8270915150642395]"
8354,1,49.54%,86.21%,0.1875,"[0.17246855795383453, 0.8275313973426819]"
8355,1,49.55%,86.21%,0.2154,"[0.20385383069515228, 0.7961461544036865]"
8356,0,49.54%,86.22%,0.0081,"[0.9919360876083374, 0.0080639673396945]"
8357,0,49.53%,86.22%,0.0081,"[0.9919360876083374, 0.008063898421823978]"
8358,0,49.53%,86.22%,0.008,"[0.991981565952301, 0.008018424734473228]"
8359,0,49.52%,86.22%,0.059,"[0.8195064067840576, 0.18049359321594238]"
8360,0,49.52%,86.21%,1.7084,"[0.27721935510635376, 0.7227806448936462]"
8361,1,49.52%,86.21%,0.1798,"[0.160801500082016, 0.8391984701156616]"
8362,0,49.52%,86.21%,0.0081,"[0.9918694496154785, 0.008130544796586037]"
8363,0,49.51%,86.20%,1.7443,"[0.17765820026397705, 0.8223418593406677]"
8364,0,49.50%,86.20%,0.0081,"[0.9919399619102478, 0.008060009218752384]"
8365,0,49.50%,86.21%,0.0082,"[0.9918640851974487, 0.008135944604873657]"
8366,0,49.49%,86.21%,0.0167,"[0.9279031157493591, 0.0720968246459961]"
8367,0,49.49%,86.21%,0.0082,"[0.9918792843818665, 0.00812071654945612]"
8368,0,49.48%,86.21%,0.008,"[0.9919820427894592, 0.008017991669476032]"
8369,0,49.47%,86.21%,0.0099,"[0.9901184439659119, 0.009881534613668919]"
8370,0,49.47%,86.21%,0.0081,"[0.9919331669807434, 0.008066913112998009]"
8371,0,49.46%,86.22%,0.008,"[0.991987943649292, 0.00801207683980465]"
8372,0,49.46%,86.22%,0.0081,"[0.9919694066047668, 0.008030608296394348]"
8373,1,49.46%,86.22%,0.2374,"[0.21137702465057373, 0.7886229753494263]"
8374,1,49.47%,86.22%,0.2425,"[0.2287781834602356, 0.7712218165397644]"
8375,1,49.47%,86.22%,0.2634,"[0.23570996522903442, 0.7642900943756104]"
8376,1,49.48%,86.22%,0.2099,"[0.233315110206604, 0.7666848301887512]"
8377,1,49.49%,86.23%,0.2036,"[0.1841655969619751, 0.8158344626426697]"
8378,1,49.49%,86.23%,0.1824,"[0.1712217479944229, 0.8287783265113831]"
8379,1,49.50%,86.23%,0.3907,"[0.3182181119918823, 0.6817819476127625]"
8380,1,49.50%,86.23%,0.2059,"[0.18275880813598633, 0.8172411918640137]"
8381,1,49.51%,86.23%,0.2226,"[0.22975116968154907, 0.7702488899230957]"
8382,1,49.52%,86.23%,0.2169,"[0.15552662312984467, 0.8444733619689941]"
8383,1,49.52%,86.24%,0.2341,"[0.19597889482975006, 0.8040211200714111]"
8384,0,49.52%,86.24%,0.008,"[0.992035448551178, 0.00796460174024105]"
8385,1,49.52%,86.24%,0.1772,"[0.1609349250793457, 0.8390650153160095]"
8386,0,49.52%,86.24%,0.0081,"[0.9919509887695312, 0.008049032650887966]"
8387,1,49.52%,86.24%,0.1737,"[0.15816503763198853, 0.8418349027633667]"
8388,0,49.52%,86.24%,0.0083,"[0.9917387366294861, 0.008261305280029774]"
8389,0,49.51%,86.25%,0.5008,"[0.6814656257629395, 0.31853437423706055]"
8390,1,49.52%,86.25%,0.1815,"[0.1637170910835266, 0.8362828493118286]"
8391,0,49.51%,86.25%,0.1225,"[0.979762613773346, 0.0202373955398798]"
8392,1,49.52%,86.25%,0.1641,"[0.15338324010372162, 0.8466167449951172]"
8393,1,49.52%,86.25%,0.1555,"[0.14397302269935608, 0.8560269474983215]"
8394,1,49.53%,86.25%,0.1519,"[0.1411582976579666, 0.8588416576385498]"
8395,1,49.54%,86.26%,0.1515,"[0.1411648839712143, 0.8588351607322693]"
8396,1,49.54%,86.26%,0.1515,"[0.13942690193653107, 0.8605731725692749]"
8397,0,49.54%,86.25%,1.7332,"[0.25192296504974365, 0.7480770349502563]"
8398,0,49.53%,86.25%,0.0173,"[0.7460514307022095, 0.2539485692977905]"
8399,1,49.54%,86.25%,0.1497,"[0.13934355974197388, 0.8606563806533813]"
8400,0,49.53%,86.25%,0.0079,"[0.9920932650566101, 0.007906775921583176]"
8401,1,49.54%,86.25%,0.1518,"[0.1409764140844345, 0.8590236306190491]"
8402,0,49.53%,86.25%,0.0084,"[0.9916400909423828, 0.008359923958778381]"
8403,1,49.54%,86.26%,0.1697,"[0.15596219897270203, 0.8440377712249756]"
8404,1,49.54%,86.26%,0.1626,"[0.14867086708545685, 0.8513290882110596]"
8405,1,49.55%,86.26%,0.2038,"[0.18489199876785278, 0.8151080012321472]"
8406,1,49.55%,86.26%,0.1513,"[0.13974030315876007, 0.8602596521377563]"
8407,1,49.56%,86.26%,0.235,"[0.20204009115695953, 0.7979599237442017]"
8408,0,49.55%,86.26%,0.0126,"[0.984725296497345, 0.015274706296622753]"
8409,0,49.55%,86.27%,0.0077,"[0.9922972321510315, 0.007702765520662069]"
8410,1,49.55%,86.27%,0.15,"[0.14009322226047516, 0.8599067330360413]"
8411,1,49.56%,86.27%,0.1531,"[0.13972784578800201, 0.860272228717804]"
8412,1,49.57%,86.27%,0.1463,"[0.13668891787528992, 0.8633110523223877]"
8413,0,49.56%,86.27%,0.0092,"[0.9896966218948364, 0.010303412564098835]"
8414,0,49.55%,86.27%,0.0077,"[0.9923710823059082, 0.007628971710801125]"
8415,1,49.56%,86.28%,0.1443,"[0.13438770174980164, 0.865612268447876]"
8416,0,49.55%,86.27%,1.8685,"[0.25721967220306396, 0.7427803874015808]"
8417,0,49.55%,86.27%,0.0077,"[0.9922795295715332, 0.007720536086708307]"
8418,0,49.54%,86.27%,0.0198,"[0.9749685525894165, 0.025031419470906258]"
8419,0,49.54%,86.27%,0.2272,"[0.9476792216300964, 0.05232079699635506]"
8420,0,49.53%,86.27%,0.009,"[0.9911150932312012, 0.008884882554411888]"
8421,1,49.54%,86.27%,0.1752,"[0.15278832614421844, 0.8472116589546204]"
8422,1,49.54%,86.28%,0.1585,"[0.14746145904064178, 0.852538526058197]"
8423,1,49.55%,86.28%,0.1898,"[0.18754994869232178, 0.8124499917030334]"
8424,1,49.55%,86.28%,0.1508,"[0.13841964304447174, 0.8615803122520447]"
8425,0,49.55%,86.27%,1.7606,"[0.18665625154972076, 0.8133437633514404]"
8426,1,49.56%,86.27%,0.1503,"[0.13982369005680084, 0.8601763248443604]"
8427,1,49.56%,86.27%,0.1483,"[0.13916903734207153, 0.8608309030532837]"
8428,0,49.56%,86.27%,0.0076,"[0.9924111366271973, 0.0075888605788350105]"
8429,0,49.55%,86.28%,0.0077,"[0.9923511147499084, 0.007648910395801067]"
8430,1,49.56%,86.28%,0.1551,"[0.1436823606491089, 0.8563176989555359]"
8431,1,49.56%,86.28%,0.1477,"[0.1385832279920578, 0.8614168167114258]"
8432,0,49.56%,86.27%,1.958,"[0.1414984166622162, 0.8585016131401062]"
8433,0,49.55%,86.27%,0.0104,"[0.9899103045463562, 0.010089728981256485]"
8434,0,49.54%,86.27%,0.0076,"[0.9924015998840332, 0.007598390337079763]"
8435,0,49.54%,86.27%,0.0076,"[0.9924397468566895, 0.00756028201431036]"
8436,1,49.54%,86.27%,0.1773,"[0.16042710840702057, 0.8395729064941406]"
8437,1,49.55%,86.28%,0.1697,"[0.15782248973846436, 0.8421774506568909]"
8438,1,49.56%,86.28%,0.1791,"[0.15897168219089508, 0.8410282731056213]"
8439,0,49.55%,86.28%,0.0076,"[0.9924431443214417, 0.007556808181107044]"
8440,1,49.56%,86.28%,0.1642,"[0.15157125890254974, 0.8484287858009338]"
8441,1,49.56%,86.28%,0.2301,"[0.1976178139448166, 0.8023821711540222]"
8442,0,49.56%,86.27%,1.8476,"[0.1577535718679428, 0.8422464728355408]"
8443,1,49.56%,86.27%,0.1663,"[0.15244151651859283, 0.8475584387779236]"
8444,1,49.57%,86.28%,0.1624,"[0.1499658226966858, 0.8500341773033142]"
8445,1,49.57%,86.28%,0.1601,"[0.14695024490356445, 0.8530497550964355]"
8446,1,49.58%,86.28%,0.1534,"[0.14251476526260376, 0.8574852347373962]"
8447,0,49.57%,86.28%,0.0076,"[0.9924126267433167, 0.007587410043925047]"
8448,1,49.58%,86.28%,0.16,"[0.147883802652359, 0.8521161675453186]"
8449,1,49.59%,86.28%,0.1523,"[0.14040690660476685, 0.8595930933952332]"
8450,0,49.58%,86.29%,0.0076,"[0.992439866065979, 0.007560134865343571]"
8451,0,49.57%,86.29%,0.0076,"[0.9924271106719971, 0.00757288932800293]"
8452,0,49.57%,86.29%,0.0076,"[0.9924229979515076, 0.0075770048424601555]"
8453,1,49.57%,86.29%,0.1579,"[0.1440439671278, 0.8559560179710388]"
8454,0,49.57%,86.29%,1.4101,"[0.7770565748214722, 0.22294342517852783]"
8455,0,49.56%,86.29%,0.0079,"[0.9921248555183411, 0.007875141687691212]"
8456,0,49.56%,86.28%,1.7455,"[0.16733697056770325, 0.8326630592346191]"
8457,1,49.56%,86.29%,0.2018,"[0.1726367324590683, 0.8273632526397705]"
8458,1,49.57%,86.29%,0.1791,"[0.14948751032352448, 0.8505125045776367]"
