round,ground_truth,emergency_percentage,correct_percentage,loss,softmax_output
7459,1,49.76%,89.37%,0.0503,"[0.0490332655608654, 0.9509667754173279]"
7460,1,49.77%,89.36%,1.2570,"[0.7154836058616638, 0.28451642394065857]"
7461,0,49.76%,89.36%,0.0009,"[0.9991390705108643, 0.000860897358506918]"
7462,1,49.77%,89.36%,0.3302,"[0.2812260091304779, 0.7187739610671997]"
7463,1,49.77%,89.36%,0.0334,"[0.032857999205589294, 0.9671420454978943]"
7464,0,49.77%,89.36%,0.0015,"[0.9985443353652954, 0.0014557234244421124]"
7465,1,49.77%,89.37%,0.0400,"[0.03917969390749931, 0.9608203172683716]"
7466,0,49.77%,89.35%,1.3412,"[0.26152926683425903, 0.738470733165741]"
7467,0,49.76%,89.35%,0.0015,"[0.9984862208366394, 0.0015137516893446445]"
7468,0,49.75%,89.36%,0.0021,"[0.9978972673416138, 0.0021026642061769962]"
7469,1,49.76%,89.36%,0.3049,"[0.262830913066864, 0.737169086933136]"
7470,0,49.75%,89.36%,0.4290,"[0.6511539816856384, 0.34884607791900635]"
7471,1,49.76%,89.36%,0.3723,"[0.31087931990623474, 0.6891206502914429]"
7472,1,49.77%,89.36%,0.0319,"[0.03144337236881256, 0.9685566425323486]"
7473,1,49.77%,89.36%,0.0539,"[0.05252039059996605, 0.9474795460700989]"
7474,1,49.78%,89.36%,0.0312,"[0.030683934688568115, 0.9693161249160767]"
7475,1,49.79%,89.37%,0.4158,"[0.3402046859264374, 0.659795343875885]"
7476,0,49.78%,89.37%,0.0053,"[0.9947317838668823, 0.0052682035602629185]"
7477,0,49.77%,89.37%,0.0025,"[0.9975476861000061, 0.0024523362517356873]"
7478,0,49.77%,89.36%,1.1350,"[0.321429044008255, 0.6785709261894226]"
7479,0,49.76%,89.36%,0.0046,"[0.99543696641922, 0.0045630959793925285]"
7480,0,49.75%,89.36%,0.0087,"[0.9913095235824585, 0.008690491318702698]"
7481,1,49.76%,89.36%,0.0332,"[0.03265330567955971, 0.9673466682434082]"
7482,0,49.75%,89.36%,0.0027,"[0.9972780346870422, 0.002721927361562848]"
7483,1,49.76%,89.36%,0.4569,"[0.366726815700531, 0.633273184299469]"
7484,1,49.77%,89.37%,0.0316,"[0.031143255531787872, 0.9688567519187927]"
7485,0,49.76%,89.37%,0.0021,"[0.9978590607643127, 0.002140955999493599]"
7486,0,49.75%,89.35%,1.9725,"[0.13910579681396484, 0.8608942031860352]"
7487,1,49.76%,89.36%,0.0350,"[0.034347694367170334, 0.9656522870063782]"
7488,1,49.77%,89.36%,0.0521,"[0.050804246217012405, 0.9491958022117615]"
7489,1,49.77%,89.36%,0.2737,"[0.2394704669713974, 0.7605295181274414]"
7490,0,49.77%,89.36%,0.0020,"[0.997979462146759, 0.0020206028129905462]"
7491,0,49.76%,89.36%,0.0366,"[0.9640173316001892, 0.03598269447684288]"
7492,1,49.77%,89.36%,0.0347,"[0.03413362056016922, 0.9658663272857666]"
7493,0,49.76%,89.36%,0.0035,"[0.9964777827262878, 0.0035222249571233988]"
7494,1,49.77%,89.37%,0.0456,"[0.04458159953355789, 0.9554184079170227]"
7495,1,49.77%,89.37%,0.0664,"[0.06428593397140503, 0.9357140064239502]"
7496,1,49.78%,89.37%,0.0564,"[0.054856542497873306, 0.9451435208320618]"
7497,0,49.77%,89.37%,0.0030,"[0.9970123767852783, 0.0029876145999878645]"
7498,0,49.77%,89.37%,0.0015,"[0.9985274076461792, 0.0014725757064297795]"
7499,1,49.77%,89.37%,0.3827,"[0.3180125057697296, 0.681987464427948]"
7500,1,49.78%,89.37%,0.2800,"[0.2442384660243988, 0.7557615041732788]"
7501,1,49.79%,89.38%,0.4517,"[0.36346888542175293, 0.6365311145782471]"
7502,1,49.79%,89.38%,0.0761,"[0.07331948727369308, 0.9266805648803711]"
7503,1,49.80%,89.38%,0.4002,"[0.329804927110672, 0.6701951026916504]"
7504,0,49.79%,89.38%,0.0025,"[0.9975214600563049, 0.0024784929119050503]"
7505,0,49.79%,89.37%,1.4063,"[0.24504391849040985, 0.7549561262130737]"
7506,1,49.79%,89.37%,0.0365,"[0.03588000684976578, 0.9641200304031372]"
7507,1,49.80%,89.37%,0.0378,"[0.03708893433213234, 0.962911069393158]"
7508,0,49.79%,89.36%,1.5243,"[0.21777519583702087, 0.7822248339653015]"
7509,0,49.79%,89.36%,0.0021,"[0.9978553652763367, 0.0021445895545184612]"
7510,0,49.78%,89.36%,0.0021,"[0.9979156851768494, 0.0020842556841671467]"
7511,0,49.77%,89.36%,0.0023,"[0.9977495074272156, 0.002250535413622856]"
7512,0,49.77%,89.37%,0.0016,"[0.9984413981437683, 0.0015585827641189098]"
7513,0,49.76%,89.37%,0.0021,"[0.9978721141815186, 0.0021278487984091043]"
7514,1,49.77%,89.37%,0.3844,"[0.31916409730911255, 0.6808359026908875]"
7515,1,49.77%,89.37%,0.3439,"[0.29099705815315247, 0.7090029120445251]"
7516,0,49.77%,89.37%,0.0031,"[0.9969137907028198, 0.0030861394479870796]"
7517,0,49.76%,89.36%,1.3521,"[0.25868603587150574, 0.7413139939308167]"
7518,0,49.75%,89.36%,0.0036,"[0.9964478015899658, 0.0035522051621228456]"
7519,0,49.75%,89.36%,0.0039,"[0.9961090683937073, 0.0038909842260181904]"
7520,0,49.74%,89.36%,0.0025,"[0.9974556565284729, 0.0025442964397370815]"
7521,0,49.73%,89.36%,0.0026,"[0.9973982572555542, 0.002601734595373273]"
7522,0,49.73%,89.37%,0.0047,"[0.9953505992889404, 0.0046494221314787865]"
7523,1,49.73%,89.37%,0.0426,"[0.04169052094221115, 0.9583094716072083]"
7524,0,49.73%,89.37%,0.0031,"[0.9969072937965393, 0.003092705737799406]"
7525,0,49.72%,89.37%,0.0041,"[0.9959471821784973, 0.00405287928879261]"
7526,1,49.73%,89.37%,0.0841,"[0.08063562214374542, 0.9193643927574158]"
7527,0,49.72%,89.37%,0.0201,"[0.980101466178894, 0.019898537546396255]"
7528,1,49.73%,89.37%,0.0409,"[0.0401088148355484, 0.9598912000656128]"
7529,1,49.73%,89.38%,0.0165,"[0.016324669122695923, 0.9836753010749817]"
7530,1,49.74%,89.38%,0.0415,"[0.04069662094116211, 0.9593033790588379]"
7531,1,49.75%,89.38%,0.0146,"[0.014465034939348698, 0.9855350255966187]"
7532,1,49.75%,89.38%,0.0647,"[0.0626724362373352, 0.93732750415802]"
7533,0,49.75%,89.38%,0.0014,"[0.998559296131134, 0.001440749503672123]"
7534,1,49.75%,89.38%,0.3961,"[0.32707035541534424, 0.6729296445846558]"
7535,1,49.76%,89.38%,0.0297,"[0.029257910326123238, 0.9707421660423279]"
7536,0,49.75%,89.39%,0.0022,"[0.9978207349777222, 0.00217921519652009]"
7537,0,49.75%,89.39%,0.0036,"[0.9963735938072205, 0.003626323537901044]"
7538,1,49.75%,89.39%,0.3924,"[0.3245828151702881, 0.6754171848297119]"
7539,1,49.76%,89.39%,0.3888,"[0.3221496641635895, 0.6778503060340881]"
7540,1,49.77%,89.39%,0.0417,"[0.040803030133247375, 0.959196925163269]"
7541,1,49.77%,89.39%,0.4964,"[0.3912978172302246, 0.6087022423744202]"
7542,0,49.77%,89.39%,0.0014,"[0.9986043572425842, 0.0013956385664641857]"
7543,0,49.76%,89.40%,0.0070,"[0.993028461933136, 0.006971505470573902]"
7544,0,49.75%,89.40%,0.0016,"[0.998386025428772, 0.0016139753861352801]"
7545,1,49.76%,89.40%,0.0174,"[0.01724247820675373, 0.9827575087547302]"
7546,0,49.75%,89.40%,0.0013,"[0.9987357258796692, 0.0012643021764233708]"
7547,0,49.75%,89.40%,0.0036,"[0.9963878393173218, 0.003612213535234332]"
7548,1,49.75%,89.40%,0.3578,"[0.30081164836883545, 0.6991884112358093]"
7549,1,49.76%,89.40%,0.0481,"[0.04692111164331436, 0.9530789256095886]"
7550,1,49.77%,89.41%,0.0488,"[0.04758584499359131, 0.9524142146110535]"
7551,1,49.77%,89.41%,0.1461,"[0.13593029975891113, 0.8640697002410889]"
7552,1,49.78%,89.41%,0.2175,"[0.19544783234596252, 0.8045521974563599]"
7553,0,49.77%,89.41%,0.0021,"[0.9978797435760498, 0.002120240358635783]"
7554,1,49.78%,89.41%,0.2392,"[0.21274085342884064, 0.7872591018676758]"
7555,1,49.79%,89.41%,0.0172,"[0.017074085772037506, 0.9829258918762207]"
7556,0,49.78%,89.41%,0.0097,"[0.9903291463851929, 0.00967082753777504]"
7557,1,49.79%,89.42%,0.1394,"[0.1301327496767044, 0.869867205619812]"
7558,0,49.78%,89.42%,0.4635,"[0.6290833353996277, 0.3709166646003723]"
7559,0,49.78%,89.42%,0.0014,"[0.9985952973365784, 0.0014046429423615336]"
7560,0,49.77%,89.42%,0.1853,"[0.8308141231536865, 0.1691858470439911]"
7561,0,49.76%,89.42%,0.0020,"[0.9980447292327881, 0.00195522652938962]"
7562,0,49.76%,89.42%,0.0015,"[0.9985185265541077, 0.0014814712340012193]"
7563,1,49.76%,89.42%,0.0255,"[0.025143077597022057, 0.974856972694397]"
7564,1,49.77%,89.42%,0.0351,"[0.034528039395809174, 0.9654719233512878]"
7565,0,49.76%,89.43%,0.0015,"[0.9985095858573914, 0.0014904467388987541]"
7566,1,49.77%,89.43%,0.0217,"[0.021438801661133766, 0.9785611629486084]"
7567,1,49.78%,89.43%,0.1177,"[0.1110219657421112, 0.8889780044555664]"
7568,0,49.77%,89.43%,0.0018,"[0.9981892704963684, 0.0018107678042724729]"
7569,0,49.76%,89.43%,0.0025,"[0.9974834322929382, 0.002516570733860135]"
7570,0,49.76%,89.43%,0.0015,"[0.9985138773918152, 0.0014860703377053142]"
7571,1,49.76%,89.43%,0.0310,"[0.03047666884958744, 0.9695233702659607]"
7572,1,49.77%,89.44%,0.1024,"[0.09734970331192017, 0.9026502966880798]"
7573,0,49.76%,89.44%,0.0027,"[0.9972742199897766, 0.0027257967740297318]"
7574,1,49.77%,89.44%,0.1444,"[0.13446390628814697, 0.865536093711853]"
7575,0,49.76%,89.44%,0.0012,"[0.9988006353378296, 0.0011993958614766598]"
7576,1,49.77%,89.44%,0.0092,"[0.009201502427458763, 0.9907984733581543]"
7577,1,49.78%,89.44%,0.0294,"[0.02898450754582882, 0.9710155129432678]"
7578,1,49.78%,89.44%,0.0155,"[0.015369915403425694, 0.9846300482749939]"
7579,1,49.79%,89.45%,0.1201,"[0.1131955236196518, 0.886804461479187]"
7580,0,49.78%,89.45%,0.0012,"[0.9988319277763367, 0.0011681197211146355]"
7581,0,49.78%,89.45%,0.0013,"[0.9986960291862488, 0.0013039575424045324]"
7582,0,49.77%,89.45%,0.0027,"[0.9972676038742065, 0.002732465974986553]"
7583,1,49.78%,89.45%,0.0410,"[0.04020262882113457, 0.9597973823547363]"
7584,0,49.77%,89.45%,0.0016,"[0.9983847141265869, 0.0016152828466147184]"
7585,1,49.78%,89.45%,0.1276,"[0.1197998970746994, 0.8802000880241394]"
7586,1,49.78%,89.46%,0.1522,"[0.14121508598327637, 0.8587849736213684]"
7587,0,49.78%,89.46%,0.0011,"[0.9988879561424255, 0.0011120568960905075]"
7588,0,49.77%,89.46%,0.0011,"[0.9988528490066528, 0.0011471890611574054]"
7589,0,49.76%,89.46%,0.0031,"[0.9968576431274414, 0.0031423745676875114]"
7590,0,49.76%,89.45%,1.8052,"[0.16444312036037445, 0.8355568647384644]"
7591,0,49.75%,89.45%,0.0012,"[0.9988138675689697, 0.0011861089151352644]"
7592,1,49.76%,89.45%,0.0064,"[0.006427411455661058, 0.9935725927352905]"
7593,0,49.75%,89.45%,0.0010,"[0.9989631175994873, 0.001036929665133357]"
7594,0,49.74%,89.44%,1.8913,"[0.15087835490703583, 0.8491216897964478]"
7595,1,49.75%,89.44%,0.0097,"[0.009671185165643692, 0.990328848361969]"
7596,0,49.74%,89.44%,0.0018,"[0.9982256293296814, 0.001774325268343091]"
7597,0,49.74%,89.43%,2.3668,"[0.09378393739461899, 0.906216025352478]"
7598,0,49.73%,89.43%,0.0012,"[0.998847484588623, 0.0011524430010467768]"
7599,0,49.72%,89.43%,0.0012,"[0.998755693435669, 0.0012443430023267865]"
7600,1,49.73%,89.44%,0.1017,"[0.09673837572336197, 0.903261661529541]"
7601,1,49.74%,89.44%,0.2064,"[0.18650096654891968, 0.8134989738464355]"
7602,0,49.73%,89.44%,0.0010,"[0.9989773035049438, 0.0010227408492937684]"
7603,0,49.72%,89.44%,0.0011,"[0.9988779425621033, 0.0011219921289011836]"
7604,1,49.73%,89.44%,0.2283,"[0.20411421358585358, 0.7958857417106628]"
7605,0,49.72%,89.44%,0.0015,"[0.9985236525535583, 0.0014763486105948687]"
7606,0,49.72%,89.43%,1.7675,"[0.17076784372329712, 0.8292321562767029]"
7607,0,49.71%,89.43%,0.0018,"[0.998239278793335, 0.0017606867477297783]"
7608,1,49.72%,89.43%,0.0867,"[0.08303239941596985, 0.9169675707817078]"
7609,0,49.71%,89.43%,0.3833,"[0.6816356182098389, 0.31836435198783875]"
7610,0,49.70%,89.44%,0.0012,"[0.9987939596176147, 0.0012059714645147324]"
7611,1,49.71%,89.44%,0.0854,"[0.08187638968229294, 0.9181236028671265]"
7612,0,49.70%,89.44%,0.0016,"[0.998393714427948, 0.0016062319045886397]"
7613,0,49.70%,89.44%,0.0012,"[0.9987898468971252, 0.0012101982720196247]"
7614,0,49.69%,89.44%,0.0011,"[0.9988804459571838, 0.0011195286642760038]"
7615,1,49.70%,89.44%,0.0618,"[0.05990703031420708, 0.940092921257019]"
7616,1,49.70%,89.44%,0.3580,"[0.30090442299842834, 0.699095606803894]"
7617,1,49.71%,89.45%,0.0221,"[0.021900063380599022, 0.9781000018119812]"
7618,0,49.70%,89.45%,0.0011,"[0.9988954067230225, 0.0011045681312680244]"
7619,1,49.71%,89.45%,0.4991,"[0.39292269945144653, 0.6070773005485535]"
7620,1,49.72%,89.44%,0.8001,"[0.5507248640060425, 0.4492751359939575]"
7621,0,49.71%,89.44%,0.0011,"[0.9988678693771362, 0.0011321958154439926]"
7622,1,49.72%,89.44%,0.0190,"[0.01879209466278553, 0.9812078475952148]"
7623,0,49.71%,89.44%,0.0016,"[0.9983522891998291, 0.0016477847239002585]"
7624,1,49.72%,89.44%,0.0055,"[0.005525668617337942, 0.9944743514060974]"
7625,1,49.72%,89.44%,0.0617,"[0.05985478684306145, 0.9401451945304871]"
7626,0,49.72%,89.45%,0.1013,"[0.9036606550216675, 0.09633927792310715]"
7627,0,49.71%,89.45%,0.0009,"[0.9990509152412415, 0.0009490724187344313]"
7628,0,49.71%,89.45%,0.0014,"[0.9985876083374023, 0.0014124620938673615]"
7629,1,49.71%,89.45%,0.0391,"[0.03830444812774658, 0.9616955518722534]"
7630,1,49.72%,89.45%,0.1379,"[0.12878289818763733, 0.8712171316146851]"
7631,0,49.71%,89.45%,0.0024,"[0.9976106882095337, 0.00238934182561934]"
7632,0,49.71%,89.45%,0.0009,"[0.9991377592086792, 0.0008621894521638751]"
7633,1,49.71%,89.46%,0.1743,"[0.15995529294013977, 0.8400446772575378]"
7634,0,49.71%,89.46%,0.0015,"[0.9984992742538452, 0.0015006833709776402]"
7635,0,49.70%,89.46%,0.0015,"[0.9985275268554688, 0.0014724888605996966]"
7636,1,49.71%,89.46%,0.0202,"[0.019986694678664207, 0.9800133109092712]"
7637,1,49.71%,89.46%,0.0142,"[0.014086932875216007, 0.985913097858429]"
7638,0,49.71%,89.46%,0.0018,"[0.998207688331604, 0.0017923128325492144]"
7639,1,49.71%,89.46%,0.0086,"[0.008537257090210915, 0.991462767124176]"
7640,1,49.72%,89.46%,0.2770,"[0.24197067320346832, 0.7580293416976929]"
7641,1,49.73%,89.47%,0.0311,"[0.030596910044550896, 0.9694030284881592]"
7642,1,49.73%,89.47%,0.2949,"[0.25543028116226196, 0.7445696592330933]"
7643,0,49.73%,89.47%,0.1525,"[0.8585301637649536, 0.14146986603736877]"
7644,0,49.72%,89.47%,0.0019,"[0.9981030225753784, 0.0018969326047226787]"
7645,0,49.71%,89.47%,0.0011,"[0.9988827109336853, 0.001117312116548419]"
7646,0,49.71%,89.47%,0.0601,"[0.9416947364807129, 0.05830533057451248]"
7647,1,49.71%,89.47%,0.0066,"[0.006544576026499271, 0.9934553503990173]"
7648,1,49.72%,89.48%,0.2194,"[0.1970161497592926, 0.802983820438385]"
7649,1,49.73%,89.48%,0.0128,"[0.012744155712425709, 0.9872558116912842]"
7650,0,49.72%,89.47%,2.0319,"[0.1310809850692749, 0.8689190745353699]"
7651,0,49.71%,89.47%,0.0014,"[0.9985625147819519, 0.0014374753227457404]"
7652,0,49.71%,89.47%,0.0015,"[0.9985431432723999, 0.0014568835031241179]"
7653,1,49.71%,89.47%,0.0244,"[0.02413380704820156, 0.9758661389350891]"
7654,0,49.71%,89.47%,0.0008,"[0.9992178678512573, 0.0007821106701157987]"
7655,1,49.71%,89.47%,0.0293,"[0.02891271933913231, 0.9710872173309326]"
7656,1,49.72%,89.47%,0.2686,"[0.23556742072105408, 0.7644326090812683]"
7657,0,49.71%,89.48%,0.0007,"[0.9993013143539429, 0.0006986390217207372]"
7658,0,49.71%,89.46%,1.8478,"[0.15758323669433594, 0.8424168229103088]"
7659,0,49.70%,89.46%,0.0010,"[0.9990471005439758, 0.0009528914815746248]"
7660,0,49.69%,89.47%,0.0013,"[0.9986918568611145, 0.0013081989018246531]"
7661,1,49.70%,89.47%,0.2691,"[0.2359563559293747, 0.7640436291694641]"
7662,0,49.69%,89.46%,1.6885,"[0.18478955328464508, 0.8152104020118713]"
7663,0,49.69%,89.46%,0.0011,"[0.9989029169082642, 0.0010971099836751819]"
7664,0,49.68%,89.45%,1.7554,"[0.17284125089645386, 0.8271587491035461]"
7665,1,49.69%,89.45%,0.0310,"[0.030480654910206795, 0.969519317150116]"
7666,1,49.69%,89.45%,0.0220,"[0.021797431632876396, 0.9782025218009949]"
7667,1,49.70%,89.45%,0.0448,"[0.043799564242362976, 0.9562004804611206]"
7668,0,49.69%,89.45%,0.0011,"[0.9988946318626404, 0.0011053564958274364]"
7669,0,49.69%,89.45%,0.0019,"[0.9981219172477722, 0.0018780517857521772]"
7670,0,49.68%,89.45%,0.0011,"[0.9989481568336487, 0.0010518894996494055]"
7671,1,49.69%,89.46%,0.2464,"[0.21842625737190247, 0.7815737128257751]"
7672,1,49.69%,89.46%,0.1604,"[0.1482354998588562, 0.8517645001411438]"
7673,0,49.69%,89.44%,1.0702,"[0.34294044971466064, 0.6570595502853394]"
7674,0,49.68%,89.43%,0.9078,"[0.40340331196784973, 0.5965966582298279]"
7675,1,49.69%,89.43%,0.0980,"[0.09333428740501404, 0.9066656827926636]"
7676,1,49.69%,89.44%,0.6360,"[0.4705778956413269, 0.5294221639633179]"
7677,0,49.69%,89.42%,1.1093,"[0.32978710532188416, 0.6702128648757935]"
7678,0,49.68%,89.43%,0.0013,"[0.9987216591835022, 0.0012782703852280974]"
7679,0,49.67%,89.43%,0.0011,"[0.9988887906074524, 0.0011111970525234938]"
7680,1,49.68%,89.43%,0.0815,"[0.0783112496137619, 0.9216887354850769]"
7681,0,49.67%,89.43%,0.0008,"[0.9992014765739441, 0.0007984913536347449]"
7682,1,49.68%,89.43%,0.5830,"[0.44175562262535095, 0.5582444071769714]"
7683,0,49.67%,89.43%,0.0012,"[0.9988211989402771, 0.0011787567054852843]"
7684,1,49.68%,89.43%,0.6023,"[0.45244917273521423, 0.5475507378578186]"
7685,0,49.67%,89.44%,0.0010,"[0.9990461468696594, 0.0009538343292661011]"
7686,0,49.67%,89.44%,0.0009,"[0.9991490840911865, 0.0008509024628438056]"
7687,0,49.66%,89.44%,0.0022,"[0.9978475570678711, 0.0021524655167013407]"
7688,0,49.66%,89.44%,0.0011,"[0.998887836933136, 0.0011121362913399935]"
7689,1,49.66%,89.44%,0.5581,"[0.4276895523071289, 0.5723104476928711]"
7690,0,49.66%,89.44%,0.0588,"[0.9429150819778442, 0.05708498880267143]"
7691,1,49.66%,89.44%,0.0518,"[0.05050203204154968, 0.9494979977607727]"
7692,1,49.67%,89.44%,0.4232,"[0.3450416624546051, 0.6549583077430725]"
7693,0,49.66%,89.45%,0.0014,"[0.998583197593689, 0.0014167864574119449]"
7694,0,49.66%,89.45%,0.0011,"[0.9988559484481812, 0.0011440394446253777]"
7695,1,49.66%,89.45%,0.4406,"[0.3563396632671356, 0.643660306930542]"
7696,1,49.67%,89.45%,0.4665,"[0.37279459834098816, 0.6272053718566895]"
7697,0,49.66%,89.45%,0.0007,"[0.9993057250976562, 0.0006942366599105299]"
7698,0,49.66%,89.45%,0.0020,"[0.9979596138000488, 0.0020403387024998665]"
7699,0,49.65%,89.45%,0.2697,"[0.7635868787765503, 0.2364131212234497]"
7700,0,49.64%,89.46%,0.0011,"[0.9988715052604675, 0.0011284728534519672]"
7701,0,49.64%,89.46%,0.0012,"[0.9987682700157166, 0.0012316785287111998]"
7702,1,49.64%,89.46%,0.3432,"[0.29052093625068665, 0.709479033946991]"
7703,0,49.64%,89.46%,0.0011,"[0.998910665512085, 0.0010893662692978978]"
7704,0,49.63%,89.46%,0.0014,"[0.9986042380332947, 0.0013957488117739558]"
7705,0,49.62%,89.45%,1.3403,"[0.26175761222839355, 0.7382424473762512]"
7706,1,49.63%,89.45%,0.4439,"[0.35844627022743225, 0.6415536999702454]"
7707,0,49.62%,89.45%,0.0010,"[0.9990473389625549, 0.000952605449128896]"
7708,0,49.62%,89.45%,0.0009,"[0.9991499185562134, 0.0008501322008669376]"
7709,0,49.61%,89.46%,0.0008,"[0.9991999268531799, 0.0008000878151506186]"
7710,0,49.60%,89.46%,0.0011,"[0.9988994598388672, 0.0011004761327058077]"
7711,1,49.61%,89.46%,0.1090,"[0.10329446941614151, 0.8967054486274719]"
7712,0,49.60%,89.46%,0.0011,"[0.9989351630210876, 0.0010648876195773482]"
7713,1,49.61%,89.46%,0.0543,"[0.05281590670347214, 0.9471840858459473]"
7714,0,49.60%,89.46%,0.0009,"[0.9991069436073303, 0.0008930673357099295]"
7715,1,49.61%,89.46%,0.0262,"[0.025837933644652367, 0.9741621017456055]"
7716,0,49.60%,89.46%,0.0009,"[0.9991186261177063, 0.0008813948952592909]"
7717,0,49.60%,89.47%,0.0009,"[0.9990691542625427, 0.0009308268199674785]"
7718,1,49.60%,89.47%,0.0039,"[0.003905975492671132, 0.9960940480232239]"
7719,1,49.61%,89.47%,0.2909,"[0.25243309140205383, 0.7475668787956238]"
7720,0,49.60%,89.47%,0.0011,"[0.9988831877708435, 0.0011167777702212334]"
7721,1,49.61%,89.47%,0.3137,"[0.26928186416625977, 0.7307180762290955]"
7722,0,49.61%,89.47%,0.0011,"[0.9988898634910583, 0.0011102003045380116]"
7723,1,49.61%,89.47%,0.0288,"[0.028416384011507034, 0.9715836048126221]"
7724,1,49.62%,89.48%,0.0070,"[0.007016414776444435, 0.9929835796356201]"
7725,1,49.62%,89.48%,0.2687,"[0.23561470210552216, 0.7643852829933167]"
7726,0,49.62%,89.48%,0.0014,"[0.99857497215271, 0.0014250652166083455]"
7727,0,49.61%,89.48%,0.0012,"[0.9988376498222351, 0.001162413856945932]"
7728,0,49.61%,89.48%,0.0012,"[0.9987832903862, 0.0012166944798082113]"
7729,1,49.61%,89.48%,0.2635,"[0.2316499650478363, 0.7683500051498413]"
7730,1,49.62%,89.48%,0.2814,"[0.24526922404766083, 0.7547308206558228]"
7731,1,49.62%,89.49%,0.1980,"[0.17962466180324554, 0.8203752636909485]"
7732,1,49.63%,89.49%,0.0226,"[0.022387180477380753, 0.9776127934455872]"
7733,0,49.63%,89.49%,0.0140,"[0.9860839247703552, 0.013916113413870335]"
7734,1,49.63%,89.49%,0.0179,"[0.017699461430311203, 0.9823005795478821]"
7735,1,49.64%,89.49%,0.2255,"[0.20186571776866913, 0.7981342673301697]"
7736,0,49.63%,89.49%,0.0008,"[0.9991700649261475, 0.0008299837936647236]"
7737,0,49.63%,89.49%,0.0021,"[0.9979029893875122, 0.0020970210898667574]"
7738,0,49.62%,89.48%,1.5670,"[0.20867154002189636, 0.791328489780426]"
7739,1,49.63%,89.48%,0.0119,"[0.011860120110213757, 0.9881398677825928]"
7740,1,49.63%,89.48%,0.1530,"[0.1418737769126892, 0.8581262230873108]"
7741,1,49.64%,89.49%,0.0255,"[0.02514382265508175, 0.9748561382293701]"
7742,1,49.64%,89.49%,0.1160,"[0.10955224186182022, 0.890447735786438]"
7743,0,49.64%,89.49%,0.0010,"[0.9989621639251709, 0.001037837821058929]"
7744,0,49.63%,89.49%,0.0011,"[0.9988699555397034, 0.001130061806179583]"
7745,1,49.64%,89.49%,0.0140,"[0.01386844739317894, 0.9861315488815308]"
7746,0,49.63%,89.49%,0.0014,"[0.9985798597335815, 0.0014201344456523657]"
7747,0,49.63%,89.49%,0.0549,"[0.9465916156768799, 0.053408317267894745]"
7748,0,49.62%,89.48%,1.6421,"[0.19356757402420044, 0.8064323663711548]"
7749,1,49.63%,89.48%,0.0129,"[0.01282329112291336, 0.9871767163276672]"
7750,1,49.63%,89.49%,0.0232,"[0.02289476990699768, 0.9771052598953247]"
7751,0,49.63%,89.49%,0.2871,"[0.7504727840423584, 0.2495272010564804]"
7752,0,49.62%,89.49%,0.0010,"[0.9989614486694336, 0.0010385162895545363]"
7753,0,49.61%,89.49%,0.0030,"[0.996996283531189, 0.003003766294568777]"
7754,0,49.61%,89.49%,0.0370,"[0.9636988043785095, 0.03630121424794197]"
7755,0,49.60%,89.49%,0.0012,"[0.9987510442733765, 0.0012489466462284327]"
7756,0,49.59%,89.49%,0.0011,"[0.9988610744476318, 0.001138962572440505]"
7757,0,49.59%,89.49%,0.0055,"[0.9944668412208557, 0.00553314620628953]"
7758,0,49.58%,89.48%,1.5821,"[0.2055404931306839, 0.7944594621658325]"
7759,0,49.57%,89.48%,0.0450,"[0.9560317397117615, 0.04396827146410942]"
7760,0,49.57%,89.47%,1.4687,"[0.23023101687431335, 0.7697689533233643]"
7761,1,49.57%,89.47%,0.1844,"[0.1684073507785797, 0.8315926790237427]"
7762,1,49.58%,89.48%,0.4786,"[0.3803306818008423, 0.6196693181991577]"
7763,1,49.59%,89.48%,0.3186,"[0.2728111147880554, 0.7271888852119446]"
7764,0,49.58%,89.48%,0.0008,"[0.9991944432258606, 0.0008055546204559505]"
7765,1,49.59%,89.48%,0.3223,"[0.27552539110183716, 0.7244746088981628]"
7766,1,49.59%,89.48%,0.3853,"[0.31973347067832947, 0.6802664399147034]"
7767,1,49.60%,89.48%,0.0480,"[0.0468934141099453, 0.9531065225601196]"
7768,1,49.61%,89.48%,0.0499,"[0.04864606261253357, 0.951353907585144]"
7769,0,49.60%,89.49%,0.0006,"[0.9994335770606995, 0.0005664393538609147]"
7770,1,49.61%,89.49%,0.2697,"[0.23640212416648865, 0.763597846031189]"
7771,1,49.61%,89.49%,0.4103,"[0.3365629017353058, 0.6634371280670166]"
7772,1,49.62%,89.49%,0.0213,"[0.021037818863987923, 0.978962242603302]"
7773,0,49.61%,89.49%,0.0387,"[0.9620407819747925, 0.03795921057462692]"
7774,0,49.61%,89.49%,0.0011,"[0.9989455342292786, 0.0010544272372499108]"
7775,1,49.61%,89.49%,0.2644,"[0.23233060538768768, 0.7676693797111511]"
7776,0,49.61%,89.48%,1.3434,"[0.26095497608184814, 0.7390450239181519]"
7777,0,49.60%,89.47%,1.4419,"[0.23646967113018036, 0.7635303735733032]"
7778,1,49.61%,89.47%,0.1758,"[0.16120146214962006, 0.8387985825538635]"
7779,0,49.60%,89.47%,0.4210,"[0.6563859581947327, 0.34361404180526733]"
7780,0,49.60%,89.47%,0.0008,"[0.9991963505744934, 0.0008036615327000618]"
7781,0,49.59%,89.48%,0.0287,"[0.9717112183570862, 0.028288818895816803]"
