round,ground_truth,correct_percentage,loss,prediction,agent0hw,agent1hw
1482,11,70.73%,0.2481,11,0.050000001,0.949999988
1483,17,70.75%,0.1743,17,0.050000001,0.949999988
1484,4,70.77%,0.0913,4,0.050000001,0.949999988
1485,10,70.79%,0.0652,10,0.050000001,0.949999988
1486,3,70.81%,0.0692,3,0.050000001,0.949999988
1487,7,70.83%,0.0892,7,0.050000001,0.949999988
1488,26,70.85%,0.0877,26,0.050000001,0.949999988
1489,9,70.87%,0.144,9,0.050000001,0.949999988
1490,9,70.89%,0.1234,9,0.050000001,0.949999988
1491,21,70.91%,0.1553,21,0.050000001,0.949999988
1492,6,70.93%,0.0741,6,0.050000001,0.949999988
1493,5,70.95%,0.0669,5,0.050000001,0.949999988
1494,19,70.97%,0.1928,19,0.050000001,0.949999988
1495,0,70.99%,0.0946,0,0.050000001,0.949999988
1496,17,71.01%,0.1457,17,0.050000001,0.949999988
1497,2,71.03%,0.0686,2,0.050000001,0.949999988
1498,18,71.05%,0.6481,18,0.050000001,0.949999988
1499,23,71.07%,0.7752,23,0.050000001,0.949999988
1500,6,71.09%,0.0714,6,0.050000001,0.949999988
1501,1,71.11%,0.0363,1,0.050000001,0.949999988
1502,3,71.12%,0.0688,3,0.050000001,0.949999988
1503,5,71.14%,0.0649,5,0.050000001,0.949999988
1504,16,71.16%,0.0889,16,0.050000001,0.949999988
1505,14,71.18%,0.0556,14,0.050000001,0.949999988
1506,3,71.20%,0.0678,3,0.050000001,0.949999988
1507,9,71.22%,0.1457,9,0.050000001,0.949999988
1508,11,71.24%,0.1802,11,0.050000001,0.949999988
1509,10,71.26%,0.0565,10,0.050000001,0.949999988
1510,2,71.28%,0.0821,2,0.050000001,0.949999988
1511,16,71.30%,0.0823,16,0.050000001,0.949999988
1512,5,71.32%,0.064,5,0.050000001,0.949999988
1513,14,71.33%,0.0624,14,0.050000001,0.949999988
1514,17,71.35%,0.1401,17,0.050000001,0.949999988
1515,17,71.37%,0.1393,17,0.050000001,0.949999988
1516,2,71.39%,0.0704,2,0.050000001,0.949999988
1517,22,71.34%,0.8842,4,0.050000001,0.949999988
1518,3,71.36%,0.0925,3,0.050000001,0.949999988
1519,16,71.38%,0.0789,16,0.050000001,0.949999988
1520,15,71.40%,0.1304,15,0.050000001,0.949999988
1521,9,71.42%,0.1281,9,0.050000001,0.949999988
1522,17,71.44%,0.1265,17,0.050000001,0.949999988
1523,2,71.46%,0.0653,2,0.050000001,0.949999988
1524,21,71.48%,0.1444,21,0.050000001,0.949999988
1525,24,71.49%,0.0695,24,0.050000001,0.949999988
1526,26,71.51%,0.0588,26,0.050000001,0.949999988
1527,2,71.53%,0.0559,2,0.050000001,0.949999988
1528,6,71.55%,0.0574,6,0.050000001,0.949999988
1529,15,71.57%,0.1324,15,0.050000001,0.949999988
1530,6,71.59%,0.0628,6,0.050000001,0.949999988
1531,4,71.61%,0.0905,4,0.050000001,0.949999988
1532,4,71.62%,0.0943,4,0.050000001,0.949999988
1533,11,71.64%,0.1758,11,0.050000001,0.949999988
1534,21,71.66%,0.1425,21,0.050000001,0.949999988
1535,16,71.68%,0.0668,16,0.050000001,0.949999988
1536,25,71.70%,0.3586,25,0.050000001,0.949999988
1537,23,71.72%,0.6416,23,0.050000001,0.949999988
1538,11,71.73%,0.1555,11,0.050000001,0.949999988
1539,9,71.75%,0.0891,9,0.050000001,0.949999988
1540,17,71.77%,0.1257,17,0.050000001,0.949999988
1541,21,71.79%,0.1184,21,0.050000001,0.949999988
1542,10,71.81%,0.0644,10,0.050000001,0.949999988
1543,10,71.83%,0.0577,10,0.050000001,0.949999988
1544,23,71.84%,0.5864,23,0.050000001,0.949999988
1545,3,71.86%,0.0588,3,0.050000001,0.949999988
1546,17,71.88%,0.1057,17,0.050000001,0.949999988
1547,23,71.90%,0.5599,23,0.050000001,0.949999988
1548,24,71.92%,0.0763,24,0.050000001,0.949999988
1549,5,71.94%,0.0617,5,0.050000001,0.949999988
1550,2,71.95%,0.058,2,0.050000001,0.949999988
1551,16,71.97%,0.0688,16,0.050000001,0.949999988
1552,0,71.99%,0.1591,0,0.050000001,0.949999988
1553,13,72.01%,0.2456,13,0.050000001,0.949999988
1554,26,72.03%,0.1096,26,0.050000001,0.949999988
1555,9,72.04%,0.1152,9,0.050000001,0.949999988
1556,16,72.06%,0.0629,16,0.050000001,0.949999988
1557,25,72.08%,0.2586,25,0.050000001,0.949999988
1558,6,72.10%,0.1805,6,0.050000001,0.949999988
1559,4,72.12%,0.0807,4,0.050000001,0.949999988
1560,9,72.13%,0.109,9,0.050000001,0.949999988
1561,15,72.15%,0.1235,15,0.050000001,0.949999988
1562,24,72.17%,0.0613,24,0.050000001,0.949999988
1563,13,72.19%,0.1786,13,0.050000001,0.949999988
1564,0,72.20%,0.0911,0,0.050000001,0.949999988
1565,18,72.22%,0.6295,18,0.050000001,0.949999988
1566,26,72.24%,0.0792,26,0.050000001,0.949999988
1567,11,72.26%,0.1439,11,0.050000001,0.949999988
1568,2,72.28%,0.0538,2,0.050000001,0.949999988
1569,14,72.29%,0.0485,14,0.050000001,0.949999988
1570,26,72.31%,0.2062,26,0.050000001,0.949999988
1571,0,72.33%,0.0886,0,0.050000001,0.949999988
1572,3,72.35%,0.0723,3,0.050000001,0.949999988
1573,1,72.36%,0.3973,1,0.050000001,0.949999988
1574,24,72.38%,0.0613,24,0.050000001,0.949999988
1575,7,72.40%,0.0858,7,0.050000001,0.949999988
1576,24,72.42%,0.0591,24,0.050000001,0.949999988
1577,8,72.43%,0.0639,8,0.050000001,0.949999988
1578,27,72.45%,0.1964,27,0.050000001,0.949999988
1579,22,72.47%,0.7114,22,0.050000001,0.949999988
1580,17,72.49%,0.1484,17,0.050000001,0.949999988
1581,14,72.50%,0.0498,14,0.050000001,0.949999988
1582,5,72.52%,0.0695,5,0.050000001,0.949999988
1583,7,72.54%,0.0825,7,0.050000001,0.949999988
1584,21,72.56%,0.1092,21,0.050000001,0.949999988
1585,7,72.57%,0.0903,7,0.050000001,0.949999988
1586,2,72.59%,0.0616,2,0.050000001,0.949999988
1587,26,72.61%,0.0497,26,0.050000001,0.949999988
1588,4,72.62%,0.0724,4,0.050000001,0.949999988
1589,6,72.64%,0.0597,6,0.050000001,0.949999988
1590,12,72.66%,0.8331,12,0.050000001,0.949999988
1591,6,72.68%,0.0635,6,0.050000001,0.949999988
1592,27,72.63%,1.2982,15,0.050000001,0.949999988
1593,16,72.65%,0.066,16,0.050000001,0.949999988
1594,3,72.66%,0.0533,3,0.050000001,0.949999988
1595,21,72.68%,0.104,21,0.050000001,0.949999988
1596,17,72.70%,0.0933,17,0.050000001,0.949999988
1597,0,72.72%,0.0864,0,0.050000001,0.949999988
1598,24,72.73%,0.0575,24,0.050000001,0.949999988
1599,10,72.75%,0.0616,10,0.050000001,0.949999988
1600,24,72.77%,0.0538,24,0.050000001,0.949999988
1601,4,72.78%,0.077,4,0.050000001,0.949999988
1602,14,72.80%,0.1452,14,0.050000001,0.949999988
1603,12,72.82%,0.4233,12,0.050000001,0.949999988
1604,10,72.83%,0.0654,10,0.050000001,0.949999988
1605,3,72.85%,0.0546,3,0.050000001,0.949999988
1606,1,72.87%,0.0348,1,0.050000001,0.949999988
1607,14,72.89%,0.044,14,0.050000001,0.949999988
1608,18,72.90%,0.5835,18,0.050000001,0.949999988
1609,3,72.92%,0.0526,3,0.050000001,0.949999988
1610,2,72.94%,0.0544,2,0.050000001,0.949999988
1611,26,72.95%,0.0442,26,0.050000001,0.949999988
1612,15,72.97%,0.1259,15,0.050000001,0.949999988
1613,23,72.99%,0.5254,23,0.050000001,0.949999988
1614,15,73.00%,0.1251,15,0.050000001,0.949999988
1615,8,73.02%,0.0649,8,0.050000001,0.949999988
1616,8,73.04%,0.0687,8,0.050000001,0.949999988
1617,27,73.05%,0.1394,27,0.050000001,0.949999988
1618,6,73.07%,0.0674,6,0.050000001,0.949999988
1619,27,73.09%,0.2716,27,0.050000001,0.949999988
1620,21,73.10%,0.0912,21,0.050000001,0.949999988
1621,5,73.12%,0.0662,5,0.050000001,0.949999988
1622,14,73.14%,0.0752,14,0.050000001,0.949999988
1623,6,73.15%,0.0458,6,0.050000001,0.949999988
1624,24,73.17%,0.0466,24,0.050000001,0.949999988
1625,14,73.19%,0.0419,14,0.050000001,0.949999988
1626,14,73.20%,0.0382,14,0.050000001,0.949999988
1627,14,73.22%,0.115,14,0.050000001,0.949999988
1628,7,73.24%,0.0705,7,0.050000001,0.949999988
1629,24,73.25%,0.0447,24,0.050000001,0.949999988
1630,21,73.27%,0.0829,21,0.050000001,0.949999988
1631,8,73.28%,0.063,8,0.050000001,0.949999988
1632,16,73.30%,0.0769,16,0.050000001,0.949999988
1633,11,73.32%,0.123,11,0.050000001,0.949999988
1634,24,73.33%,0.0508,24,0.050000001,0.949999988
1635,4,73.35%,0.0708,4,0.050000001,0.949999988
1636,14,73.37%,0.0312,14,0.050000001,0.949999988
1637,15,73.38%,0.0941,15,0.050000001,0.949999988
1638,2,73.40%,0.0546,2,0.050000001,0.949999988
1639,19,73.41%,0.1577,19,0.050000001,0.949999988
1640,20,73.37%,1.9806,21,0.050000001,0.949999988
1641,13,73.39%,0.1564,13,0.050000001,0.949999988
1642,13,73.40%,0.1675,13,0.050000001,0.949999988
1643,1,73.42%,0.0286,1,0.050000001,0.949999988
1644,9,73.43%,0.0994,9,0.050000001,0.949999988
1645,8,73.45%,0.059,8,0.050000001,0.949999988
1646,22,73.47%,0.6012,22,0.050000001,0.949999988
1647,4,73.48%,0.0685,4,0.050000001,0.949999988
1648,0,73.50%,0.0773,0,0.050000001,0.949999988
1649,10,73.52%,0.0526,10,0.050000001,0.949999988
1650,19,73.53%,0.1525,19,0.050000001,0.949999988
1651,12,73.55%,0.3955,12,0.050000001,0.949999988
1652,24,73.56%,0.0401,24,0.050000001,0.949999988
1653,11,73.58%,0.1232,11,0.050000001,0.949999988
1654,19,73.60%,0.1374,19,0.050000001,0.949999988
1655,27,73.61%,0.1225,27,0.050000001,0.949999988
1656,16,73.63%,0.0581,16,0.050000001,0.949999988
1657,15,73.64%,0.1085,15,0.050000001,0.949999988
1658,22,73.66%,0.4993,22,0.050000001,0.949999988
1659,20,73.61%,1.2988,21,0.050000001,0.949999988
1660,17,73.63%,1.1133,17,0.050000001,0.949999988
1661,3,73.65%,0.0494,3,0.050000001,0.949999988
1662,25,73.66%,0.2853,25,0.050000001,0.949999988
1663,9,73.68%,0.0767,9,0.050000001,0.949999988
1664,22,73.69%,0.4307,22,0.050000001,0.949999988
1665,16,73.71%,0.0615,16,0.050000001,0.949999988
1666,21,73.73%,0.0814,21,0.050000001,0.949999988
1667,6,73.74%,0.0579,6,0.050000001,0.949999988
1668,4,73.76%,0.0732,4,0.050000001,0.949999988
1669,0,73.77%,0.0803,0,0.050000001,0.949999988
1670,1,73.79%,0.0332,1,0.050000001,0.949999988
1671,14,73.80%,0.0303,14,0.050000001,0.949999988
1672,2,73.82%,0.053,2,0.050000001,0.949999988
1673,4,73.84%,0.0685,4,0.050000001,0.949999988
1674,6,73.85%,0.0446,6,0.050000001,0.949999988
1675,25,73.87%,0.2172,25,0.050000001,0.949999988
1676,4,73.88%,0.0681,4,0.050000001,0.949999988
1677,8,73.90%,0.059,8,0.050000001,0.949999988
1678,4,73.91%,0.0658,4,0.050000001,0.949999988
1679,13,73.93%,0.1547,13,0.050000001,0.949999988
1680,21,73.94%,0.095,21,0.050000001,0.949999988
1681,18,73.96%,0.4939,18,0.050000001,0.949999988
1682,12,73.98%,0.2397,12,0.050000001,0.949999988
1683,5,73.99%,0.0613,5,0.050000001,0.949999988
1684,15,74.01%,0.09,15,0.050000001,0.949999988
1685,1,74.02%,0.032,1,0.050000001,0.949999988
1686,10,74.04%,0.0509,10,0.050000001,0.949999988
1687,4,74.05%,0.059,4,0.050000001,0.949999988
1688,7,74.07%,0.0866,7,0.050000001,0.949999988
1689,4,74.08%,0.06,4,0.050000001,0.949999988
1690,8,74.10%,0.0515,8,0.050000001,0.949999988
1691,6,74.11%,0.0412,6,0.050000001,0.949999988
1692,14,74.13%,0.0317,14,0.050000001,0.949999988
1693,14,74.14%,0.0384,14,0.050000001,0.949999988
1694,21,74.16%,0.094,21,0.050000001,0.949999988
1695,7,74.17%,0.0848,7,0.050000001,0.949999988
1696,4,74.19%,0.0544,4,0.050000001,0.949999988
1697,1,74.20%,0.026,1,0.050000001,0.949999988
1698,17,74.22%,0.0895,17,0.050000001,0.949999988
1699,7,74.24%,0.0753,7,0.050000001,0.949999988
1700,17,74.25%,0.0859,17,0.050000001,0.949999988
1701,14,74.27%,0.0325,14,0.050000001,0.949999988
1702,2,74.28%,0.0588,2,0.050000001,0.949999988
1703,27,74.30%,0.1286,27,0.050000001,0.949999988
1704,14,74.31%,0.0302,14,0.050000001,0.949999988
1705,21,74.33%,0.0762,21,0.050000001,0.949999988
1706,12,74.34%,0.2073,12,0.050000001,0.949999988
1707,9,74.36%,0.0799,9,0.050000001,0.949999988
1708,1,74.37%,0.0294,1,0.050000001,0.949999988
1709,7,74.39%,0.0637,7,0.050000001,0.949999988
1710,24,74.40%,0.043,24,0.050000001,0.949999988
1711,18,74.42%,0.4701,18,0.050000001,0.949999988
1712,23,74.43%,0.4272,23,0.050000001,0.949999988
1713,13,74.45%,0.0946,13,0.050000001,0.949999988
1714,26,74.46%,0.1039,26,0.050000001,0.949999988
1715,17,74.48%,0.0788,17,0.050000001,0.949999988
1716,16,74.49%,0.0533,16,0.050000001,0.949999988
1717,3,74.51%,0.0504,3,0.050000001,0.949999988
1718,5,74.52%,0.0698,5,0.050000001,0.949999988
1719,16,74.53%,0.0503,16,0.050000001,0.949999988
1720,9,74.49%,1.2282,14,0.050000001,0.949999988
1721,22,74.51%,0.361,22,0.050000001,0.949999988
1722,24,74.52%,0.0417,24,0.050000001,0.949999988
1723,1,74.54%,0.0256,1,0.050000001,0.949999988
1724,21,74.55%,0.0667,21,0.050000001,0.949999988
1725,5,74.57%,0.0556,5,0.050000001,0.949999988
1726,2,74.58%,0.0419,2,0.050000001,0.949999988
1727,14,74.59%,0.0316,14,0.050000001,0.949999988
1728,21,74.61%,0.0703,21,0.050000001,0.949999988
1729,7,74.62%,0.0684,7,0.050000001,0.949999988
1730,11,74.64%,0.1304,11,0.050000001,0.949999988
1731,6,74.65%,0.0564,6,0.050000001,0.949999988
1732,21,74.67%,0.0613,21,0.050000001,0.949999988
1733,7,74.68%,0.062,7,0.050000001,0.949999988
1734,11,74.70%,0.1242,11,0.050000001,0.949999988
1735,9,74.71%,0.199,9,0.050000001,0.949999988
1736,12,74.73%,0.2266,12,0.050000001,0.949999988
1737,5,74.74%,0.3051,5,0.050000001,0.949999988
1738,6,74.76%,0.0387,6,0.050000001,0.949999988
1739,4,74.77%,0.0556,4,0.050000001,0.949999988
1740,12,74.78%,0.1994,12,0.050000001,0.949999988
1741,2,74.80%,0.0431,2,0.050000001,0.949999988
1742,8,74.81%,0.07,8,0.050000001,0.949999988
1743,24,74.83%,0.0395,24,0.050000001,0.949999988
1744,0,74.84%,0.0726,0,0.050000001,0.949999988
1745,15,74.86%,0.106,15,0.050000001,0.949999988
1746,26,74.87%,0.0558,26,0.050000001,0.949999988
1747,9,74.89%,0.0949,9,0.050000001,0.949999988
1748,4,74.90%,0.0506,4,0.050000001,0.949999988
1749,25,74.91%,0.1803,25,0.050000001,0.949999988
1750,10,74.93%,0.0498,10,0.050000001,0.949999988
1751,27,74.94%,0.3101,27,0.050000001,0.949999988
1752,9,74.96%,0.0769,9,0.050000001,0.949999988
1753,9,74.97%,0.0661,9,0.050000001,0.949999988
1754,19,74.99%,0.1347,19,0.050000001,0.949999988
1755,27,75.00%,0.3083,27,0.050000001,0.949999988
1756,12,75.01%,0.1422,12,0.050000001,0.949999988
1757,10,75.03%,0.0537,10,0.050000001,0.949999988
1758,21,75.04%,0.0566,21,0.050000001,0.949999988
1759,7,75.06%,0.0617,7,0.050000001,0.949999988
1760,24,75.07%,0.0415,24,0.050000001,0.949999988
1761,24,75.09%,0.0443,24,0.050000001,0.949999988
1762,2,75.10%,0.052,2,0.050000001,0.949999988
1763,18,75.11%,0.4692,18,0.050000001,0.949999988
1764,7,75.13%,0.0529,7,0.050000001,0.949999988
1765,8,75.14%,0.0508,8,0.050000001,0.949999988
1766,4,75.16%,0.0526,4,0.050000001,0.949999988
1767,26,75.17%,0.6266,26,0.050000001,0.949999988
1768,8,75.18%,0.0452,8,0.050000001,0.949999988
1769,4,75.20%,0.0506,4,0.050000001,0.949999988
1770,17,75.21%,0.0863,17,0.050000001,0.949999988
1771,1,75.23%,0.0295,1,0.050000001,0.949999988
1772,11,75.24%,0.0985,11,0.050000001,0.949999988
1773,5,75.25%,0.049,5,0.050000001,0.949999988
1774,22,75.27%,0.2979,22,0.050000001,0.949999988
1775,27,75.23%,2.9332,17,0.050000001,0.949999988
1776,24,75.24%,0.041,24,0.050000001,0.949999988
1777,2,75.25%,0.0455,2,0.050000001,0.949999988
1778,5,75.27%,0.0404,5,0.050000001,0.949999988
1779,3,75.28%,0.044,3,0.050000001,0.949999988
1780,3,75.29%,0.0456,3,0.050000001,0.949999988
1781,6,75.31%,0.0361,6,0.050000001,0.949999988
1782,12,75.32%,0.1701,12,0.050000001,0.949999988
1783,21,75.34%,0.0472,21,0.050000001,0.949999988
1784,20,75.29%,1.7772,21,0.050000001,0.949999988
1785,24,75.31%,0.0355,24,0.050000001,0.949999988
1786,15,75.32%,0.2085,15,0.050000001,0.949999988
1787,11,75.34%,0.0924,11,0.050000001,0.949999988
1788,13,75.35%,0.0954,13,0.050000001,0.949999988
1789,18,75.36%,0.3558,18,0.050000001,0.949999988
1790,26,75.38%,0.0433,26,0.050000001,0.949999988
1791,18,75.39%,0.3462,18,0.050000001,0.949999988
1792,0,75.40%,0.0698,0,0.050000001,0.949999988
1793,26,75.42%,0.0441,26,0.050000001,0.949999988
1794,2,75.43%,0.0378,2,0.050000001,0.949999988
1795,4,75.45%,0.0489,4,0.050000001,0.949999988
1796,5,75.46%,0.0348,5,0.050000001,0.949999988
1797,3,75.47%,0.0407,3,0.050000001,0.949999988
1798,3,75.49%,0.0404,3,0.050000001,0.949999988
1799,8,75.50%,0.0559,8,0.050000001,0.949999988
1800,5,75.51%,0.0512,5,0.050000001,0.949999988
1801,9,75.53%,0.06,9,0.050000001,0.949999988
1802,1,75.54%,0.0388,1,0.050000001,0.949999988
1803,1,75.55%,0.314,1,0.050000001,0.949999988
1804,7,75.57%,0.0576,7,0.050000001,0.949999988
1805,4,75.58%,0.0443,4,0.050000001,0.949999988
1806,2,75.59%,0.0484,2,0.050000001,0.949999988
1807,4,75.61%,0.0466,4,0.050000001,0.949999988
1808,24,75.62%,0.0318,24,0.050000001,0.949999988
1809,13,75.64%,0.0839,13,0.050000001,0.949999988
1810,16,75.65%,0.0546,16,0.050000001,0.949999988
1811,8,75.66%,0.048,8,0.050000001,0.949999988
1812,4,75.68%,0.0407,4,0.050000001,0.949999988
1813,17,75.69%,0.0878,17,0.050000001,0.949999988
1814,18,75.70%,0.3018,18,0.050000001,0.949999988
1815,12,75.72%,0.123,12,0.050000001,0.949999988
1816,8,75.73%,0.0458,8,0.050000001,0.949999988
1817,17,75.74%,0.1069,17,0.050000001,0.949999988
1818,23,75.76%,0.4164,23,0.050000001,0.949999988
1819,8,75.77%,0.0467,8,0.050000001,0.949999988
1820,26,75.78%,0.0389,26,0.050000001,0.949999988
1821,9,75.80%,0.0432,9,0.050000001,0.949999988
1822,26,75.81%,0.0383,26,0.050000001,0.949999988
1823,21,75.82%,0.0583,21,0.050000001,0.949999988
1824,25,75.84%,0.1585,25,0.050000001,0.949999988
1825,21,75.85%,0.0575,21,0.050000001,0.949999988
1826,12,75.86%,0.105,12,0.050000001,0.949999988
1827,14,75.88%,0.0349,14,0.050000001,0.949999988
1828,5,75.89%,0.0376,5,0.050000001,0.949999988
1829,21,75.90%,0.0543,21,0.050000001,0.949999988
1830,13,75.91%,0.0784,13,0.050000001,0.949999988
1831,8,75.93%,0.0401,8,0.050000001,0.949999988
1832,20,75.94%,1.4929,20,0.050000001,0.949999988
1833,7,75.95%,0.0547,7,0.050000001,0.949999988
1834,14,75.97%,0.0417,14,0.050000001,0.949999988
1835,26,75.98%,0.0443,26,0.050000001,0.949999988
1836,26,75.99%,0.0529,26,0.050000001,0.949999988
1837,14,76.01%,0.0529,14,0.050000001,0.949999988
1838,4,76.02%,0.0412,4,0.050000001,0.949999988
1839,8,76.03%,0.0444,8,0.050000001,0.949999988
1840,8,76.05%,0.0439,8,0.050000001,0.949999988
1841,2,76.06%,0.038,2,0.050000001,0.949999988
1842,8,76.07%,0.0465,8,0.050000001,0.949999988
1843,10,76.08%,0.049,10,0.050000001,0.949999988
1844,0,76.10%,0.0756,0,0.050000001,0.949999988
1845,8,76.11%,0.0378,8,0.050000001,0.949999988
1846,0,76.12%,0.0654,0,0.050000001,0.949999988
1847,9,76.14%,0.0409,9,0.050000001,0.949999988
1848,7,76.15%,0.0533,7,0.050000001,0.949999988
1849,5,76.16%,0.0476,5,0.050000001,0.949999988
1850,4,76.18%,0.0393,4,0.050000001,0.949999988
1851,13,76.19%,0.0829,13,0.050000001,0.949999988
1852,15,76.20%,0.0801,15,0.050000001,0.949999988
1853,2,76.21%,0.0412,2,0.050000001,0.949999988
1854,21,76.23%,0.0555,21,0.050000001,0.949999988
1855,1,76.24%,0.0267,1,0.050000001,0.949999988
1856,17,76.25%,0.0962,17,0.050000001,0.949999988
1857,12,76.26%,0.0941,12,0.050000001,0.949999988
1858,5,76.28%,0.0362,5,0.050000001,0.949999988
1859,0,76.29%,0.0632,0,0.050000001,0.949999988
1860,20,76.25%,1.4499,21,0.050000001,0.949999988
1861,10,76.26%,0.0459,10,0.050000001,0.949999988
1862,24,76.27%,0.0345,24,0.050000001,0.949999988
1863,17,76.29%,0.075,17,0.050000001,0.949999988
1864,11,76.30%,0.0783,11,0.050000001,0.949999988
1865,13,76.31%,0.0626,13,0.050000001,0.949999988
1866,25,76.33%,0.1401,25,0.050000001,0.949999988
1867,23,76.34%,0.3578,23,0.050000001,0.949999988
1868,15,76.35%,0.0737,15,0.050000001,0.949999988
1869,0,76.36%,0.0603,0,0.050000001,0.949999988
1870,24,76.38%,0.0363,24,0.050000001,0.949999988
1871,2,76.39%,0.0392,2,0.050000001,0.949999988
1872,2,76.40%,0.0338,2,0.050000001,0.949999988
1873,2,76.41%,0.0338,2,0.050000001,0.949999988
1874,25,76.43%,0.1444,25,0.050000001,0.949999988
1875,3,76.44%,0.044,3,0.050000001,0.949999988
1876,23,76.45%,0.3235,23,0.050000001,0.949999988
1877,1,76.46%,0.3124,1,0.050000001,0.949999988
1878,24,76.48%,0.0321,24,0.050000001,0.949999988
1879,0,76.49%,0.0533,0,0.050000001,0.949999988
1880,13,76.50%,0.0545,13,0.050000001,0.949999988
1881,27,76.51%,0.0932,27,0.050000001,0.949999988
1882,2,76.53%,0.0281,2,0.050000001,0.949999988
1883,9,76.54%,0.0454,9,0.050000001,0.949999988
1884,21,76.55%,0.0549,21,0.050000001,0.949999988
1885,7,76.56%,0.052,7,0.050000001,0.949999988
1886,26,76.58%,0.0388,26,0.050000001,0.949999988
1887,1,76.59%,0.0187,1,0.050000001,0.949999988
1888,7,76.60%,0.0439,7,0.050000001,0.949999988
1889,24,76.61%,0.0323,24,0.050000001,0.949999988
1890,9,76.63%,0.0396,9,0.050000001,0.949999988
1891,0,76.64%,0.0555,0,0.050000001,0.949999988
1892,27,76.65%,0.0861,27,0.050000001,0.949999988
1893,7,76.66%,0.0433,7,0.050000001,0.949999988
1894,8,76.68%,0.0332,8,0.050000001,0.949999988
1895,6,76.69%,0.0678,6,0.050000001,0.949999988
1896,15,76.70%,0.0618,15,0.050000001,0.949999988
1897,16,76.71%,0.0522,16,0.050000001,0.949999988
1898,12,76.72%,0.0943,12,0.050000001,0.949999988
1899,26,76.74%,0.0307,26,0.050000001,0.949999988
1900,5,76.75%,0.0337,5,0.050000001,0.949999988
1901,16,76.76%,0.0432,16,0.050000001,0.949999988
1902,27,76.77%,0.0766,27,0.050000001,0.949999988
1903,10,76.79%,0.0463,10,0.050000001,0.949999988
1904,17,76.80%,0.0746,17,0.050000001,0.949999988
1905,25,76.81%,0.1143,25,0.050000001,0.949999988
1906,7,76.82%,0.0412,7,0.050000001,0.949999988
1907,17,76.83%,0.071,17,0.050000001,0.949999988
1908,1,76.85%,0.0204,1,0.050000001,0.949999988
1909,25,76.86%,0.1109,25,0.050000001,0.949999988
1910,14,76.87%,0.0306,14,0.050000001,0.949999988
1911,1,76.88%,0.0208,1,0.050000001,0.949999988
1912,21,76.89%,0.0506,21,0.050000001,0.949999988
1913,14,76.91%,0.04,14,0.050000001,0.949999988
1914,12,76.92%,0.0785,12,0.050000001,0.949999988
1915,2,76.93%,0.0245,2,0.050000001,0.949999988
1916,0,76.94%,0.0548,0,0.050000001,0.949999988
1917,15,76.96%,0.0627,15,0.050000001,0.949999988
1918,8,76.97%,0.04,8,0.050000001,0.949999988
1919,5,76.98%,0.0399,5,0.050000001,0.949999988
1920,18,76.99%,0.2786,18,0.050000001,0.949999988
1921,24,77.00%,0.031,24,0.050000001,0.949999988
1922,0,77.02%,0.0507,0,0.050000001,0.949999988
1923,1,77.03%,0.0169,1,0.050000001,0.949999988
1924,6,77.04%,0.055,6,0.050000001,0.949999988
1925,1,77.05%,0.0155,1,0.050000001,0.949999988
1926,0,77.06%,0.0497,0,0.050000001,0.949999988
1927,17,77.07%,0.0627,17,0.050000001,0.949999988
1928,3,77.09%,0.0412,3,0.050000001,0.949999988
1929,21,77.10%,0.0476,21,0.050000001,0.949999988
1930,10,77.11%,0.0416,10,0.050000001,0.949999988
1931,10,77.12%,0.0416,10,0.050000001,0.949999988
1932,25,77.13%,0.0989,25,0.050000001,0.949999988
1933,18,77.15%,0.2503,18,0.050000001,0.949999988
1934,11,77.16%,0.0811,11,0.050000001,0.949999988
1935,11,77.17%,0.0766,11,0.050000001,0.949999988
1936,14,77.18%,0.0316,14,0.050000001,0.949999988
1937,21,77.19%,0.0438,21,0.050000001,0.949999988
1938,21,77.20%,0.0452,21,0.050000001,0.949999988
1939,4,77.22%,0.0383,4,0.050000001,0.949999988
1940,6,77.23%,0.0369,6,0.050000001,0.949999988
1941,2,77.24%,0.0264,2,0.050000001,0.949999988
1942,4,77.25%,0.0459,4,0.050000001,0.949999988
1943,24,77.26%,0.0306,24,0.050000001,0.949999988
1944,15,77.28%,0.061,15,0.050000001,0.949999988
1945,8,77.29%,0.0296,8,0.050000001,0.949999988
1946,26,77.30%,0.0306,26,0.050000001,0.949999988
1947,14,77.31%,0.0275,14,0.050000001,0.949999988
1948,15,77.32%,0.0613,15,0.050000001,0.949999988
1949,16,77.33%,0.0433,16,0.050000001,0.949999988
1950,12,77.34%,0.07,12,0.050000001,0.949999988
1951,6,77.36%,0.0256,6,0.050000001,0.949999988
1952,1,77.37%,0.017,1,0.050000001,0.949999988
1953,16,77.38%,0.0431,16,0.050000001,0.949999988
1954,7,77.39%,0.0473,7,0.050000001,0.949999988
1955,4,77.40%,0.0356,4,0.050000001,0.949999988
1956,5,77.41%,0.0492,5,0.050000001,0.949999988
1957,16,77.43%,0.0382,16,0.050000001,0.949999988
1958,24,77.44%,0.0286,24,0.050000001,0.949999988
1959,7,77.45%,0.0444,7,0.050000001,0.949999988
1960,15,77.46%,0.0524,15,0.050000001,0.949999988
1961,0,77.47%,0.0415,0,0.050000001,0.949999988
1962,7,77.48%,0.0368,7,0.050000001,0.949999988
1963,18,77.49%,0.2032,18,0.050000001,0.949999988
1964,18,77.51%,0.2032,18,0.050000001,0.949999988
