round,ground_truth,fused_pred,fused_correct,loss,correct_percentage,agent0_hw,agent1_hw,agent0_pred,agent0_correct,agent1_pred,agent1_correct
1871,0,0,1,0.0330,82.48%,0.9989961981773376,0.0010037930915132165,0,1,0,1
1872,26,26,1,0.0453,82.49%,0.9989998936653137,0.0010001275222748518,26,1,26,1
1873,2,2,1,0.0277,82.50%,0.9989999532699585,0.0010000456823036075,2,1,2,1
1874,0,0,1,0.0318,82.51%,0.9989930987358093,0.0010068900883197784,0,1,0,1
1875,15,15,1,0.0278,82.52%,0.9989897012710571,0.0010103040840476751,15,1,15,1
1876,0,0,1,0.0320,82.53%,0.9989877939224243,0.0010121493833139539,0,1,0,1
1877,4,4,1,0.0194,82.53%,0.9989904761314392,0.0010094934841617942,4,1,4,1
1878,11,11,1,0.5103,82.54%,0.9989973902702332,0.0010025975061580539,11,1,20,0
1879,13,13,1,0.1851,82.55%,0.9989993572235107,0.0010006626835092902,13,1,13,1
1880,1,1,1,0.0394,82.56%,0.9989991188049316,0.0010009234538301826,1,1,1,1
1881,25,25,1,0.0660,82.57%,0.9989997148513794,0.0010002782801166177,25,1,25,1
1882,26,26,1,0.0354,82.58%,0.9989997744560242,0.0010002127382904291,26,1,26,1
1883,16,16,1,0.0185,82.59%,0.9989995956420898,0.001000413205474615,16,1,16,1
1884,3,3,1,0.0267,82.60%,0.9989998936653137,0.0010000938782468438,3,1,3,1
1885,10,10,1,0.0217,82.61%,0.9989999532699585,0.0010000343900173903,10,1,10,1
1886,12,12,1,0.0944,82.62%,0.9989996552467346,0.0010003626812249422,12,1,12,1
1887,5,5,1,0.0199,82.63%,0.9989993572235107,0.0010006438242271543,5,1,5,1
1888,14,14,1,0.0213,82.64%,0.998999297618866,0.0010007426608353853,14,1,14,1
1889,12,12,1,0.0879,82.65%,0.9989969730377197,0.0010030391858890653,12,1,12,1
1890,10,10,1,0.0220,82.65%,0.9989970326423645,0.0010029625846073031,10,1,10,1
1891,25,25,1,0.1290,82.66%,0.9989997148513794,0.0010002882918342948,25,1,25,1
1892,23,23,1,0.0617,82.67%,0.9989959001541138,0.001004092046059668,23,1,23,1
1893,6,6,1,0.0244,82.68%,0.9989994168281555,0.0010006100637838244,6,1,6,1
1894,24,24,1,0.0357,82.69%,0.9989997148513794,0.0010002967901527882,24,1,24,1
1895,12,12,1,0.1659,82.70%,0.9989916682243347,0.0010083566885441542,12,1,7,0
1896,15,15,1,0.0264,82.71%,0.9989913702011108,0.0010086544789373875,15,1,15,1
1897,12,12,1,0.0725,82.72%,0.9989855885505676,0.0010144071420654655,12,1,12,1
1898,4,4,1,0.0204,82.73%,0.9989808797836304,0.0010191274341195822,4,1,4,1
1899,2,2,1,0.0272,82.74%,0.9989787340164185,0.0010212744819000363,2,1,2,1
1900,25,25,1,0.0576,82.75%,0.9989820122718811,0.001017943024635315,25,1,25,1
1901,5,5,1,0.0221,82.75%,0.9989814162254333,0.0010185794671997428,5,1,5,1
1902,12,12,1,0.0666,82.76%,0.998979926109314,0.0010200525866821408,12,1,12,1
1903,19,19,1,0.0921,82.77%,0.9989802837371826,0.0010197358205914497,19,1,19,1
1904,7,7,1,0.0264,82.78%,0.9989756345748901,0.001024373690597713,7,1,7,1
1905,18,18,1,0.0858,82.79%,0.9989764094352722,0.0010235479567199945,18,1,18,1
1906,2,2,1,0.0287,82.80%,0.9989994764328003,0.0010005648946389556,2,1,2,1
1907,3,3,1,0.0252,82.81%,0.9989995956420898,0.0010003953939303756,3,1,3,1
1908,3,3,1,0.0243,82.82%,0.9989994168281555,0.001000571297481656,3,1,3,1
1909,13,13,1,0.1104,82.83%,0.9989999532699585,0.0010000786278396845,13,1,13,1
1910,4,4,1,0.0194,82.84%,0.9989996552467346,0.00100038037635386,4,1,4,1
1911,27,27,1,0.0322,82.85%,0.9989796876907349,0.0010202978737652302,27,1,27,1
1912,0,0,1,0.2668,82.85%,0.9989999532699585,0.0010000398615375161,0,1,16,0
1913,8,8,1,0.0338,82.86%,0.9989991784095764,0.0010008076205849648,8,1,8,1
1914,4,4,1,0.0191,82.87%,0.9989997148513794,0.0010003153001889586,4,1,4,1
1915,4,4,1,0.1415,82.88%,0.9989986419677734,0.0010013466235250235,4,1,20,0
1916,12,12,1,0.1930,82.89%,0.9989951252937317,0.0010048960102722049,12,1,22,0
1917,17,17,1,0.0517,82.90%,0.9989998936653137,0.0010001176269724965,17,1,17,1
1918,8,8,1,0.0341,82.91%,0.9989984035491943,0.001001620665192604,8,1,8,1
1919,14,14,1,0.0193,82.92%,0.9989942908287048,0.0010057142935693264,14,1,14,1
1920,7,7,1,0.0280,82.93%,0.9989960789680481,0.0010039419867098331,7,1,7,1
1921,16,16,1,0.0167,82.93%,0.9989968538284302,0.0010031743440777063,16,1,16,1
1922,7,14,0,3.6878,82.89%,0.9988426566123962,0.0011573352385312319,14,0,7,1
1923,12,12,1,0.0780,82.90%,0.9988747835159302,0.0011252104304730892,12,1,12,1
1924,0,0,1,0.0273,82.91%,0.9988747239112854,0.0011252399999648333,0,1,0,1
1925,4,4,1,0.0181,82.92%,0.9988698363304138,0.0011301713529974222,4,1,4,1
1926,7,7,1,0.0273,82.93%,0.9989011883735657,0.0010988235007971525,7,1,7,1
1927,17,17,1,0.0522,82.94%,0.9989012479782104,0.0010987903224304318,17,1,17,1
1928,23,23,1,1.1713,82.94%,0.9989985227584839,0.001001461991108954,23,1,13,0
1929,10,4,0,0.0277,82.90%,0.998999834060669,0.0010001846821978688,10,1,16,0
1930,19,19,1,0.0820,82.91%,0.9989999532699585,0.0010000658221542835,19,1,19,1
1931,19,19,1,0.0831,82.92%,0.9989995956420898,0.00100041797850281,19,1,19,1
1932,14,14,1,0.0214,82.93%,0.9989994764328003,0.001000529620796442,14,1,14,1
1933,4,4,1,0.0185,82.94%,0.9989969730377197,0.0010030183475464582,4,1,4,1
1934,8,8,1,0.0331,82.95%,0.9989957213401794,0.0010043189395219088,8,1,8,1
1935,10,10,1,0.6727,82.95%,0.9989999532699585,0.0010000808397307992,10,1,24,0
1936,18,18,1,0.0732,82.96%,0.9989991784095764,0.0010008327662944794,18,1,18,1
1937,15,15,1,0.0278,82.97%,0.9989988207817078,0.0010011793347075582,15,1,15,1
1938,10,10,1,0.0195,82.98%,0.9989988803863525,0.0010011246195062995,10,1,10,1
1939,17,17,1,0.1174,82.99%,0.9989942908287048,0.0010057426989078522,17,1,9,0
1940,12,12,1,0.1249,83.00%,0.9989930987358093,0.001006920007057488,12,1,8,0
1941,2,2,1,0.1241,83.01%,0.9989996552467346,0.001000371528789401,2,1,25,0
1942,22,22,1,0.2798,83.02%,0.9989995956420898,0.0010004249634221196,22,1,22,1
1943,22,22,1,0.2614,83.02%,0.9989943504333496,0.0010056718019768596,22,1,22,1
1944,2,2,1,0.0246,83.03%,0.9989922642707825,0.0010077155893668532,2,1,2,1
1945,5,5,1,0.0208,83.04%,0.9989970922470093,0.0010028983233496547,5,1,5,1
1946,1,1,1,0.0369,83.05%,0.9989938735961914,0.0010061331558972597,1,1,1,1
1947,26,26,1,0.0336,83.06%,0.9989936351776123,0.001006350270472467,26,1,26,1
1948,15,15,1,0.0278,83.07%,0.9989883303642273,0.0010116755729541183,15,1,15,1
1949,21,21,1,0.0221,83.08%,0.9989879131317139,0.0010120869847014546,21,1,21,1
1950,24,24,1,0.0395,83.09%,0.9989938735961914,0.0010061198845505714,24,1,24,1
1951,1,1,1,0.0474,83.09%,0.9989997148513794,0.0010003187926486135,1,1,1,1
1952,6,6,1,0.0237,83.10%,0.9989944696426392,0.0010055258171632886,6,1,6,1
1953,25,25,1,0.0513,83.11%,0.9989998936653137,0.0010000946931540966,25,1,25,1
1954,1,1,1,0.0340,83.12%,0.9989957809448242,0.0010042121866717935,1,1,1,1
1955,5,5,1,0.0183,83.13%,0.998996376991272,0.0010036086896434426,5,1,5,1
1956,2,2,1,0.0247,83.14%,0.9989996552467346,0.0010003674542531371,2,1,2,1
1957,18,18,1,0.0714,83.15%,0.9990000128746033,0.0010000272886827588,18,1,18,1
1958,25,25,1,0.0784,83.15%,0.9990000128746033,0.0010000098263844848,25,1,25,1
1959,18,18,1,0.0661,83.16%,0.9989996552467346,0.0010003576753661036,18,1,18,1
1960,7,7,1,0.0260,83.17%,0.998997151851654,0.0010028867982327938,7,1,7,1
1961,25,25,1,0.0897,83.18%,0.9989988803863525,0.0010011146077886224,25,1,22,0
1962,14,14,1,0.0204,83.19%,0.998997151851654,0.0010028525721281767,14,1,14,1
1963,12,12,1,0.0958,83.20%,0.9989907145500183,0.0010092990705743432,12,1,12,1
1964,14,14,1,0.0196,83.21%,0.9989947080612183,0.0010052899597212672,14,1,14,1
1965,2,2,1,0.0364,83.21%,0.998999834060669,0.0010001921327784657,2,1,2,1
1966,3,3,1,0.0257,83.22%,0.9989999532699585,0.0010000590700656176,3,1,3,1
1967,2,2,1,0.0237,83.23%,0.9989988207817078,0.0010011914419010282,2,1,2,1
1968,0,0,1,0.0249,83.24%,0.9989983439445496,0.0010016468586400151,0,1,0,1
1969,7,7,1,0.0224,83.25%,0.9989982843399048,0.001001706114038825,7,1,7,1
1970,14,14,1,0.0192,83.26%,0.9989982843399048,0.0010017016902565956,14,1,14,1
1971,1,1,1,0.0344,83.27%,0.9989810585975647,0.0010189056629315019,1,1,1,1
1972,23,23,1,0.0566,83.27%,0.9989997744560242,0.0010002520866692066,23,1,1,0
1973,24,24,1,0.0461,83.28%,0.9990000128746033,0.0010000067995861173,24,1,24,1
1974,0,0,1,0.0246,83.29%,0.9989920854568481,0.0010079488856717944,0,1,0,1
1975,11,11,1,0.0499,83.30%,0.9989996552467346,0.0010003432398661971,11,1,3,0
1976,15,15,1,0.0267,83.31%,0.9990000128746033,0.001000016462057829,15,1,15,1
1977,24,24,1,0.0433,83.32%,0.9989989399909973,0.0010011018021032214,24,1,24,1
1978,3,3,1,0.0242,83.32%,0.9989996552467346,0.001000331249088049,3,1,3,1
1979,17,17,1,0.0485,83.33%,0.9989936351776123,0.001006385195069015,17,1,17,1
1980,1,1,1,0.0289,83.34%,0.998993456363678,0.0010065967217087746,1,1,1,1
1981,7,7,1,0.0208,83.35%,0.9989883899688721,0.001011634012684226,7,1,7,1
1982,14,14,1,0.0187,83.36%,0.9989937543869019,0.0010062139481306076,14,1,14,1
1983,8,8,1,0.0305,83.37%,0.9989879131317139,0.0010121132945641875,8,1,8,1
1984,10,10,1,0.0162,83.38%,0.998988151550293,0.0010118744103237987,10,1,10,1
1985,12,12,1,0.0391,83.38%,0.9989943504333496,0.0010056487517431378,12,1,12,1
1986,21,21,1,0.0212,83.39%,0.9989942312240601,0.0010057741310447454,21,1,21,1
1987,14,14,1,0.0263,83.40%,0.9989975094795227,0.0010024914517998695,14,1,9,0
1988,1,1,1,0.0276,83.41%,0.998999297618866,0.0010007122764363885,1,1,1,1
1989,0,0,1,0.0238,83.42%,0.998999297618866,0.0010007275268435478,0,1,0,1
1990,6,6,1,0.0224,83.43%,0.9989966154098511,0.0010034003062173724,6,1,6,1
1991,1,1,1,0.0277,83.43%,0.9989988803863525,0.0010011327685788274,1,1,1,1
1992,17,17,1,0.0412,83.44%,0.9989973902702332,0.001002640463411808,17,1,17,1
1993,25,25,1,0.0420,83.45%,0.9989996552467346,0.0010003530187532306,25,1,25,1
1994,17,17,1,0.1064,83.46%,0.998985767364502,0.0010142263490706682,17,1,17,1
1995,2,2,1,0.0208,83.47%,0.9989874362945557,0.001012591877952218,2,1,2,1
1996,2,2,1,0.0205,83.48%,0.9989863038063049,0.0010136867640540004,2,1,2,1
1997,3,3,1,0.0245,83.48%,0.9989857077598572,0.0010143052786588669,3,1,3,1
1998,3,3,1,0.0253,83.49%,0.9989997744560242,0.0010002274066209793,3,1,3,1
1999,0,0,1,0.0228,83.50%,0.9990000128746033,0.0010000057518482208,0,1,0,1
2000,24,24,1,0.0303,83.51%,0.9990000128746033,0.0010000033071264625,24,1,24,1
2001,6,6,1,2.1682,83.52%,0.9989978075027466,0.001002193195745349,6,1,3,0
2002,9,17,0,0.9261,83.47%,0.9989872574806213,0.0010127269197255373,9,1,17,0
2003,3,3,1,0.0221,83.48%,0.9989922046661377,0.0010077893966808915,3,1,3,1
2004,18,18,1,0.0559,83.49%,0.998990535736084,0.0010094711324200034,18,1,18,1
2005,17,17,1,0.0420,83.50%,0.9989820718765259,0.0010179595556110144,17,1,17,1
2006,19,19,1,0.0660,83.51%,0.9989869594573975,0.001013043220154941,19,1,19,1
2007,6,6,1,0.0402,83.52%,0.9989948272705078,0.001005156897008419,6,1,3,0
2008,24,24,1,0.0306,83.52%,0.9989961385726929,0.0010038679465651512,24,1,24,1
2009,17,17,1,0.0420,83.53%,0.998996376991272,0.0010035898303613067,17,1,17,1
2010,16,16,1,0.0163,83.54%,0.9989960789680481,0.0010039297631010413,16,1,16,1
2011,12,12,1,0.0381,83.55%,0.9989940524101257,0.0010059624910354614,12,1,12,1
2012,13,13,1,0.1016,83.56%,0.9989961385726929,0.0010038439650088549,13,1,13,1
2013,21,21,1,0.0199,83.57%,0.9989964365959167,0.001003570156171918,21,1,21,1
2014,0,0,1,0.0221,83.57%,0.9989963173866272,0.001003641402348876,0,1,0,1
2015,16,16,1,0.0163,83.58%,0.9989974498748779,0.0010025688679888844,16,1,16,1
2016,16,16,1,0.0161,83.59%,0.9989980459213257,0.001001967117190361,16,1,16,1
2017,0,0,1,0.0218,83.60%,0.9989999532699585,0.0010000462643802166,0,1,0,1
2018,5,5,1,0.0162,83.61%,0.9989960193634033,0.0010039727203547955,5,1,5,1
2019,4,4,1,0.0334,83.61%,0.9989876747131348,0.001012322143651545,4,1,4,1
2020,8,27,0,4.3227,83.57%,0.998974084854126,0.0010259354021400213,8,1,27,0
2021,0,0,1,0.0215,83.58%,0.9989744424819946,0.0010255653178319335,0,1,0,1
2022,15,15,1,0.0272,83.59%,0.998992383480072,0.001007610117085278,15,1,15,1
2023,22,22,1,0.1431,83.60%,0.9989855885505676,0.001014400040730834,22,1,22,1
2024,13,13,1,0.0923,83.60%,0.9989855289459229,0.0010145006235688925,13,1,13,1
2025,27,27,1,0.0314,83.61%,0.9989776015281677,0.0010224031284451485,27,1,27,1
2026,9,9,1,0.0377,83.62%,0.9989463686943054,0.0010536288609728217,9,1,9,1
2027,18,18,1,0.0546,83.63%,0.9989499449729919,0.001050091814249754,18,1,18,1
2028,5,5,1,0.0154,83.64%,0.9989489912986755,0.0010510130086913705,5,1,5,1
2029,6,6,1,0.0206,83.65%,0.998955249786377,0.001044781063683331,6,1,6,1
2030,23,23,1,0.0444,83.65%,0.9989741444587708,0.0010258412221446633,23,1,23,1
2031,1,1,1,0.0278,83.66%,0.9989722371101379,0.0010277898982167244,1,1,1,1
2032,3,3,1,0.0268,83.67%,0.9989762902259827,0.0010237396927550435,3,1,3,1
2033,5,5,1,0.0151,83.68%,0.9989745616912842,0.0010254152584820986,5,1,5,1
2034,5,5,1,0.0831,83.69%,0.9989981651306152,0.001001826487481594,5,1,5,1
2035,15,15,1,0.0242,83.69%,0.9989994168281555,0.0010005766525864601,15,1,15,1
2036,19,19,1,0.0635,83.70%,0.9989998936653137,0.0010001336922869086,19,1,19,1
2037,27,27,1,0.0484,83.71%,0.9989875555038452,0.0010124348336830735,27,1,27,1
2038,11,11,1,0.0553,83.72%,0.9989981651306152,0.0010018227621912956,11,1,11,1
2039,19,19,1,0.0962,83.73%,0.9989992380142212,0.0010007681557908654,19,1,22,0
2040,15,15,1,0.0233,83.73%,0.9989998936653137,0.0010000900365412235,15,1,15,1
2041,22,22,1,0.1241,83.74%,0.9989984631538391,0.0010015605948865414,22,1,22,1
2042,27,27,1,0.0412,83.75%,0.9989856481552124,0.0010143870022147894,27,1,27,1
2043,15,15,1,0.0223,83.76%,0.9989858865737915,0.0010140867670997977,15,1,15,1
2044,22,22,1,0.2421,83.77%,0.9989998936653137,0.0010000974871218204,22,1,25,0
2045,18,18,1,0.0616,83.77%,0.998999297618866,0.0010007431264966726,18,1,18,1
2046,7,7,1,0.0224,83.78%,0.998993992805481,0.0010060312924906611,7,1,7,1
2047,17,17,1,0.0390,83.79%,0.9989839196205139,0.0010160800302401185,17,1,17,1
2048,8,8,1,0.0301,83.80%,0.9989837408065796,0.0010163007536903024,8,1,8,1
2049,27,27,1,0.0308,83.80%,0.9989847540855408,0.0010152606992051005,27,1,27,1
2050,6,6,1,0.0279,83.81%,0.9989965558052063,0.0010034277802333236,6,1,21,0
2051,15,15,1,0.0209,83.82%,0.9989967942237854,0.0010031874990090728,15,1,15,1
2052,2,2,1,0.0217,83.83%,0.9989997148513794,0.0010002992348745465,2,1,2,1
2053,12,12,1,0.0349,83.84%,0.9989992380142212,0.0010007984237745404,12,1,12,1
2054,0,0,1,0.0206,83.84%,0.9989976286888123,0.0010023631621152163,0,1,0,1
2055,5,5,1,0.0149,83.85%,0.9989949464797974,0.0010050467681139708,5,1,5,1
2056,24,24,1,0.0297,83.86%,0.9989966750144958,0.0010033496655523777,24,1,24,1
2057,13,13,1,0.0927,83.87%,0.9989983439445496,0.0010016463929787278,13,1,13,1
2058,16,16,1,0.0159,83.88%,0.9989988803863525,0.0010011190315708518,16,1,16,1
2059,26,26,1,0.0339,83.88%,0.9989988803863525,0.0010011536069214344,26,1,26,1
2060,9,9,1,0.0247,83.89%,0.998990535736084,0.0010094511089846492,9,1,9,1
2061,5,5,1,0.0301,83.90%,0.9989986419677734,0.0010013807332143188,5,1,1,0
2062,7,7,1,0.0283,83.91%,0.9989987015724182,0.0010012913262471557,7,1,7,1
2063,25,25,1,0.0472,83.91%,0.9989999532699585,0.0010000375332310796,25,1,25,1
2064,6,6,1,0.0204,83.92%,0.9989970326423645,0.0010029514087364078,6,1,3,0
2065,4,4,1,0.0161,83.93%,0.998997688293457,0.0010023500071838498,4,1,4,1
2066,8,7,0,2.6495,83.89%,0.9989833235740662,0.001016667578369379,8,1,7,0
2067,4,4,1,0.0163,83.90%,0.9989895224571228,0.001010426552966237,4,1,4,1
2068,1,1,1,0.0244,83.91%,0.9989902973175049,0.001009755884297192,1,1,1,1
2069,22,22,1,0.0832,83.91%,0.9989989399909973,0.0010010887635871768,22,1,22,1
2070,20,20,1,0.6356,83.92%,0.9989999532699585,0.001000048010610044,20,1,20,1
2071,6,6,1,0.0185,83.93%,0.998994767665863,0.001005216734483838,6,1,6,1
2072,15,15,1,0.0196,83.94%,0.9989972710609436,0.0010027673561125994,15,1,15,1
2073,12,12,1,0.0351,83.94%,0.9989858269691467,0.001014180714264512,12,1,12,1
2074,10,10,1,0.0149,83.95%,0.9989860653877258,0.0010139364749193192,10,1,10,1
2075,8,8,1,0.5363,83.96%,0.9989991188049316,0.0010008885292336345,8,1,12,0
2076,17,17,1,0.0415,83.97%,0.9989897012710571,0.0010103213135153055,17,1,17,1
2077,15,15,1,0.0197,83.97%,0.9989896416664124,0.001010366016998887,15,1,15,1
2078,24,24,1,1.1930,83.98%,0.9989999532699585,0.0010000391630455852,24,1,21,0
2079,4,4,1,0.1356,83.99%,0.9989974498748779,0.001002587960101664,4,1,3,0
2080,9,9,1,0.0211,84.00%,0.9989990592002869,0.0010009438265115023,9,1,9,1
2081,0,0,1,0.0206,84.01%,0.9989982843399048,0.0010016909800469875,0,1,0,1
2082,16,16,1,0.0160,84.01%,0.9989976286888123,0.0010023253271356225,16,1,16,1
2083,8,8,1,0.0281,84.02%,0.9989988207817078,0.0010012190323323011,8,1,8,1
2084,5,5,1,0.0161,84.03%,0.9989998936653137,0.001000103773549199,5,1,5,1
2085,23,23,1,0.1401,84.04%,0.9989988803863525,0.0010011459235101938,23,1,18,0
2086,26,26,1,0.0338,84.04%,0.9989991784095764,0.0010008339304476976,26,1,26,1
2087,27,27,1,0.0284,84.05%,0.9989975094795227,0.0010025094961747527,27,1,27,1
2088,2,2,1,0.0212,84.06%,0.9989961981773376,0.0010037855245172977,2,1,2,1
2089,14,14,1,0.0317,84.07%,0.9989995360374451,0.0010004476644098759,14,1,14,1
2090,16,16,1,0.0162,84.07%,0.9990000128746033,0.0010000026086345315,16,1,16,1
2091,15,15,1,0.0224,84.08%,0.9989991784095764,0.0010008268291130662,15,1,15,1
2092,25,25,1,0.0493,84.09%,0.9989999532699585,0.0010000476613640785,25,1,25,1
2093,9,9,1,0.0221,84.10%,0.9989998936653137,0.001000121352262795,9,1,9,1
2094,17,17,1,0.0991,84.11%,0.998970091342926,0.0010299435816705227,17,1,17,1
2095,24,24,1,0.0310,84.11%,0.9989789128303528,0.001021087053231895,24,1,24,1
2096,21,21,1,0.0290,84.12%,0.9989994168281555,0.001000590156763792,21,1,21,1
2097,0,0,1,0.0210,84.13%,0.9989994168281555,0.001000541727989912,0,1,0,1
2098,16,16,1,0.0152,84.14%,0.9989996552467346,0.001000368851236999,16,1,16,1
2099,7,7,1,0.0204,84.14%,0.9989987015724182,0.0010013185674324632,7,1,7,1
2100,18,18,1,0.0602,84.15%,0.9990000128746033,0.001000019023194909,18,1,18,1
2101,25,25,1,0.0401,84.16%,0.9989999532699585,0.0010000584879890084,25,1,25,1
2102,16,16,1,0.0186,84.17%,0.9989995956420898,0.0010003912029787898,16,1,16,1
2103,1,1,1,0.0288,84.17%,0.9989924430847168,0.001007575774565339,1,1,1,1
2104,25,25,1,0.0412,84.18%,0.9989997148513794,0.0010003253119066358,25,1,25,1
2105,12,12,1,0.0380,84.19%,0.9989988207817078,0.0010011689737439156,12,1,12,1
2106,24,24,1,0.0539,84.20%,0.9989999532699585,0.001000035903416574,24,1,24,1
2107,15,15,1,0.0187,84.20%,0.998999834060669,0.0010001519694924355,15,1,15,1
2108,24,24,1,0.0314,84.21%,0.9989997744560242,0.00100026186555624,24,1,24,1
2109,1,1,1,0.0296,84.22%,0.9989879131317139,0.0010121079394593835,1,1,1,1
2110,27,27,1,0.0256,84.23%,0.998992919921875,0.0010070580756291747,27,1,27,1
2111,26,26,1,0.0310,84.23%,0.9989922046661377,0.001007811981253326,26,1,26,1
2112,8,8,1,0.0263,84.24%,0.9989984035491943,0.0010016305604949594,8,1,8,1
2113,2,2,1,0.0198,84.25%,0.9989983439445496,0.0010016898158937693,2,1,2,1
2114,17,17,1,0.0381,84.26%,0.9989930391311646,0.0010069390991702676,17,1,17,1
2115,24,24,1,0.0258,84.26%,0.9989952445030212,0.001004790305159986,24,1,24,1
2116,5,5,1,0.0148,84.27%,0.998994767665863,0.001005229540169239,5,1,5,1
2117,26,26,1,0.0303,84.28%,0.9989955425262451,0.0010044905357062817,26,1,26,1
2118,15,15,1,0.0181,84.29%,0.9989957809448242,0.0010041968198493123,15,1,15,1
2119,24,24,1,0.0246,84.29%,0.9989997744560242,0.0010002115741372108,24,1,24,1
2120,9,9,1,0.0216,84.30%,0.9989972114562988,0.0010028287069872022,9,1,9,1
2121,23,23,1,0.0357,84.31%,0.9990000128746033,0.0010000141337513924,23,1,23,1
2122,24,24,1,0.0240,84.31%,0.9990000128746033,0.0010000003967434168,24,1,24,1
2123,1,1,1,0.0235,84.32%,0.9989980459213257,0.0010019894689321518,1,1,1,1
2124,15,15,1,0.0177,84.33%,0.9989985823631287,0.0010014160070568323,15,1,15,1
2125,15,15,1,0.0194,84.34%,0.9989890456199646,0.0010109699796885252,15,1,15,1
2126,1,1,1,0.0231,84.34%,0.9989888668060303,0.0010111650917679071,1,1,1,1
2127,11,11,1,0.0494,84.35%,0.9989997148513794,0.0010003227507695556,11,1,11,1
2128,0,0,1,0.0192,84.36%,0.9989995360374451,0.001000428688712418,0,1,0,1
2129,11,11,1,0.0630,84.37%,0.9989998936653137,0.001000148244202137,11,1,20,0
2130,24,24,1,0.0225,84.37%,0.9990000128746033,0.0010000155307352543,24,1,24,1
2131,1,1,1,0.0222,84.38%,0.9989970922470093,0.0010029030963778496,1,1,1,1
2132,8,8,1,0.0241,84.39%,0.9989981055259705,0.0010018914472311735,8,1,8,1
2133,19,19,1,0.0564,84.40%,0.9989992380142212,0.0010007680393755436,19,1,19,1
2134,4,4,1,0.0149,84.40%,0.9989994168281555,0.0010006240336224437,4,1,4,1
2135,1,1,1,0.0221,84.41%,0.9989936947822571,0.0010063375812023878,1,1,1,1
2136,13,13,1,0.0833,84.42%,0.9989935755729675,0.001006408012472093,13,1,13,1
2137,1,1,1,4.5352,84.42%,0.9989994764328003,0.0010005499934777617,1,1,5,0
2138,3,3,1,0.0258,84.43%,0.9989951848983765,0.0010048199910670519,3,1,3,1
2139,23,23,1,0.0329,84.44%,0.9989998936653137,0.0010001352056860924,23,1,23,1
2140,14,14,1,0.0187,84.45%,0.9989986419677734,0.0010013750288635492,14,1,14,1
2141,20,4,0,0.4721,84.41%,0.9989999532699585,0.001000035204924643,20,1,23,0
2142,3,3,1,0.0416,84.41%,0.9989997148513794,0.0010003234492614865,3,1,3,1
2143,16,16,1,0.0137,84.42%,0.9990000128746033,0.0010000064503401518,16,1,16,1
2144,3,3,1,0.0201,84.43%,0.998999834060669,0.001000179909169674,3,1,3,1
2145,2,2,1,0.0192,84.44%,0.9989998936653137,0.0010001265909522772,2,1,2,1
2146,20,20,1,1.1440,84.44%,0.998996913433075,0.0010031068231910467,20,1,11,0
2147,2,2,1,0.0191,84.45%,0.998997151851654,0.0010028860997408628,2,1,2,1
2148,13,13,1,0.0890,84.46%,0.9990000128746033,0.0010000121546909213,13,1,13,1
2149,5,5,1,0.0137,84.47%,0.9989997148513794,0.001000282820314169,5,1,5,1
2150,5,5,1,0.0137,84.47%,0.9989981651306152,0.0010018645552918315,5,1,5,1
2151,2,2,1,0.0186,84.48%,0.998996913433075,0.0010031050769612193,2,1,2,1
2152,15,15,1,0.0186,84.49%,0.998995304107666,0.0010046792449429631,15,1,15,1
2153,6,6,1,0.8076,84.49%,0.9989978075027466,0.0010022068163380027,6,1,21,0
2154,3,3,1,0.0203,84.50%,0.9989995360374451,0.001000504707917571,3,1,3,1
2155,7,7,1,0.0912,84.51%,0.9989997744560242,0.0010002627968788147,7,1,8,0
2156,0,0,1,0.0191,84.52%,0.9989998936653137,0.0010001059854403138,0,1,0,1
2157,8,8,1,0.0248,84.52%,0.9989929795265198,0.0010070404969155788,8,1,8,1
2158,4,4,1,0.0418,84.53%,0.9989969730377197,0.001003044075332582,4,1,13,0
2159,13,13,1,1.0642,84.54%,0.9989993572235107,0.001000641961582005,13,1,23,0
2160,17,17,1,0.0523,84.54%,0.9989768266677856,0.0010232148924842477,17,1,17,1
2161,10,10,1,0.0282,84.55%,0.9989994764328003,0.0010005648946389556,10,1,10,1
2162,4,4,1,0.0659,84.56%,0.998996376991272,0.0010036544408649206,4,1,3,0
2163,9,9,1,0.0248,84.57%,0.9989981651306152,0.0010018403409048915,9,1,9,1
2164,5,5,1,0.1169,84.57%,0.9989964365959167,0.0010035686427727342,5,1,5,1
2165,3,3,1,0.0200,84.58%,0.9989993572235107,0.001000676886178553,3,1,3,1
2166,9,9,1,0.0216,84.59%,0.9989989995956421,0.0010010204277932644,9,1,9,1
2167,3,3,1,0.1220,84.59%,0.9989992380142212,0.0010007461532950401,3,1,20,0
2168,6,6,1,0.0177,84.60%,0.998999297618866,0.0010007243836298585,6,1,3,0
2169,9,9,1,0.0236,84.61%,0.9989978671073914,0.0010021250927820802,9,1,9,1
2170,6,6,1,0.0240,84.62%,0.9989981055259705,0.001001889817416668,6,1,3,0
2171,6,6,1,0.0151,84.62%,0.9989988803863525,0.0010011460399255157,6,1,6,1
2172,0,0,1,0.0192,84.63%,0.998998761177063,0.0010012479033321142,0,1,0,1
2173,18,18,1,0.1594,84.64%,0.9989996552467346,0.0010003425413742661,18,1,18,1
2174,15,15,1,0.0176,84.64%,0.9989999532699585,0.0010000431211665273,15,1,15,1
