round,ground_truth,emergency_percentage,correct_percentage,loss,softmax_output
7451,0,49.77%,87.80%,0.0001,"[0.9999735355377197, 2.6438903660164215e-05]"
7452,0,49.77%,87.80%,0.0000,"[0.9999929666519165, 7.026142156973947e-06]"
7453,0,49.76%,87.81%,0.0000,"[0.9999974966049194, 2.4817722987791058e-06]"
7454,1,49.77%,87.81%,0.0287,"[0.028652070090174675, 0.9713478684425354]"
7455,0,49.76%,87.80%,3.1258,"[0.0474068745970726, 0.9525930881500244]"
7456,0,49.75%,87.80%,0.0000,"[0.9999933242797852, 6.651344847341534e-06]"
7457,1,49.76%,87.80%,0.0419,"[0.039305612444877625, 0.960694432258606]"
7458,0,49.75%,87.79%,2.5800,"[0.07516937702894211, 0.9248306751251221]"
7459,1,49.76%,87.79%,0.0666,"[0.0686357393860817, 0.9313642978668213]"
7460,1,49.77%,87.78%,2.2682,"[0.8990757465362549, 0.10092426091432571]"
7461,0,49.76%,87.78%,0.0003,"[0.9998804330825806, 0.00011949596955673769]"
7462,1,49.77%,87.78%,0.1810,"[0.12483339756727219, 0.8751665353775024]"
7463,1,49.77%,87.78%,0.1029,"[0.10106024146080017, 0.8989397287368774]"
7464,0,49.77%,87.78%,0.0001,"[0.9997168183326721, 0.00028317864052951336]"
7465,1,49.77%,87.78%,0.0744,"[0.06632433831691742, 0.9336756467819214]"
7466,0,49.77%,87.77%,1.9533,"[0.11692001670598984, 0.8830799460411072]"
7467,0,49.76%,87.77%,0.0001,"[0.9999250173568726, 7.501435902668163e-05]"
7468,0,49.75%,87.78%,0.0000,"[0.9999855756759644, 1.4380240827449597e-05]"
7469,1,49.76%,87.78%,0.0773,"[0.07137925177812576, 0.9286206960678101]"
7470,0,49.75%,87.78%,1.6891,"[0.5440831184387207, 0.4559169411659241]"
7471,1,49.76%,87.78%,0.0867,"[0.0918208584189415, 0.9081791043281555]"
7472,1,49.77%,87.78%,0.1337,"[0.1258511245250702, 0.8741489052772522]"
7473,1,49.77%,87.77%,2.0819,"[0.8511830568313599, 0.1488170027732849]"
7474,1,49.78%,87.76%,1.3533,"[0.6977120041847229, 0.3022880554199219]"
7475,1,49.79%,87.76%,0.2767,"[0.24085836112499237, 0.7591416835784912]"
7476,0,49.78%,87.76%,0.0100,"[0.9904396533966064, 0.009560301899909973]"
7477,0,49.77%,87.76%,0.0007,"[0.9995875954627991, 0.0004124614060856402]"
7478,0,49.77%,87.75%,2.2908,"[0.10792624205350876, 0.8920738101005554]"
7479,0,49.76%,87.75%,0.0001,"[0.9998378753662109, 0.00016213404887821525]"
7480,0,49.75%,87.76%,0.0000,"[0.9999622106552124, 3.7834877730347216e-05]"
7481,1,49.76%,87.76%,0.0653,"[0.05921030417084694, 0.9407896995544434]"
7482,0,49.75%,87.76%,0.0001,"[0.9998971223831177, 0.0001028800688800402]"
7483,1,49.76%,87.76%,0.0770,"[0.06760603189468384, 0.9323939681053162]"
7484,1,49.77%,87.76%,0.1120,"[0.1019618883728981, 0.8980380892753601]"
7485,0,49.76%,87.76%,0.0003,"[0.9995139837265015, 0.00048606799100525677]"
7486,0,49.75%,87.75%,2.2539,"[0.09120899438858032, 0.9087910056114197]"
7487,1,49.76%,87.75%,0.0651,"[0.06460598111152649, 0.9353940486907959]"
7488,1,49.77%,87.76%,0.1176,"[0.09476223587989807, 0.9052377343177795]"
7489,1,49.77%,87.76%,0.1214,"[0.08393926918506622, 0.916060745716095]"
7490,0,49.77%,87.76%,0.0003,"[0.999864935874939, 0.00013504631351679564]"
7491,0,49.76%,87.76%,0.0011,"[0.9996978044509888, 0.00030224293004721403]"
7492,1,49.77%,87.76%,0.0771,"[0.0786578580737114, 0.921342134475708]"
7493,0,49.76%,87.76%,0.0000,"[0.9999756813049316, 2.427642721158918e-05]"
7494,1,49.77%,87.77%,0.0832,"[0.08146092295646667, 0.9185391068458557]"
7495,1,49.77%,87.77%,0.1029,"[0.11372289806604385, 0.8862770795822144]"
7496,1,49.78%,87.77%,0.1305,"[0.14829614758491516, 0.8517038226127625]"
7497,0,49.77%,87.77%,0.0027,"[0.9755900502204895, 0.02440997213125229]"
7498,0,49.77%,87.77%,0.0001,"[0.999954104423523, 4.594309939420782e-05]"
7499,1,49.77%,87.77%,0.1176,"[0.07807671278715134, 0.9219233393669128]"
7500,1,49.78%,87.77%,0.1599,"[0.1659785360097885, 0.8340214490890503]"
7501,1,49.79%,87.78%,0.1953,"[0.19403409957885742, 0.8059658408164978]"
7502,1,49.79%,87.78%,0.3313,"[0.2509303689002991, 0.7490696907043457]"
7503,1,49.80%,87.78%,0.2973,"[0.26583704352378845, 0.7341629862785339]"
7504,0,49.79%,87.78%,0.0229,"[0.8995458483695984, 0.10045409202575684]"
7505,0,49.79%,87.77%,1.6738,"[0.14568521082401276, 0.8543147444725037]"
7506,1,49.79%,87.77%,0.0761,"[0.0697987973690033, 0.9302011728286743]"
7507,1,49.80%,87.77%,0.1118,"[0.09310339391231537, 0.9068966507911682]"
7508,0,49.79%,87.76%,2.4585,"[0.05563522130250931, 0.9443647861480713]"
7509,0,49.79%,87.76%,0.0000,"[0.9999867677688599, 1.3229004252934828e-05]"
7510,0,49.78%,87.76%,0.0000,"[0.9999957084655762, 4.3284612729621585e-06]"
7511,0,49.77%,87.77%,0.0000,"[0.9999936819076538, 6.3677734942757525e-06]"
7512,0,49.77%,87.77%,0.0000,"[0.999998927116394, 1.0871801805478754e-06]"
7513,0,49.76%,87.77%,0.0000,"[0.9999680519104004, 3.1991083233151585e-05]"
7514,1,49.77%,87.77%,0.0318,"[0.03268888592720032, 0.9673110842704773]"
7515,1,49.77%,87.77%,0.0642,"[0.06270210444927216, 0.9372978806495667]"
7516,0,49.77%,87.77%,0.0011,"[0.9984557628631592, 0.0015442469157278538]"
7517,0,49.76%,87.76%,2.5850,"[0.07576435804367065, 0.9242355823516846]"
7518,0,49.75%,87.76%,0.0000,"[0.9999566078186035, 4.3333249777788296e-05]"
7519,0,49.75%,87.77%,0.0000,"[0.999990701675415, 9.327157385996543e-06]"
7520,0,49.74%,87.77%,0.0000,"[0.9999977350234985, 2.2282756617642008e-06]"
7521,0,49.73%,87.77%,0.0000,"[0.9999972581863403, 2.7550072445592377e-06]"
7522,0,49.73%,87.77%,0.0000,"[0.9999991655349731, 8.360764240933349e-07]"
7523,1,49.73%,87.77%,0.0750,"[0.0735185444355011, 0.9264814853668213]"
7524,0,49.73%,87.77%,0.0000,"[0.9999977350234985, 2.300258529430721e-06]"
7525,0,49.72%,87.78%,0.0000,"[0.9999982118606567, 1.7524570239402237e-06]"
7526,1,49.73%,87.78%,0.1042,"[0.09898485988378525, 0.9010151624679565]"
7527,0,49.72%,87.78%,0.0000,"[0.9999740123748779, 2.5955745513783768e-05]"
7528,1,49.73%,87.78%,0.0503,"[0.0597715750336647, 0.9402284026145935]"
7529,1,49.73%,87.78%,0.0721,"[0.07023783773183823, 0.9297621846199036]"
7530,1,49.74%,87.78%,0.0846,"[0.07591577619314194, 0.9240841865539551]"
7531,1,49.75%,87.79%,0.1141,"[0.09194611012935638, 0.9080538749694824]"
7532,1,49.75%,87.79%,0.0918,"[0.10815829783678055, 0.8918417096138]"
7533,0,49.75%,87.79%,0.0006,"[0.9993396401405334, 0.0006603574147447944]"
7534,1,49.75%,87.79%,0.0975,"[0.09906738996505737, 0.9009326100349426]"
7535,1,49.76%,87.79%,0.1749,"[0.16275928914546967, 0.8372407555580139]"
7536,0,49.75%,87.79%,0.0050,"[0.9762619733810425, 0.023738091811537743]"
7537,0,49.75%,87.80%,0.0003,"[0.9999300241470337, 6.993055285420269e-05]"
7538,1,49.75%,87.80%,0.0851,"[0.07691504806280136, 0.9230849146842957]"
7539,1,49.76%,87.80%,0.1094,"[0.09476851671934128, 0.9052314758300781]"
7540,1,49.77%,87.80%,0.1589,"[0.10187113285064697, 0.898128867149353]"
7541,1,49.77%,87.80%,0.1444,"[0.12147068977355957, 0.8785293102264404]"
7542,0,49.77%,87.80%,0.0029,"[0.995080828666687, 0.004919141065329313]"
7543,0,49.76%,87.80%,0.0001,"[0.9998071789741516, 0.00019283367146272212]"
7544,0,49.75%,87.81%,0.0001,"[0.9999438524246216, 5.615116606350057e-05]"
7545,1,49.76%,87.81%,0.0352,"[0.034450408071279526, 0.9655495882034302]"
7546,0,49.75%,87.81%,0.0001,"[0.9999246597290039, 7.53552740206942e-05]"
7547,0,49.75%,87.81%,0.0000,"[0.9999910593032837, 8.966506356955506e-06]"
7548,1,49.75%,87.81%,0.0607,"[0.05900667607784271, 0.9409933090209961]"
7549,1,49.76%,87.81%,0.0643,"[0.06339583545923233, 0.9366041421890259]"
7550,1,49.77%,87.82%,0.1078,"[0.0911235362291336, 0.9088764786720276]"
7551,1,49.77%,87.82%,0.1124,"[0.10648812353610992, 0.8935118913650513]"
7552,1,49.78%,87.82%,0.1791,"[0.14893807470798492, 0.8510619401931763]"
7553,0,49.77%,87.82%,0.0130,"[0.9718616008758545, 0.02813843823969364]"
7554,1,49.78%,87.82%,0.1226,"[0.1115727648139, 0.888427197933197]"
7555,1,49.79%,87.82%,0.1387,"[0.11532013863325119, 0.8846798539161682]"
7556,0,49.78%,87.83%,0.0034,"[0.9987112283706665, 0.0012887769844383001]"
7557,1,49.79%,87.83%,0.0721,"[0.07166901975870132, 0.9283310174942017]"
7558,0,49.78%,87.82%,1.5641,"[0.15317542850971222, 0.846824586391449]"
7559,0,49.78%,87.82%,0.0005,"[0.9998949766159058, 0.00010502198711037636]"
7560,0,49.77%,87.81%,2.2648,"[0.09981042146682739, 0.9001895189285278]"
7561,0,49.76%,87.81%,0.0000,"[0.9999873638153076, 1.2659656022151466e-05]"
7562,0,49.76%,87.81%,0.0000,"[0.999994158744812, 5.809738013340393e-06]"
7563,1,49.76%,87.81%,0.0211,"[0.021611522883176804, 0.9783884882926941]"
7564,1,49.77%,87.81%,0.0479,"[0.05596498027443886, 0.944034993648529]"
7565,0,49.76%,87.81%,0.0008,"[0.9997664093971252, 0.0002335877506993711]"
7566,1,49.77%,87.82%,0.0758,"[0.10380362719297409, 0.8961964249610901]"
7567,1,49.78%,87.82%,0.0899,"[0.08035912364721298, 0.919640839099884]"
7568,0,49.77%,87.82%,0.0012,"[0.9990769624710083, 0.0009230715804733336]"
7569,0,49.76%,87.82%,0.0001,"[0.999860405921936, 0.00013961558579467237]"
7570,0,49.76%,87.82%,0.0000,"[0.9999675750732422, 3.242835737182759e-05]"
7571,1,49.76%,87.82%,0.0789,"[0.05708248168230057, 0.94291752576828]"
7572,1,49.77%,87.83%,0.0809,"[0.07566634565591812, 0.9243336319923401]"
7573,0,49.76%,87.83%,0.0382,"[0.9679810404777527, 0.032018981873989105]"
7574,1,49.77%,87.83%,0.0770,"[0.07584993541240692, 0.9241500496864319]"
7575,0,49.76%,87.83%,0.0004,"[0.9990552067756653, 0.0009447738411836326]"
7576,1,49.77%,87.83%,0.0484,"[0.049616556614637375, 0.9503834247589111]"
7577,1,49.78%,87.83%,0.1372,"[0.13295304775238037, 0.8670469522476196]"
7578,1,49.78%,87.83%,0.0824,"[0.07667183130979538, 0.923328161239624]"
7579,1,49.79%,87.84%,0.0732,"[0.10729418694972992, 0.8927057981491089]"
7580,0,49.78%,87.84%,0.0007,"[0.9993756413459778, 0.0006244095857255161]"
7581,0,49.78%,87.84%,0.0001,"[0.9999011754989624, 9.877807315206155e-05]"
7582,0,49.77%,87.84%,0.0000,"[0.9999784231185913, 2.1587968149106018e-05]"
7583,1,49.78%,87.84%,0.0454,"[0.03818359598517418, 0.9618164300918579]"
7584,0,49.77%,87.84%,0.0000,"[0.9999172687530518, 8.270605758298188e-05]"
7585,1,49.78%,87.85%,0.0399,"[0.03949384018778801, 0.9605061411857605]"
7586,1,49.78%,87.85%,0.1036,"[0.10126004368066788, 0.8987399935722351]"
7587,0,49.78%,87.85%,0.0028,"[0.9971922039985657, 0.002807846525683999]"
7588,0,49.77%,87.85%,0.0007,"[0.9989012479782104, 0.0010987080167979002]"
7589,0,49.76%,87.85%,0.0000,"[0.9999868869781494, 1.3105268408253323e-05]"
7590,0,49.76%,87.84%,3.1110,"[0.036086034029722214, 0.9639139771461487]"
7591,0,49.75%,87.84%,0.0000,"[0.9999691247940063, 3.088891753577627e-05]"
7592,1,49.76%,87.84%,0.0202,"[0.020170344039797783, 0.9798296689987183]"
7593,0,49.75%,87.85%,0.0000,"[0.9999839067459106, 1.614358370716218e-05]"
7594,0,49.74%,87.83%,3.4265,"[0.049528371542692184, 0.9504716396331787]"
7595,1,49.75%,87.84%,0.0237,"[0.02302338369190693, 0.9769765734672546]"
7596,0,49.74%,87.84%,0.0000,"[0.9999803304672241, 1.9633118427009322e-05]"
7597,0,49.74%,87.83%,3.2817,"[0.03940100595355034, 0.9605989456176758]"
7598,0,49.73%,87.83%,0.0000,"[0.9999899864196777, 1.0062611181638204e-05]"
7599,0,49.72%,87.83%,0.0000,"[0.9999864101409912, 1.3610159840027336e-05]"
7600,1,49.73%,87.83%,0.0414,"[0.04301679879426956, 0.9569831490516663]"
7601,1,49.74%,87.83%,0.0682,"[0.06008610874414444, 0.9399138689041138]"
7602,0,49.73%,87.83%,0.0001,"[0.9998816251754761, 0.00011840042134281248]"
7603,0,49.72%,87.84%,0.0000,"[0.9999388456344604, 6.120202306192368e-05]"
7604,1,49.73%,87.84%,0.0517,"[0.05714724585413933, 0.9428527355194092]"
7605,0,49.72%,87.84%,0.0005,"[0.9998606443405151, 0.00013939010386820883]"
7606,0,49.72%,87.83%,2.4591,"[0.06858127564191818, 0.9314186573028564]"
7607,0,49.71%,87.83%,0.0000,"[0.9999904632568359, 9.547922672936693e-06]"
7608,1,49.72%,87.83%,0.0713,"[0.06929021328687668, 0.9307097792625427]"
7609,0,49.71%,87.82%,1.2747,"[0.3554246127605438, 0.6445754766464233]"
7610,0,49.70%,87.82%,0.0002,"[0.9998759031295776, 0.00012413666991051286]"
7611,1,49.71%,87.82%,0.5516,"[0.24535582959651947, 0.7546441555023193]"
7612,0,49.70%,87.82%,0.0001,"[0.9998524188995361, 0.00014755580923520029]"
7613,0,49.70%,87.83%,0.0000,"[0.9999861717224121, 1.379765490128193e-05]"
7614,0,49.69%,87.83%,0.0000,"[0.9999933242797852, 6.697083790641045e-06]"
7615,1,49.70%,87.83%,0.0676,"[0.0714634582400322, 0.9285365343093872]"
7616,1,49.70%,87.83%,0.1233,"[0.12343069165945053, 0.8765693306922913]"
7617,1,49.71%,87.83%,0.1478,"[0.1340828686952591, 0.8659171462059021]"
7618,0,49.70%,87.83%,0.0004,"[0.9997327923774719, 0.0002671772090252489]"
7619,1,49.71%,87.83%,0.1804,"[0.16997705399990082, 0.8300229907035828]"
7620,1,49.72%,87.84%,0.2200,"[0.21406809985637665, 0.7859318852424622]"
7621,0,49.71%,87.84%,0.0083,"[0.9914934635162354, 0.008506547659635544]"
7622,1,49.72%,87.84%,0.1670,"[0.15216507017612457, 0.8478349447250366]"
7623,0,49.71%,87.84%,0.0002,"[0.9997318387031555, 0.0002681477344594896]"
7624,1,49.72%,87.84%,0.0570,"[0.05618531256914139, 0.9438146948814392]"
7625,1,49.72%,87.84%,0.1653,"[0.1511707752943039, 0.8488292098045349]"
7626,0,49.72%,87.83%,1.9302,"[0.1442437320947647, 0.8557562232017517]"
7627,0,49.71%,87.83%,0.0010,"[0.9974935054779053, 0.0025065087247639894]"
7628,0,49.71%,87.84%,0.0000,"[0.999962568283081, 3.7382367736427113e-05]"
7629,1,49.71%,87.84%,0.0370,"[0.039044905453920364, 0.9609551429748535]"
7630,1,49.72%,87.84%,0.1000,"[0.0928407609462738, 0.9071592688560486]"
7631,0,49.71%,87.84%,0.0008,"[0.9995930790901184, 0.0004069145070388913]"
7632,0,49.71%,87.84%,0.0000,"[0.9999516010284424, 4.834591891267337e-05]"
7633,1,49.71%,87.84%,0.0570,"[0.05766268074512482, 0.9423373341560364]"
7634,0,49.71%,87.85%,0.0007,"[0.9996936321258545, 0.00030640637851320207]"
7635,0,49.70%,87.85%,0.0004,"[0.9999442100524902, 5.581754885497503e-05]"
7636,1,49.71%,87.85%,0.0407,"[0.039868175983428955, 0.9601317644119263]"
7637,1,49.71%,87.85%,0.0520,"[0.04549884796142578, 0.954501211643219]"
7638,0,49.71%,87.85%,0.0001,"[0.9998831748962402, 0.0001168105736724101]"
7639,1,49.71%,87.85%,0.0400,"[0.040531743317842484, 0.9594682455062866]"
7640,1,49.72%,87.85%,0.0729,"[0.09378335624933243, 0.9062166213989258]"
7641,1,49.73%,87.86%,0.1120,"[0.1312413215637207, 0.8687586784362793]"
7642,1,49.73%,87.86%,0.1856,"[0.1505993902683258, 0.8494005799293518]"
7643,0,49.73%,87.85%,1.1886,"[0.22696317732334137, 0.7730368375778198]"
7644,0,49.72%,87.85%,0.0807,"[0.9335176944732666, 0.06648227572441101]"
7645,0,49.71%,87.85%,0.0016,"[0.9996005892753601, 0.0003994312428403646]"
7646,0,49.71%,87.84%,0.7813,"[0.15779489278793335, 0.8422051072120667]"
7647,1,49.71%,87.84%,0.0289,"[0.026476513594388962, 0.9735234379768372]"
7648,1,49.72%,87.84%,0.0662,"[0.09317043423652649, 0.9068295955657959]"
7649,1,49.73%,87.84%,0.0634,"[0.07033557444810867, 0.9296644926071167]"
7650,0,49.72%,87.83%,2.4004,"[0.09125372767448425, 0.9087463021278381]"
7651,0,49.71%,87.83%,0.0002,"[0.9996974468231201, 0.0003025848709512502]"
7652,0,49.71%,87.83%,0.0000,"[0.9999896287918091, 1.0361100066802464e-05]"
7653,1,49.71%,87.84%,0.0500,"[0.04935293644666672, 0.9506471157073975]"
7654,0,49.71%,87.84%,0.0000,"[0.9999548196792603, 4.516908302321099e-05]"
7655,1,49.71%,87.84%,0.0511,"[0.050919223576784134, 0.949080765247345]"
7656,1,49.72%,87.84%,0.1833,"[0.20842869579792023, 0.791571319103241]"
7657,0,49.71%,87.84%,0.0003,"[0.9995265007019043, 0.000473559251986444]"
7658,0,49.71%,87.83%,2.2777,"[0.10233427584171295, 0.8976657390594482]"
7659,0,49.70%,87.83%,0.0000,"[0.9999735355377197, 2.643723928485997e-05]"
7660,0,49.69%,87.83%,0.0000,"[0.9999922513961792, 7.747414201730862e-06]"
7661,1,49.70%,87.84%,0.0526,"[0.051418159157037735, 0.9485818147659302]"
7662,0,49.69%,87.82%,1.7957,"[0.11429928243160248, 0.8857007026672363]"
7663,0,49.69%,87.83%,0.0000,"[0.9999856948852539, 1.4254896996135358e-05]"
7664,0,49.68%,87.81%,2.0889,"[0.14937211573123932, 0.8506278991699219]"
7665,1,49.69%,87.82%,0.0549,"[0.04371877387166023, 0.9562812447547913]"
7666,1,49.69%,87.82%,0.0885,"[0.1019224300980568, 0.8980776071548462]"
7667,1,49.70%,87.81%,1.0396,"[0.6700258255004883, 0.3299741744995117]"
7668,0,49.69%,87.81%,0.0001,"[0.9998903274536133, 0.00010965298861265182]"
7669,0,49.69%,87.81%,0.0000,"[0.9999593496322632, 4.067789268447086e-05]"
7670,0,49.68%,87.81%,0.0000,"[0.9999923706054688, 7.651980013179127e-06]"
7671,1,49.69%,87.81%,0.6418,"[0.2825222611427307, 0.7174776792526245]"
7672,1,49.69%,87.80%,0.7174,"[0.737506091594696, 0.26249396800994873]"
7673,0,49.69%,87.79%,1.3607,"[0.2387014776468277, 0.7612984776496887]"
7674,0,49.68%,87.78%,1.3207,"[0.22185581922531128, 0.7781442403793335]"
7675,1,49.69%,87.78%,0.1537,"[0.12322315573692322, 0.8767768144607544]"
7676,1,49.69%,87.78%,0.3585,"[0.3055829405784607, 0.6944170594215393]"
7677,0,49.69%,87.77%,1.1879,"[0.3500308394432068, 0.6499691605567932]"
7678,0,49.68%,87.77%,0.0002,"[0.9995245933532715, 0.0004753918619826436]"
7679,0,49.67%,87.77%,0.0002,"[0.9998897314071655, 0.00011027722212020308]"
7680,1,49.68%,87.78%,0.1870,"[0.12396609038114548, 0.8760339021682739]"
7681,0,49.67%,87.78%,0.0001,"[0.999954104423523, 4.585703936754726e-05]"
7682,1,49.68%,87.77%,0.9128,"[0.5541009306907654, 0.4458990693092346]"
7683,0,49.67%,87.77%,0.0004,"[0.9997619986534119, 0.00023802462965250015]"
7684,1,49.68%,87.77%,0.3133,"[0.2823701798915863, 0.7176298499107361]"
7685,0,49.67%,87.77%,0.0008,"[0.9993569254875183, 0.0006431288202293217]"
7686,0,49.67%,87.77%,0.0001,"[0.9999430179595947, 5.6926364777609706e-05]"
7687,0,49.66%,87.77%,0.0000,"[0.9999537467956543, 4.628033275366761e-05]"
7688,0,49.66%,87.77%,0.0000,"[0.999984860420227, 1.5157193956838455e-05]"
7689,1,49.66%,87.78%,0.0596,"[0.05452018603682518, 0.9454798102378845]"
7690,0,49.66%,87.76%,0.6454,"[0.2911975085735321, 0.7088024616241455]"
7691,1,49.66%,87.77%,0.0652,"[0.06811448186635971, 0.9318855404853821]"
7692,1,49.67%,87.77%,0.1056,"[0.10106591880321503, 0.8989340662956238]"
7693,0,49.66%,87.77%,0.0003,"[0.9995965361595154, 0.0004035075253341347]"
7694,0,49.66%,87.77%,0.0002,"[0.9998171925544739, 0.00018288222781848162]"
7695,1,49.66%,87.77%,0.0867,"[0.08262711763381958, 0.9173728823661804]"
7696,1,49.67%,87.77%,0.1698,"[0.11061345040798187, 0.8893865942955017]"
7697,0,49.66%,87.78%,0.0025,"[0.9977902173995972, 0.0022098077461123466]"
7698,0,49.66%,87.78%,0.0002,"[0.9997530579566956, 0.0002469636092428118]"
7699,0,49.65%,87.77%,1.3784,"[0.22650590538978577, 0.7734940648078918]"
7700,0,49.64%,87.77%,0.0006,"[0.9998469352722168, 0.00015309396258089691]"
7701,0,49.64%,87.77%,0.0000,"[0.9999884366989136, 1.1602074664551765e-05]"
7702,1,49.64%,87.77%,0.0573,"[0.0549919456243515, 0.9450080990791321]"
7703,0,49.64%,87.77%,0.0001,"[0.9999239444732666, 7.609414024045691e-05]"
7704,0,49.63%,87.77%,0.0000,"[0.999976634979248, 2.3327427697950043e-05]"
7705,0,49.62%,87.76%,2.8049,"[0.06352829188108444, 0.936471700668335]"
7706,1,49.63%,87.76%,0.0651,"[0.06199565529823303, 0.9380043745040894]"
7707,0,49.62%,87.77%,0.0001,"[0.9999322891235352, 6.775539077352732e-05]"
7708,0,49.62%,87.77%,0.0000,"[0.9999874830245972, 1.2507503015513066e-05]"
7709,0,49.61%,87.77%,0.0000,"[0.9999955892562866, 4.445371359906858e-06]"
7710,0,49.60%,87.77%,0.0000,"[0.9999985694885254, 1.4143208773020888e-06]"
7711,1,49.61%,87.77%,0.0552,"[0.055061303079128265, 0.9449386596679688]"
7712,0,49.60%,87.77%,0.0000,"[0.999975323677063, 2.461694020894356e-05]"
7713,1,49.61%,87.78%,0.0437,"[0.04153512418270111, 0.9584648609161377]"
7714,0,49.60%,87.78%,0.0000,"[0.9999812841415405, 1.87241912499303e-05]"
7715,1,49.61%,87.78%,0.0420,"[0.03785548359155655, 0.9621444940567017]"
7716,0,49.60%,87.78%,0.0000,"[0.999962329864502, 3.768881651922129e-05]"
7717,0,49.60%,87.78%,0.0000,"[0.9999948740005493, 5.123315986566013e-06]"
7718,1,49.60%,87.78%,0.0302,"[0.02863350510597229, 0.9713664650917053]"
7719,1,49.61%,87.78%,0.0478,"[0.04663163796067238, 0.9533683657646179]"
7720,0,49.60%,87.79%,0.0001,"[0.9999587535858154, 4.129340231884271e-05]"
7721,1,49.61%,87.79%,0.0680,"[0.07194673269987106, 0.9280533194541931]"
7722,0,49.61%,87.79%,0.0001,"[0.9998736381530762, 0.00012629065895453095]"
7723,1,49.61%,87.79%,0.1176,"[0.12345797568559647, 0.8765420317649841]"
7724,1,49.62%,87.79%,0.0863,"[0.07865270972251892, 0.9213472604751587]"
7725,1,49.62%,87.79%,0.0758,"[0.08707024902105331, 0.9129297137260437]"
7726,0,49.62%,87.80%,0.0005,"[0.9995477795600891, 0.0004522460512816906]"
7727,0,49.61%,87.80%,0.0000,"[0.9999468326568604, 5.318882904248312e-05]"
7728,0,49.61%,87.80%,0.0000,"[0.9999935626983643, 6.403495262929937e-06]"
7729,1,49.61%,87.80%,0.0533,"[0.05624524876475334, 0.9437546730041504]"
7730,1,49.62%,87.80%,0.0620,"[0.06937452405691147, 0.9306254982948303]"
7731,1,49.62%,87.80%,0.1253,"[0.07806657254695892, 0.9219334721565247]"
7732,1,49.63%,87.81%,0.1952,"[0.17108945548534393, 0.8289105296134949]"
7733,0,49.63%,87.81%,0.0441,"[0.9431706666946411, 0.056829310953617096]"
7734,1,49.63%,87.81%,0.0843,"[0.08259287476539612, 0.917407214641571]"
7735,1,49.64%,87.81%,0.1298,"[0.12961231172084808, 0.870387613773346]"
7736,0,49.63%,87.81%,0.0017,"[0.9992997646331787, 0.000700242817401886]"
7737,0,49.63%,87.81%,0.0001,"[0.9998190999031067, 0.0001809623499866575]"
7738,0,49.62%,87.80%,2.8591,"[0.050688453018665314, 0.9493116140365601]"
7739,1,49.63%,87.80%,0.0404,"[0.03668685629963875, 0.9633131623268127]"
7740,1,49.63%,87.81%,0.0534,"[0.060007985681295395, 0.9399920105934143]"
7741,1,49.64%,87.81%,0.0949,"[0.09046551585197449, 0.9095345735549927]"
7742,1,49.64%,87.81%,0.1897,"[0.16405488550662994, 0.8359451293945312]"
7743,0,49.64%,87.81%,0.0196,"[0.9995535016059875, 0.0004465241217985749]"
7744,0,49.63%,87.81%,0.0010,"[0.9993258714675903, 0.000674172246363014]"
7745,1,49.64%,87.81%,0.0549,"[0.058209944516420364, 0.9417900443077087]"
7746,0,49.63%,87.81%,0.0004,"[0.9996236562728882, 0.0003763089480344206]"
7747,0,49.63%,87.80%,2.7955,"[0.07630676031112671, 0.9236932396888733]"
7748,0,49.62%,87.79%,3.0315,"[0.052073270082473755, 0.9479267001152039]"
7749,1,49.63%,87.79%,0.0503,"[0.04927358403801918, 0.9507263898849487]"
7750,1,49.63%,87.80%,0.0720,"[0.06442263722419739, 0.9355773329734802]"
7751,0,49.63%,87.78%,0.7618,"[0.37324029207229614, 0.6267597079277039]"
7752,0,49.62%,87.79%,0.0000,"[0.9999765157699585, 2.3445050828740932e-05]"
7753,0,49.61%,87.79%,0.0000,"[0.9999963045120239, 3.6447306683839997e-06]"
7754,0,49.61%,87.79%,0.0002,"[0.9999299049377441, 7.008116517681628e-05]"
7755,0,49.60%,87.79%,0.0000,"[0.9999949932098389, 5.047004833613755e-06]"
7756,0,49.59%,87.79%,0.0000,"[0.9999979734420776, 2.043231461357209e-06]"
7757,0,49.59%,87.79%,0.0000,"[0.999998927116394, 1.041810378410446e-06]"
7758,0,49.58%,87.78%,2.0216,"[0.11914287507534027, 0.8808570504188538]"
7759,0,49.57%,87.78%,0.0004,"[0.9534938335418701, 0.04650615155696869]"
7760,0,49.57%,87.77%,1.7024,"[0.32346364855766296, 0.6765363216400146]"
7761,1,49.57%,87.77%,4.6554,"[0.3329767882823944, 0.667023241519928]"
7762,1,49.58%,87.76%,3.7090,"[0.8299582004547119, 0.17004185914993286]"
7763,1,49.59%,87.76%,1.7570,"[0.48010456562042236, 0.5198953747749329]"
7764,0,49.58%,87.77%,0.0033,"[0.9956821203231812, 0.004317831248044968]"
7765,1,49.59%,87.77%,0.8082,"[0.44449999928474426, 0.5554999709129333]"
7766,1,49.59%,87.76%,0.2934,"[0.5046204328536987, 0.4953795373439789]"
7767,1,49.60%,87.76%,0.4611,"[0.2849329113960266, 0.7150670886039734]"
7768,1,49.61%,87.76%,0.3831,"[0.22950203716754913, 0.7704979777336121]"
7769,0,49.60%,87.76%,0.0026,"[0.9989625215530396, 0.0010375279234722257]"
7770,1,49.61%,87.76%,0.2005,"[0.15099138021469116, 0.8490085601806641]"
