round,ground_truth,emergency_percentage,correct_percentage,loss,softmax_output
8570,1,49.61%,89.01%,0.0944,"[0.08989368379116058, 0.9101063013076782]"
8571,1,49.62%,89.01%,0.0966,"[0.09290051460266113, 0.9070995450019836]"
8572,0,49.61%,89.00%,2.3745,"[0.0927886813879013, 0.9072113037109375]"
8573,1,49.62%,89.00%,0.1032,"[0.09924303740262985, 0.9007569551467896]"
8574,1,49.62%,89.00%,0.1146,"[0.10729008167982101, 0.8927099704742432]"
8575,0,49.62%,89.00%,0.0078,"[0.9922074675559998, 0.007792538497596979]"
8576,0,49.61%,88.99%,2.3187,"[0.09858148545026779, 0.9014185070991516]"
8577,1,49.62%,89.00%,0.0977,"[0.09275078028440475, 0.9072492718696594]"
8578,1,49.62%,89.00%,0.1062,"[0.10185090452432632, 0.8981490731239319]"
8579,1,49.63%,89.00%,0.134,"[0.12555530667304993, 0.8744447827339172]"
8580,1,49.63%,89.00%,0.1705,"[0.14837303757667542, 0.8516269326210022]"
8581,0,49.63%,89.00%,0.0129,"[0.989820122718811, 0.010179838165640831]"
8582,0,49.62%,89.00%,0.0078,"[0.9922206997871399, 0.007779340259730816]"
8583,1,49.63%,89.00%,0.1103,"[0.10485558211803436, 0.8951444625854492]"
8584,0,49.62%,89.00%,0.0079,"[0.9921717643737793, 0.007828256115317345]"
8585,0,49.62%,89.01%,0.0243,"[0.988596498966217, 0.011403471231460571]"
8586,1,49.62%,89.01%,0.2989,"[0.30989715456962585, 0.6901028752326965]"
8587,0,49.62%,89.01%,0.0078,"[0.9922168254852295, 0.0077831316739320755]"
8588,0,49.61%,89.01%,0.0078,"[0.9922029972076416, 0.0077969785779714584]"
8589,1,49.62%,89.01%,0.1179,"[0.11068988591432571, 0.8893101215362549]"
8590,1,49.62%,89.01%,0.1313,"[0.12777894735336304, 0.872221052646637]"
8591,0,49.62%,89.01%,1.8068,"[0.8418049216270447, 0.15819503366947174]"
8592,0,49.61%,89.01%,0.0079,"[0.9921408891677856, 0.007859059609472752]"
8593,0,49.60%,89.02%,0.0078,"[0.992202877998352, 0.007797122932970524]"
8594,1,49.61%,89.02%,0.1197,"[0.11303362995386124, 0.8869664072990417]"
8595,1,49.62%,89.02%,0.1209,"[0.11401426792144775, 0.885985791683197]"
8596,1,49.62%,89.02%,0.1505,"[0.14026139676570892, 0.8597385883331299]"
8597,1,49.63%,89.02%,0.1046,"[0.09719017893075943, 0.9028097987174988]"
8598,0,49.62%,89.02%,0.0078,"[0.9922080636024475, 0.007791926618665457]"
8599,1,49.63%,89.02%,0.0991,"[0.09490470588207245, 0.9050953388214111]"
8600,0,49.62%,89.02%,0.0078,"[0.9922713041305542, 0.007728697266429663]"
8601,1,49.63%,89.03%,0.1061,"[0.09736500680446625, 0.9026350378990173]"
8602,0,49.62%,89.02%,0.9872,"[0.2333330661058426, 0.7666670083999634]"
8603,0,49.62%,89.02%,0.0079,"[0.9922173023223877, 0.007782701402902603]"
8604,1,49.62%,89.02%,0.0954,"[0.09055578708648682, 0.9094442129135132]"
8605,1,49.63%,89.02%,0.1039,"[0.10070253908634186, 0.8992974758148193]"
8606,0,49.62%,89.01%,2.278,"[0.1061989963054657, 0.8938009738922119]"
8607,0,49.62%,89.01%,0.0078,"[0.9922077059745789, 0.007792302872985601]"
8608,0,49.61%,89.01%,0.0078,"[0.9922118186950684, 0.007788160350173712]"
8609,1,49.62%,89.01%,0.1049,"[0.09842082113027573, 0.9015791416168213]"
8610,1,49.62%,89.01%,0.1031,"[0.096945621073246, 0.9030542969703674]"
8611,1,49.63%,89.02%,0.1102,"[0.10319755971431732, 0.8968024849891663]"
8612,0,49.62%,89.02%,0.0078,"[0.9922767281532288, 0.007723304908722639]"
8613,1,49.63%,89.02%,0.2284,"[0.17013339698314667, 0.8298666477203369]"
8614,1,49.63%,89.02%,0.1243,"[0.11662889271974564, 0.883371114730835]"
8615,1,49.64%,89.02%,0.1228,"[0.11742909252643585, 0.8825709223747253]"
8616,1,49.65%,89.02%,0.1045,"[0.09904036670923233, 0.9009596109390259]"
8617,1,49.65%,89.02%,0.1239,"[0.11626758426427841, 0.8837323784828186]"
8618,1,49.66%,89.02%,0.134,"[0.12818126380443573, 0.8718186616897583]"
8619,1,49.66%,89.03%,0.1294,"[0.1186186671257019, 0.8813812732696533]"
8620,1,49.67%,89.03%,0.1115,"[0.10689082741737366, 0.893109142780304]"
8621,1,49.68%,89.03%,0.116,"[0.10951298475265503, 0.8904869556427002]"
8622,0,49.67%,89.03%,0.0077,"[0.9922890067100525, 0.0077109187841415405]"
8623,1,49.68%,89.03%,0.0948,"[0.09118988364934921, 0.9088100790977478]"
8624,1,49.68%,89.03%,0.1271,"[0.10958641767501831, 0.8904135823249817]"
8625,0,49.68%,89.03%,0.0077,"[0.9923225045204163, 0.0076775639317929745]"
8626,0,49.67%,89.03%,0.0082,"[0.991802990436554, 0.008196999318897724]"
8627,1,49.68%,89.04%,0.1,"[0.0935463234782219, 0.9064536690711975]"
8628,0,49.67%,89.04%,0.0077,"[0.9923721551895142, 0.007627859711647034]"
8629,0,49.66%,89.04%,0.0077,"[0.992334246635437, 0.0076657915487885475]"
8630,0,49.66%,89.03%,0.1416,"[0.4758492708206177, 0.5241507291793823]"
8631,1,49.66%,89.03%,0.0928,"[0.08809404075145721, 0.9119059443473816]"
8632,1,49.67%,89.03%,0.0988,"[0.09411311149597168, 0.9058869481086731]"
8633,0,49.66%,89.03%,0.0076,"[0.9924242496490479, 0.007575749885290861]"
8634,0,49.66%,89.03%,0.0076,"[0.9924249649047852, 0.007575011346489191]"
8635,1,49.66%,89.03%,0.0936,"[0.09072231501340866, 0.9092777371406555]"
8636,0,49.66%,89.04%,2.2041,"[0.923115074634552, 0.07688486576080322]"
8637,1,49.66%,89.04%,0.1123,"[0.10672523826360703, 0.8932748436927795]"
8638,1,49.67%,89.04%,0.0959,"[0.08838817477226257, 0.911611795425415]"
8639,1,49.68%,89.04%,0.1,"[0.0943901538848877, 0.9056098461151123]"
8640,1,49.68%,89.04%,0.0901,"[0.08690726011991501, 0.9130927920341492]"
8641,1,49.69%,89.04%,0.0963,"[0.09239097684621811, 0.9076089859008789]"
8642,1,49.69%,89.04%,0.1035,"[0.09861840307712555, 0.9013816118240356]"
8643,0,49.69%,89.03%,1.5105,"[0.24291034042835236, 0.7570896744728088]"
8644,0,49.68%,89.03%,0.0076,"[0.9924476146697998, 0.007552368100732565]"
8645,0,49.68%,89.04%,0.008,"[0.9921058416366577, 0.007894149981439114]"
8646,0,49.67%,89.04%,0.0076,"[0.9924613833427429, 0.007538577541708946]"
8647,0,49.66%,89.04%,0.0077,"[0.9923713207244873, 0.007628660649061203]"
8648,1,49.67%,89.04%,0.1029,"[0.0985206589102745, 0.9014793634414673]"
8649,0,49.66%,89.04%,0.0078,"[0.9921660423278809, 0.007833984680473804]"
8650,0,49.66%,89.04%,0.0076,"[0.9924355149269104, 0.007564468774944544]"
8651,1,49.66%,89.04%,0.0917,"[0.0877755731344223, 0.9122244715690613]"
8652,1,49.67%,89.04%,0.0961,"[0.09217796474695206, 0.9078220725059509]"
8653,1,49.68%,89.05%,0.1092,"[0.10350607335567474, 0.8964938521385193]"
8654,0,49.67%,89.05%,0.0076,"[0.9924558401107788, 0.007544101681560278]"
8655,1,49.68%,89.05%,0.1212,"[0.12326878309249878, 0.8767312169075012]"
8656,1,49.68%,89.05%,2.6647,"[0.2618701159954071, 0.7381298542022705]"
8657,1,49.69%,89.05%,0.0995,"[0.09573864936828613, 0.9042612910270691]"
8658,0,49.68%,89.05%,0.0076,"[0.9924567937850952, 0.007543209474533796]"
8659,1,49.69%,89.05%,0.1017,"[0.1032869815826416, 0.8967130780220032]"
8660,1,49.69%,89.05%,0.1103,"[0.09865214675664902, 0.901347815990448]"
8661,0,49.69%,89.06%,0.0076,"[0.9924309849739075, 0.007569016423076391]"
8662,1,49.69%,89.06%,0.0959,"[0.08822575211524963, 0.9117742776870728]"
8663,0,49.69%,89.06%,0.0078,"[0.9922659993171692, 0.007734004873782396]"
8664,1,49.69%,89.06%,0.1003,"[0.09581472724676132, 0.9041852951049805]"
8665,0,49.69%,89.06%,0.0084,"[0.991887629032135, 0.00811236072331667]"
8666,0,49.68%,89.06%,0.008,"[0.9921517372131348, 0.00784826185554266]"
8667,0,49.68%,89.06%,0.0082,"[0.9918254613876343, 0.008174577727913857]"
8668,0,49.67%,89.06%,0.0083,"[0.9915680289268494, 0.008431932888925076]"
8669,1,49.68%,89.07%,0.0925,"[0.08767004311084747, 0.9123300313949585]"
8670,1,49.68%,89.07%,0.1276,"[0.11303786188364029, 0.8869621753692627]"
8671,0,49.68%,89.07%,0.0077,"[0.9923566579818726, 0.0076433452777564526]"
8672,1,49.68%,89.07%,0.0921,"[0.08668627589941025, 0.9133136868476868]"
8673,1,49.69%,89.07%,0.0922,"[0.08825498819351196, 0.9117450714111328]"
8674,1,49.69%,89.07%,0.0883,"[0.08498221635818481, 0.91501784324646]"
8675,0,49.69%,89.07%,0.0079,"[0.9921017289161682, 0.007898247800767422]"
8676,0,49.68%,89.06%,2.3218,"[0.09467116743326187, 0.9053288698196411]"
8677,0,49.68%,89.06%,0.0077,"[0.9923741221427917, 0.007625910919159651]"
8678,0,49.67%,89.05%,0.9719,"[0.4168218970298767, 0.5831781029701233]"
8679,0,49.67%,89.06%,0.0092,"[0.991445779800415, 0.008554249070584774]"
8680,1,49.67%,89.06%,0.1341,"[0.12510833144187927, 0.8748916387557983]"
8681,0,49.67%,89.05%,2.3843,"[0.1000085100531578, 0.8999914526939392]"
8682,0,49.66%,89.05%,0.1419,"[0.9073587656021118, 0.09264127910137177]"
8683,0,49.65%,89.05%,0.0077,"[0.9923803806304932, 0.007619605399668217]"
8684,0,49.65%,89.05%,0.0253,"[0.9886896014213562, 0.01131037250161171]"
8685,0,49.64%,89.05%,0.0078,"[0.9922887682914734, 0.007711218670010567]"
8686,1,49.65%,89.05%,0.1195,"[0.11002390831708908, 0.8899760246276855]"
8687,1,49.65%,89.05%,0.1035,"[0.10115040093660355, 0.8988495469093323]"
8688,0,49.65%,89.06%,0.0077,"[0.9923417568206787, 0.007658290211111307]"
8689,0,49.64%,89.06%,0.0077,"[0.9923672080039978, 0.0076327514834702015]"
8690,0,49.64%,89.06%,0.0077,"[0.9923513531684875, 0.007648649625480175]"
8691,1,49.64%,89.06%,0.1178,"[0.12217378616333008, 0.8778262138366699]"
8692,0,49.64%,89.06%,0.0077,"[0.992335855960846, 0.007664155680686235]"
8693,1,49.64%,89.06%,0.0947,"[0.09189318120479584, 0.9081068634986877]"
8694,0,49.64%,89.06%,0.0077,"[0.9923283457756042, 0.007671615108847618]"
8695,0,49.63%,89.06%,0.0077,"[0.9923001527786255, 0.007699828129261732]"
8696,1,49.64%,89.07%,0.1009,"[0.09654820710420609, 0.9034518003463745]"
8697,1,49.64%,89.07%,0.096,"[0.09240007400512695, 0.9075998663902283]"
8698,0,49.64%,89.07%,0.0077,"[0.9923415184020996, 0.00765850069001317]"
8699,0,49.63%,89.07%,0.0295,"[0.8703359961509705, 0.12966403365135193]"
8700,0,49.63%,89.07%,0.0077,"[0.9923801422119141, 0.007619835902005434]"
8701,1,49.63%,89.07%,0.0945,"[0.09110280871391296, 0.9088971614837646]"
8702,0,49.63%,89.07%,0.0076,"[0.9923980832099915, 0.007601933088153601]"
8703,1,49.63%,89.07%,0.0945,"[0.0892910584807396, 0.910709023475647]"
8704,1,49.64%,89.08%,0.1269,"[0.12317487597465515, 0.8768251538276672]"
8705,0,49.63%,89.08%,0.0076,"[0.9924032688140869, 0.007596729323267937]"
8706,1,49.64%,89.08%,0.0947,"[0.09129109978675842, 0.9087088704109192]"
8707,1,49.64%,89.08%,0.094,"[0.08886037766933441, 0.9111396074295044]"
8708,0,49.64%,89.08%,0.0076,"[0.9924191236495972, 0.007580848876386881]"
8709,0,49.63%,89.08%,0.0076,"[0.9924277663230896, 0.007572193630039692]"
8710,1,49.64%,89.08%,0.2012,"[0.16901177167892456, 0.8309882879257202]"
8711,1,49.64%,89.08%,0.1148,"[0.10153518617153168, 0.8984647989273071]"
8712,0,49.64%,89.09%,0.0076,"[0.9924317598342896, 0.007568217348307371]"
8713,1,49.64%,89.09%,0.1285,"[0.13472257554531097, 0.8652774691581726]"
8714,0,49.64%,89.08%,2.1068,"[0.11944253742694855, 0.8805574774742126]"
8715,1,49.64%,89.08%,0.7543,"[0.37640538811683655, 0.6235947012901306]"
8716,1,49.65%,89.08%,0.1449,"[0.13497699797153473, 0.8650230169296265]"
8717,0,49.64%,89.08%,0.0076,"[0.992429792881012, 0.007570198271423578]"
8718,0,49.64%,89.08%,0.0077,"[0.992355227470398, 0.007644821889698505]"
8719,1,49.64%,89.08%,0.2884,"[0.44571465253829956, 0.5542852878570557]"
8720,0,49.64%,89.08%,0.48,"[0.9348779916763306, 0.06512195616960526]"
8721,1,49.64%,89.09%,0.0913,"[0.08809889107942581, 0.9119011759757996]"
8722,1,49.65%,89.09%,0.1053,"[0.09923966974020004, 0.9007603526115417]"
8723,0,49.64%,89.09%,0.3116,"[0.9312391877174377, 0.06876087933778763]"
8724,1,49.65%,89.09%,0.1204,"[0.11279633641242981, 0.8872036337852478]"
8725,0,49.64%,89.09%,0.01,"[0.9903479814529419, 0.009651947766542435]"
8726,0,49.64%,89.09%,0.0076,"[0.9924576282501221, 0.0075423382222652435]"
8727,0,49.63%,89.09%,0.0076,"[0.9924710988998413, 0.007528872694820166]"
8728,0,49.63%,89.09%,0.0076,"[0.9924450516700745, 0.007554905954748392]"
8729,0,49.62%,89.10%,0.0075,"[0.9924992918968201, 0.007500745821744204]"
8730,0,49.62%,89.10%,0.0077,"[0.9923450350761414, 0.007654978893697262]"
8731,1,49.62%,89.10%,0.1245,"[0.1164875254034996, 0.8835124373435974]"
8732,1,49.63%,89.10%,0.0888,"[0.08548525720834732, 0.9145147800445557]"
8733,1,49.63%,89.10%,0.0914,"[0.08847860246896744, 0.9115213751792908]"
8734,1,49.64%,89.10%,0.0907,"[0.08689150959253311, 0.9131084680557251]"
8735,1,49.65%,89.10%,0.1052,"[0.09982417523860931, 0.9001758098602295]"
8736,1,49.65%,89.10%,0.1046,"[0.10102590173482895, 0.8989741206169128]"
8737,0,49.65%,89.11%,0.0075,"[0.9925205707550049, 0.007479412946850061]"
8738,0,49.64%,89.11%,0.0075,"[0.9925548434257507, 0.00744521152228117]"
8739,1,49.65%,89.11%,0.9332,"[0.35643288493156433, 0.6435671448707581]"
8740,1,49.65%,89.11%,0.1378,"[0.1441984474658966, 0.8558015823364258]"
8741,1,49.66%,89.10%,3.1599,"[0.9646520018577576, 0.035348016768693924]"
8742,0,49.65%,89.10%,0.009,"[0.9908958077430725, 0.009104120545089245]"
8743,1,49.66%,89.09%,1.7929,"[0.964641809463501, 0.0353582426905632]"
8744,1,49.66%,89.09%,0.1293,"[0.14095252752304077, 0.8590474724769592]"
8745,0,49.66%,89.09%,0.0076,"[0.9924333095550537, 0.007566655986011028]"
8746,1,49.66%,89.09%,0.0927,"[0.08800417929887772, 0.9119958281517029]"
8747,1,49.67%,89.09%,0.0899,"[0.08768555521965027, 0.9123144149780273]"
8748,1,49.67%,89.10%,0.0901,"[0.08649037778377533, 0.9135096073150635]"
8749,1,49.68%,89.10%,0.0955,"[0.09017328172922134, 0.9098267555236816]"
8750,1,49.69%,89.10%,0.0907,"[0.08579675853252411, 0.9142032265663147]"
8751,0,49.68%,89.10%,0.0078,"[0.9922101497650146, 0.007789832539856434]"
8752,1,49.69%,89.10%,0.0852,"[0.0818847045302391, 0.9181152582168579]"
8753,1,49.69%,89.10%,0.0863,"[0.0820869654417038, 0.917913019657135]"
8754,1,49.70%,89.10%,0.0869,"[0.08314810693264008, 0.9168518781661987]"
8755,0,49.69%,89.10%,0.0382,"[0.968391478061676, 0.03160856291651726]"
8756,0,49.69%,89.11%,0.0084,"[0.9914243221282959, 0.008575620129704475]"
8757,0,49.68%,89.11%,0.0078,"[0.9922405481338501, 0.007759390398859978]"
8758,1,49.69%,89.11%,0.094,"[0.0864558070898056, 0.913544237613678]"
8759,1,49.69%,89.11%,0.0871,"[0.08332130312919617, 0.9166786670684814]"
8760,0,49.69%,89.11%,0.0086,"[0.9915080070495605, 0.008491921238601208]"
8761,1,49.69%,89.11%,0.0865,"[0.08237656205892563, 0.9176234602928162]"
8762,1,49.70%,89.11%,0.0876,"[0.08593550324440002, 0.9140645265579224]"
8763,1,49.70%,89.11%,0.0842,"[0.08059964329004288, 0.9194003343582153]"
8764,0,49.70%,89.12%,0.942,"[0.9522415399551392, 0.04775850847363472]"
8765,1,49.70%,89.12%,0.0959,"[0.09527947753667831, 0.9047204852104187]"
8766,1,49.71%,89.12%,0.0954,"[0.08821505308151245, 0.9117850065231323]"
8767,1,49.71%,89.12%,0.0913,"[0.08295300602912903, 0.9170470237731934]"
8768,0,49.71%,89.12%,0.0078,"[0.9922777414321899, 0.007722230162471533]"
8769,1,49.71%,89.12%,0.0882,"[0.08599594235420227, 0.9140040874481201]"
8770,0,49.71%,89.12%,0.008,"[0.9920206665992737, 0.007979331538081169]"
8771,0,49.70%,89.12%,0.0077,"[0.9923267960548401, 0.007673161569982767]"
8772,1,49.71%,89.13%,0.0839,"[0.08153803646564484, 0.9184619784355164]"
8773,0,49.70%,89.13%,0.0079,"[0.9922041893005371, 0.007795835845172405]"
8774,0,49.70%,89.13%,0.0078,"[0.9922014474868774, 0.007798542734235525]"
8775,0,49.69%,89.13%,0.0077,"[0.9923513531684875, 0.00764860212802887]"
8776,0,49.69%,89.13%,0.0079,"[0.9921960830688477, 0.007803924847394228]"
8777,0,49.68%,89.13%,0.0077,"[0.9923273921012878, 0.007672580890357494]"
8778,0,49.68%,89.12%,2.5176,"[0.07977846264839172, 0.9202215671539307]"
8779,0,49.67%,89.11%,2.4905,"[0.085822194814682, 0.9141778349876404]"
8780,1,49.68%,89.11%,0.0993,"[0.09139525145292282, 0.9086047410964966]"
8781,0,49.67%,89.10%,2.036,"[0.12214939296245575, 0.8778506517410278]"
8782,1,49.68%,89.10%,0.0914,"[0.08917555212974548, 0.9108244776725769]"
8783,0,49.67%,89.11%,0.0346,"[0.833865761756897, 0.16613423824310303]"
8784,1,49.68%,89.11%,0.0989,"[0.08858629316091537, 0.9114137291908264]"
8785,0,49.67%,89.11%,0.0077,"[0.9923032522201538, 0.007696779910475016]"
8786,1,49.68%,89.11%,0.0998,"[0.08721697330474854, 0.9127829670906067]"
8787,1,49.68%,89.11%,0.1527,"[0.17133307456970215, 0.8286669254302979]"
8788,1,49.69%,89.11%,0.0866,"[0.08292345702648163, 0.9170765280723572]"
8789,0,49.68%,89.11%,0.0078,"[0.9922629594802856, 0.007737020496279001]"
8790,1,49.69%,89.11%,0.1015,"[0.09762517362833023, 0.902374804019928]"
8791,0,49.68%,89.12%,0.0078,"[0.992263674736023, 0.007736343424767256]"
8792,1,49.69%,89.12%,0.088,"[0.08404659479856491, 0.9159533977508545]"
8793,0,49.68%,89.12%,0.0078,"[0.992280125617981, 0.007719929330050945]"
8794,0,49.68%,89.12%,0.0078,"[0.992277979850769, 0.007721974514424801]"
8795,0,49.67%,89.12%,0.008,"[0.9920681715011597, 0.007931875996291637]"
8796,0,49.66%,89.12%,0.0078,"[0.9922123551368713, 0.007787574082612991]"
8797,1,49.67%,89.12%,0.0948,"[0.08912841975688934, 0.9108715653419495]"
8798,0,49.66%,89.12%,0.0078,"[0.9921979308128357, 0.007802092935889959]"
8799,1,49.67%,89.12%,0.0879,"[0.08413667976856232, 0.9158632755279541]"
8800,0,49.66%,89.11%,1.1805,"[0.21984633803367615, 0.7801536321640015]"
8801,1,49.67%,89.12%,0.1069,"[0.1003141924738884, 0.8996858596801758]"
8802,1,49.68%,89.12%,0.092,"[0.08636319637298584, 0.9136367440223694]"
8803,1,49.68%,89.12%,0.0967,"[0.09599989652633667, 0.9040001630783081]"
8804,0,49.68%,89.12%,0.0078,"[0.9922620058059692, 0.007738001644611359]"
8805,1,49.68%,89.12%,0.0871,"[0.08369453251361847, 0.9163054823875427]"
8806,0,49.68%,89.12%,0.0077,"[0.9922921061515808, 0.007707913871854544]"
8807,0,49.67%,89.12%,0.0079,"[0.9921765923500061, 0.00782344676554203]"
8808,1,49.68%,89.11%,0.1482,"[0.772530198097229, 0.2274697721004486]"
8809,1,49.68%,89.11%,0.0999,"[0.0966651514172554, 0.9033348560333252]"
8810,1,49.69%,89.12%,0.0862,"[0.08252190053462982, 0.9174781441688538]"
8811,1,49.69%,89.12%,0.1221,"[0.22744369506835938, 0.7725563049316406]"
8812,1,49.70%,89.12%,0.1184,"[0.12605001032352448, 0.8739500045776367]"
8813,1,49.71%,89.12%,0.0972,"[0.0947386622428894, 0.9052613377571106]"
8814,0,49.70%,89.12%,0.0077,"[0.9923323392868042, 0.007667644880712032]"
8815,0,49.69%,89.12%,0.0077,"[0.9923513531684875, 0.007648649625480175]"
8816,0,49.69%,89.12%,0.0077,"[0.9923586249351501, 0.007641334552317858]"
8817,0,49.68%,89.12%,0.0077,"[0.9923532605171204, 0.0076467497274279594]"
8818,0,49.68%,89.13%,0.0076,"[0.9924166202545166, 0.007583382539451122]"
8819,1,49.68%,89.13%,0.0989,"[0.08920362591743469, 0.9107964038848877]"
8820,1,49.69%,89.13%,0.0874,"[0.08422943949699402, 0.9157705903053284]"
8821,1,49.69%,89.13%,0.0908,"[0.08851715922355652, 0.9114828109741211]"
8822,1,49.70%,89.13%,0.0891,"[0.08505672961473465, 0.914943277835846]"
8823,0,49.69%,89.13%,0.0076,"[0.9924269914627075, 0.007573015056550503]"
8824,1,49.70%,89.13%,0.0866,"[0.08913771063089371, 0.9108622670173645]"
8825,0,49.69%,89.13%,0.4237,"[0.9428237080574036, 0.05717629939317703]"
8826,0,49.69%,89.14%,0.0077,"[0.9923800230026245, 0.007619958370923996]"
8827,1,49.69%,89.14%,0.0913,"[0.08763650059700012, 0.9123635292053223]"
8828,1,49.70%,89.14%,0.0832,"[0.07993239164352417, 0.9200676083564758]"
8829,0,49.69%,89.14%,0.0076,"[0.9924720525741577, 0.007528004236519337]"
8830,0,49.69%,89.14%,0.0517,"[0.9903395771980286, 0.009660476818680763]"
8831,0,49.68%,89.14%,0.0075,"[0.992504358291626, 0.007495606783777475]"
8832,1,49.69%,89.14%,0.1045,"[0.0914851725101471, 0.9085147976875305]"
8833,0,49.68%,89.14%,0.0076,"[0.9923986792564392, 0.00760131049901247]"
8834,0,49.68%,89.15%,0.0075,"[0.9925130605697632, 0.007486981805413961]"
8835,0,49.67%,89.15%,0.0076,"[0.9924250841140747, 0.0075749000534415245]"
8836,0,49.67%,89.15%,1.1673,"[0.7259414196014404, 0.27405861020088196]"
8837,0,49.66%,89.15%,0.0084,"[0.9918768405914307, 0.00812314823269844]"
8838,0,49.65%,89.15%,0.0075,"[0.992526650428772, 0.0074734012596309185]"
8839,1,49.66%,89.15%,0.0839,"[0.08032494783401489, 0.9196750521659851]"
8840,0,49.66%,89.15%,0.0075,"[0.9925268888473511, 0.0074731395579874516]"
8841,1,49.66%,89.15%,0.0913,"[0.08528410643339157, 0.9147158861160278]"
8842,0,49.66%,89.16%,0.0076,"[0.9924852252006531, 0.007514847908169031]"
8843,1,49.66%,89.16%,0.0925,"[0.08649493008852005, 0.9135050177574158]"
8844,1,49.67%,89.16%,0.0891,"[0.08429145067930222, 0.9157085418701172]"
8845,1,49.67%,89.16%,0.0948,"[0.09088027477264404, 0.9091197848320007]"
8846,1,49.68%,89.16%,0.1289,"[0.10120712965726852, 0.8987928628921509]"
8847,0,49.67%,89.16%,0.0091,"[0.9911405444145203, 0.00885944813489914]"
8848,0,49.67%,89.16%,0.0074,"[0.9926102757453918, 0.007389690261334181]"
8849,1,49.67%,89.16%,0.0949,"[0.09077904373407364, 0.9092209339141846]"
8850,1,49.68%,89.17%,0.0918,"[0.08757902681827545, 0.9124209880828857]"
8851,0,49.67%,89.17%,0.127,"[0.9764750599861145, 0.023525020107626915]"
8852,1,49.68%,89.17%,0.0835,"[0.08137688040733337, 0.9186230897903442]"
8853,1,49.68%,89.17%,0.0904,"[0.08598413318395615, 0.9140158295631409]"
8854,0,49.68%,89.17%,0.0074,"[0.9926540851593018, 0.007345871534198523]"
8855,1,49.68%,89.17%,0.0909,"[0.0865117758512497, 0.9134882092475891]"
8856,1,49.69%,89.17%,0.0861,"[0.08344058692455292, 0.9165593981742859]"
8857,0,49.68%,89.16%,2.3379,"[0.11501193046569824, 0.8849880695343018]"
8858,0,49.68%,89.16%,0.0073,"[0.9927046895027161, 0.007295283954590559]"
8859,1,49.68%,89.16%,0.0827,"[0.07915688306093216, 0.9208430647850037]"
8860,1,49.69%,89.17%,0.6927,"[0.4337625503540039, 0.5662373900413513]"
8861,1,49.70%,89.17%,0.0979,"[0.09452197700738907, 0.9054780006408691]"
8862,0,49.69%,89.17%,0.0073,"[0.9926888346672058, 0.007311183027923107]"
8863,1,49.70%,89.17%,0.1025,"[0.09914133697748184, 0.9008587002754211]"
8864,1,49.70%,89.17%,0.0849,"[0.0817447155714035, 0.9182552695274353]"
8865,0,49.70%,89.17%,0.0073,"[0.9926884770393372, 0.007311462424695492]"
8866,0,49.69%,89.17%,0.0073,"[0.9926965236663818, 0.007303514517843723]"
8867,1,49.70%,89.17%,0.102,"[0.09433543682098389, 0.9056646227836609]"
8868,1,49.70%,89.18%,0.0894,"[0.0880293995141983, 0.9119705557823181]"
8869,0,49.70%,89.18%,0.0121,"[0.9785884618759155, 0.021411599591374397]"
8870,1,49.70%,89.18%,0.0816,"[0.078426294028759, 0.9215736985206604]"
8871,0,49.70%,89.18%,0.0073,"[0.9927005171775818, 0.0072994777001440525]"
8872,1,49.70%,89.18%,0.0905,"[0.08645641803741455, 0.9135435223579407]"
8873,0,49.70%,89.18%,0.0074,"[0.9926403164863586, 0.007359684910625219]"
8874,1,49.70%,89.18%,0.0812,"[0.07822559028863907, 0.9217743873596191]"
8875,1,49.71%,89.18%,0.0851,"[0.08268383145332336, 0.917316198348999]"
8876,1,49.71%,89.19%,0.0855,"[0.0815291777253151, 0.9184707999229431]"
8877,0,49.71%,89.19%,0.0073,"[0.9927189350128174, 0.007281014695763588]"
8878,1,49.71%,89.19%,0.0896,"[0.08549600839614868, 0.9145039916038513]"
8879,1,49.72%,89.19%,0.0965,"[0.0921090766787529, 0.9078909158706665]"
8880,0,49.71%,89.19%,0.0073,"[0.992764413356781, 0.00723564438521862]"
8881,0,49.71%,89.19%,0.0072,"[0.9927888512611389, 0.007211122661828995]"
8882,1,49.71%,89.19%,0.0923,"[0.09039384871721268, 0.9096061587333679]"
8883,1,49.72%,89.19%,0.0812,"[0.07903115451335907, 0.9209688305854797]"
8884,1,49.72%,89.20%,0.0821,"[0.07872910797595978, 0.9212708473205566]"
8885,1,49.73%,89.20%,0.1121,"[0.10328876227140427, 0.8967112302780151]"
8886,0,49.72%,89.20%,0.0072,"[0.992817759513855, 0.007182218134403229]"
8887,1,49.73%,89.20%,0.0821,"[0.08300665020942688, 0.9169933199882507]"
8888,0,49.72%,89.20%,0.0072,"[0.9928165674209595, 0.007183421868830919]"
8889,1,49.73%,89.20%,0.0788,"[0.0757220983505249, 0.9242779612541199]"
8890,1,49.74%,89.20%,0.0859,"[0.08249998837709427, 0.9175000190734863]"
8891,0,49.73%,89.20%,0.0088,"[0.9915993213653564, 0.008400735445320606]"
8892,1,49.74%,89.20%,0.0872,"[0.08375668525695801, 0.916243314743042]"
8893,1,49.74%,89.21%,0.0986,"[0.09292038530111313, 0.9070796370506287]"
8894,1,49.75%,89.21%,0.093,"[0.08976584672927856, 0.9102341532707214]"
